Customer_ID,Cluster,Customer_Segment
CUST_0029053,4,High-Value Multi-Product
CUST_0029054,1,Affluent Low-Engagement
CUST_0029055,2,Everyday Active Transactors
CUST_0029056,0,Young Digital Starters
CUST_0029057,2,Everyday Active Transactors
CUST_0029058,4,High-Value Multi-Product
CUST_0029059,3,At-Risk Declining Activity
CUST_0029060,1,Affluent Low-Engagement
CUST_0029061,0,Young Digital Starters
CUST_0029062,1,Affluent Low-Engagement
CUST_0029063,4,High-Value Multi-Product
CUST_0029064,4,High-Value Multi-Product
CUST_0029065,2,Everyday Active Transactors
CUST_0029066,1,Affluent Low-Engagement
CUST_0029067,0,Young Digital Starters
CUST_0029068,4,High-Value Multi-Product
CUST_0029069,3,At-Risk Declining Activity
CUST_0029070,2,Everyday Active Transactors
CUST_0029071,0,Young Digital Starters
CUST_0029072,3,At-Risk Declining Activity
CUST_0029073,0,Young Digital Starters
CUST_0029074,0,Young Digital Starters
CUST_0029075,2,Everyday Active Transactors
CUST_0029076,2,Everyday Active Transactors
CUST_0029077,4,High-Value Multi-Product
CUST_0029078,2,Everyday Active Transactors
CUST_0029079,2,Everyday Active Transactors
CUST_0029080,1,Affluent Low-Engagement
CUST_0029081,4,High-Value Multi-Product
CUST_0029082,1,Affluent Low-Engagement
CUST_0029083,2,Everyday Active Transactors
CUST_0029084,2,Everyday Active Transactors
CUST_0029085,4,High-Value Multi-Product
CUST_0029086,2,Everyday Active Transactors
CUST_0029087,0,Young Digital Starters
CUST_0029088,3,At-Risk Declining Activity
CUST_0029089,1,Affluent Low-Engagement
CUST_0029090,0,Young Digital Starters
CUST_0029091,4,High-Value Multi-Product
CUST_0029092,4,High-Value Multi-Product
CUST_0029093,4,High-Value Multi-Product
CUST_0029094,2,Everyday Active Transactors
CUST_0029095,2,Everyday Active Transactors
CUST_0029096,1,Affluent Low-Engagement
CUST_0029097,4,High-Value Multi-Product
CUST_0029098,1,Affluent Low-Engagement
CUST_0029099,1,Affluent Low-Engagement
CUST_0029100,1,Affluent Low-Engagement
CUST_0029101,2,Everyday Active Transactors
CUST_0029102,4,High-Value Multi-Product
CUST_0029103,0,Young Digital Starters
CUST_0029104,0,Young Digital Starters
CUST_0029105,1,Affluent Low-Engagement
CUST_0029106,3,At-Risk Declining Activity
CUST_0029107,4,High-Value Multi-Product
CUST_0029108,1,Affluent Low-Engagement
CUST_0029109,3,At-Risk Declining Activity
CUST_0029110,2,Everyday Active Transactors
CUST_0029111,2,Everyday Active Transactors
CUST_0029112,3,At-Risk Declining Activity
CUST_0029113,1,Affluent Low-Engagement
CUST_0029114,2,Everyday Active Transactors
CUST_0029115,0,Young Digital Starters
CUST_0029116,2,Everyday Active Transactors
CUST_0029117,2,Everyday Active Transactors
CUST_0029118,2,Everyday Active Transactors
CUST_0029119,2,Everyday Active Transactors
CUST_0029120,4,High-Value Multi-Product
CUST_0029121,1,Affluent Low-Engagement
CUST_0029122,4,High-Value Multi-Product
CUST_0029123,2,Everyday Active Transactors
CUST_0029124,1,Affluent Low-Engagement
CUST_0029125,3,At-Risk Declining Activity
CUST_0029126,0,Young Digital Starters
CUST_0029127,0,Young Digital Starters
CUST_0029128,0,Young Digital Starters
CUST_0029129,4,High-Value Multi-Product
CUST_0029130,4,High-Value Multi-Product
CUST_0029131,2,Everyday Active Transactors
CUST_0029132,4,High-Value Multi-Product
CUST_0029133,4,High-Value Multi-Product
CUST_0029134,0,Young Digital Starters
CUST_0029135,4,High-Value Multi-Product
CUST_0029136,1,Affluent Low-Engagement
CUST_0029137,2,Everyday Active Transactors
CUST_0029138,0,Young Digital Starters
CUST_0029139,1,Affluent Low-Engagement
CUST_0029140,1,Affluent Low-Engagement
CUST_0029141,0,Young Digital Starters
CUST_0029142,1,Affluent Low-Engagement
CUST_0029143,4,High-Value Multi-Product
CUST_0029144,4,High-Value Multi-Product
CUST_0029145,1,Affluent Low-Engagement
CUST_0029146,1,Affluent Low-Engagement
CUST_0029147,4,High-Value Multi-Product
CUST_0029148,4,High-Value Multi-Product
CUST_0029149,0,Young Digital Starters
CUST_0029150,0,Young Digital Starters
CUST_0029151,3,At-Risk Declining Activity
CUST_0029152,2,Everyday Active Transactors
CUST_0029153,3,At-Risk Declining Activity
CUST_0029154,2,Everyday Active Transactors
CUST_0029155,2,Everyday Active Transactors
CUST_0029156,4,High-Value Multi-Product
CUST_0029157,2,Everyday Active Transactors
CUST_0029158,0,Young Digital Starters
CUST_0029159,2,Everyday Active Transactors
CUST_0029160,2,Everyday Active Transactors
CUST_0029161,1,Affluent Low-Engagement
CUST_0029162,3,At-Risk Declining Activity
CUST_0029163,4,High-Value Multi-Product
CUST_0029164,4,High-Value Multi-Product
CUST_0029165,2,Everyday Active Transactors
CUST_0029166,2,Everyday Active Transactors
CUST_0029167,3,At-Risk Declining Activity
CUST_0029168,0,Young Digital Starters
CUST_0029169,0,Young Digital Starters
CUST_0029170,2,Everyday Active Transactors
CUST_0029171,3,At-Risk Declining Activity
CUST_0029172,0,Young Digital Starters
CUST_0029173,1,Affluent Low-Engagement
CUST_0029174,2,Everyday Active Transactors
CUST_0029175,0,Young Digital Starters
CUST_0029176,4,High-Value Multi-Product
CUST_0029177,2,Everyday Active Transactors
CUST_0029178,0,Young Digital Starters
CUST_0029179,2,Everyday Active Transactors
CUST_0029180,2,Everyday Active Transactors
CUST_0029181,4,High-Value Multi-Product
CUST_0029182,0,Young Digital Starters
CUST_0029183,2,Everyday Active Transactors
CUST_0029184,2,Everyday Active Transactors
CUST_0029185,2,Everyday Active Transactors
CUST_0029186,0,Young Digital Starters
CUST_0029187,4,High-Value Multi-Product
CUST_0029188,4,High-Value Multi-Product
CUST_0029189,1,Affluent Low-Engagement
CUST_0029190,0,Young Digital Starters
CUST_0029191,4,High-Value Multi-Product
CUST_0029192,3,At-Risk Declining Activity
CUST_0029193,1,Affluent Low-Engagement
CUST_0029194,1,Affluent Low-Engagement
CUST_0029195,0,Young Digital Starters
CUST_0029196,4,High-Value Multi-Product
CUST_0029197,4,High-Value Multi-Product
CUST_0029198,3,At-Risk Declining Activity
CUST_0029199,3,At-Risk Declining Activity
CUST_0029200,2,Everyday Active Transactors
CUST_0029201,2,Everyday Active Transactors
CUST_0029202,2,Everyday Active Transactors
CUST_0029203,4,High-Value Multi-Product
CUST_0029204,2,Everyday Active Transactors
CUST_0029205,1,Affluent Low-Engagement
CUST_0029206,0,Young Digital Starters
CUST_0029207,4,High-Value Multi-Product
CUST_0029208,0,Young Digital Starters
CUST_0029209,0,Young Digital Starters
CUST_0029210,0,Young Digital Starters
CUST_0029211,0,Young Digital Starters
CUST_0029212,2,Everyday Active Transactors
CUST_0029213,1,Affluent Low-Engagement
CUST_0029214,2,Everyday Active Transactors
CUST_0029215,1,Affluent Low-Engagement
CUST_0029216,0,Young Digital Starters
CUST_0029217,3,At-Risk Declining Activity
CUST_0029218,0,Young Digital Starters
CUST_0029219,1,Affluent Low-Engagement
CUST_0029220,2,Everyday Active Transactors
CUST_0029221,2,Everyday Active Transactors
CUST_0029222,4,High-Value Multi-Product
CUST_0029223,3,At-Risk Declining Activity
CUST_0029224,1,Affluent Low-Engagement
CUST_0029225,1,Affluent Low-Engagement
CUST_0029226,4,High-Value Multi-Product
CUST_0029227,0,Young Digital Starters
CUST_0029228,1,Affluent Low-Engagement
CUST_0029229,2,Everyday Active Transactors
CUST_0029230,1,Affluent Low-Engagement
CUST_0029231,3,At-Risk Declining Activity
CUST_0029232,3,At-Risk Declining Activity
CUST_0029233,4,High-Value Multi-Product
CUST_0029234,0,Young Digital Starters
CUST_0029235,2,Everyday Active Transactors
CUST_0029236,0,Young Digital Starters
CUST_0029237,3,At-Risk Declining Activity
CUST_0029238,4,High-Value Multi-Product
CUST_0029239,2,Everyday Active Transactors
CUST_0029240,4,High-Value Multi-Product
CUST_0029241,0,Young Digital Starters
CUST_0029242,2,Everyday Active Transactors
CUST_0029243,0,Young Digital Starters
CUST_0029244,4,High-Value Multi-Product
CUST_0029245,4,High-Value Multi-Product
CUST_0029246,4,High-Value Multi-Product
CUST_0029247,3,At-Risk Declining Activity
CUST_0029248,3,At-Risk Declining Activity
CUST_0029249,2,Everyday Active Transactors
CUST_0029250,0,Young Digital Starters
CUST_0029251,0,Young Digital Starters
CUST_0029252,2,Everyday Active Transactors
CUST_0029253,4,High-Value Multi-Product
CUST_0029254,1,Affluent Low-Engagement
CUST_0029255,2,Everyday Active Transactors
CUST_0029256,3,At-Risk Declining Activity
CUST_0029257,1,Affluent Low-Engagement
CUST_0029258,0,Young Digital Starters
CUST_0029259,1,Affluent Low-Engagement
CUST_0029260,2,Everyday Active Transactors
CUST_0029261,4,High-Value Multi-Product
CUST_0029262,2,Everyday Active Transactors
CUST_0029263,2,Everyday Active Transactors
CUST_0029264,0,Young Digital Starters
CUST_0029265,2,Everyday Active Transactors
CUST_0029266,2,Everyday Active Transactors
CUST_0029267,1,Affluent Low-Engagement
CUST_0029268,4,High-Value Multi-Product
CUST_0029269,1,Affluent Low-Engagement
CUST_0029270,3,At-Risk Declining Activity
CUST_0029271,2,Everyday Active Transactors
CUST_0029272,2,Everyday Active Transactors
CUST_0029273,2,Everyday Active Transactors
CUST_0029274,2,Everyday Active Transactors
CUST_0029275,1,Affluent Low-Engagement
CUST_0029276,0,Young Digital Starters
CUST_0029277,4,High-Value Multi-Product
CUST_0029278,2,Everyday Active Transactors
CUST_0029279,2,Everyday Active Transactors
CUST_0029280,2,Everyday Active Transactors
CUST_0029281,0,Young Digital Starters
CUST_0029282,4,High-Value Multi-Product
CUST_0029283,4,High-Value Multi-Product
CUST_0029284,3,At-Risk Declining Activity
CUST_0029285,4,High-Value Multi-Product
CUST_0029286,2,Everyday Active Transactors
CUST_0029287,2,Everyday Active Transactors
CUST_0029288,2,Everyday Active Transactors
CUST_0029289,3,At-Risk Declining Activity
CUST_0029290,4,High-Value Multi-Product
CUST_0029291,0,Young Digital Starters
CUST_0029292,2,Everyday Active Transactors
CUST_0029293,2,Everyday Active Transactors
CUST_0029294,4,High-Value Multi-Product
CUST_0029295,3,At-Risk Declining Activity
CUST_0029296,2,Everyday Active Transactors
CUST_0029297,3,At-Risk Declining Activity
CUST_0029298,1,Affluent Low-Engagement
CUST_0029299,1,Affluent Low-Engagement
CUST_0029300,2,Everyday Active Transactors
CUST_0029301,4,High-Value Multi-Product
CUST_0029302,3,At-Risk Declining Activity
CUST_0029303,0,Young Digital Starters
CUST_0029304,1,Affluent Low-Engagement
CUST_0029305,3,At-Risk Declining Activity
CUST_0029306,0,Young Digital Starters
CUST_0029307,3,At-Risk Declining Activity
CUST_0029308,2,Everyday Active Transactors
CUST_0029309,3,At-Risk Declining Activity
CUST_0029310,2,Everyday Active Transactors
CUST_0029311,2,Everyday Active Transactors
CUST_0029312,3,At-Risk Declining Activity
CUST_0029313,1,Affluent Low-Engagement
CUST_0029314,3,At-Risk Declining Activity
CUST_0029315,4,High-Value Multi-Product
CUST_0029316,2,Everyday Active Transactors
CUST_0029317,0,Young Digital Starters
CUST_0029318,2,Everyday Active Transactors
CUST_0029319,3,At-Risk Declining Activity
CUST_0029320,0,Young Digital Starters
CUST_0029321,0,Young Digital Starters
CUST_0029322,0,Young Digital Starters
CUST_0029323,4,High-Value Multi-Product
CUST_0029324,2,Everyday Active Transactors
CUST_0029325,2,Everyday Active Transactors
CUST_0029326,0,Young Digital Starters
CUST_0029327,1,Affluent Low-Engagement
CUST_0029328,3,At-Risk Declining Activity
CUST_0029329,2,Everyday Active Transactors
CUST_0029330,0,Young Digital Starters
CUST_0029331,4,High-Value Multi-Product
CUST_0029332,4,High-Value Multi-Product
CUST_0029333,4,High-Value Multi-Product
CUST_0029334,1,Affluent Low-Engagement
CUST_0029335,4,High-Value Multi-Product
CUST_0029336,0,Young Digital Starters
CUST_0029337,2,Everyday Active Transactors
CUST_0029338,2,Everyday Active Transactors
CUST_0029339,4,High-Value Multi-Product
CUST_0029340,4,High-Value Multi-Product
CUST_0029341,0,Young Digital Starters
CUST_0029342,4,High-Value Multi-Product
CUST_0029343,1,Affluent Low-Engagement
CUST_0029344,0,Young Digital Starters
CUST_0029345,1,Affluent Low-Engagement
CUST_0029346,2,Everyday Active Transactors
CUST_0029347,2,Everyday Active Transactors
CUST_0029348,1,Affluent Low-Engagement
CUST_0029349,4,High-Value Multi-Product
CUST_0029350,1,Affluent Low-Engagement
CUST_0029351,0,Young Digital Starters
CUST_0029352,1,Affluent Low-Engagement
CUST_0029353,3,At-Risk Declining Activity
CUST_0029354,2,Everyday Active Transactors
CUST_0029355,1,Affluent Low-Engagement
CUST_0029356,0,Young Digital Starters
CUST_0029357,0,Young Digital Starters
CUST_0029358,0,Young Digital Starters
CUST_0029359,3,At-Risk Declining Activity
CUST_0029360,3,At-Risk Declining Activity
CUST_0029361,4,High-Value Multi-Product
CUST_0029362,0,Young Digital Starters
CUST_0029363,1,Affluent Low-Engagement
CUST_0029364,2,Everyday Active Transactors
CUST_0029365,2,Everyday Active Transactors
CUST_0029366,0,Young Digital Starters
CUST_0029367,3,At-Risk Declining Activity
CUST_0029368,0,Young Digital Starters
CUST_0029369,3,At-Risk Declining Activity
CUST_0029370,1,Affluent Low-Engagement
CUST_0029371,4,High-Value Multi-Product
CUST_0029372,2,Everyday Active Transactors
CUST_0029373,0,Young Digital Starters
CUST_0029374,4,High-Value Multi-Product
CUST_0029375,3,At-Risk Declining Activity
CUST_0029376,0,Young Digital Starters
CUST_0029377,4,High-Value Multi-Product
CUST_0029378,0,Young Digital Starters
CUST_0029379,2,Everyday Active Transactors
CUST_0029380,0,Young Digital Starters
CUST_0029381,0,Young Digital Starters
CUST_0029382,2,Everyday Active Transactors
CUST_0029383,4,High-Value Multi-Product
CUST_0029384,2,Everyday Active Transactors
CUST_0029385,4,High-Value Multi-Product
CUST_0029386,2,Everyday Active Transactors
CUST_0029387,2,Everyday Active Transactors
CUST_0029388,4,High-Value Multi-Product
CUST_0029389,2,Everyday Active Transactors
CUST_0029390,2,Everyday Active Transactors
CUST_0029391,2,Everyday Active Transactors
CUST_0029392,2,Everyday Active Transactors
CUST_0029393,2,Everyday Active Transactors
CUST_0029394,2,Everyday Active Transactors
CUST_0029395,0,Young Digital Starters
CUST_0029396,3,At-Risk Declining Activity
CUST_0029397,4,High-Value Multi-Product
CUST_0029398,0,Young Digital Starters
CUST_0029399,0,Young Digital Starters
CUST_0029400,0,Young Digital Starters
CUST_0029401,3,At-Risk Declining Activity
CUST_0029402,3,At-Risk Declining Activity
CUST_0029403,2,Everyday Active Transactors
CUST_0029404,4,High-Value Multi-Product
CUST_0029405,2,Everyday Active Transactors
CUST_0029406,3,At-Risk Declining Activity
CUST_0029407,3,At-Risk Declining Activity
CUST_0029408,3,At-Risk Declining Activity
CUST_0029409,3,At-Risk Declining Activity
CUST_0029410,4,High-Value Multi-Product
CUST_0029411,0,Young Digital Starters
CUST_0029412,4,High-Value Multi-Product
CUST_0029413,0,Young Digital Starters
CUST_0029414,2,Everyday Active Transactors
CUST_0029415,4,High-Value Multi-Product
CUST_0029416,4,High-Value Multi-Product
CUST_0029417,1,Affluent Low-Engagement
CUST_0029418,4,High-Value Multi-Product
CUST_0029419,2,Everyday Active Transactors
CUST_0029420,2,Everyday Active Transactors
CUST_0029421,1,Affluent Low-Engagement
CUST_0029422,4,High-Value Multi-Product
CUST_0029423,0,Young Digital Starters
CUST_0029424,2,Everyday Active Transactors
CUST_0029425,2,Everyday Active Transactors
CUST_0029426,4,High-Value Multi-Product
CUST_0029427,2,Everyday Active Transactors
CUST_0029428,3,At-Risk Declining Activity
CUST_0029429,0,Young Digital Starters
CUST_0029430,2,Everyday Active Transactors
CUST_0029431,1,Affluent Low-Engagement
CUST_0029432,2,Everyday Active Transactors
CUST_0029433,0,Young Digital Starters
CUST_0029434,2,Everyday Active Transactors
CUST_0029435,4,High-Value Multi-Product
CUST_0029436,2,Everyday Active Transactors
CUST_0029437,2,Everyday Active Transactors
CUST_0029438,2,Everyday Active Transactors
CUST_0029439,2,Everyday Active Transactors
CUST_0029440,4,High-Value Multi-Product
CUST_0029441,2,Everyday Active Transactors
CUST_0029442,1,Affluent Low-Engagement
CUST_0029443,0,Young Digital Starters
CUST_0029444,2,Everyday Active Transactors
CUST_0029445,3,At-Risk Declining Activity
CUST_0029446,3,At-Risk Declining Activity
CUST_0029447,2,Everyday Active Transactors
CUST_0029448,3,At-Risk Declining Activity
CUST_0029449,4,High-Value Multi-Product
CUST_0029450,1,Affluent Low-Engagement
CUST_0029451,0,Young Digital Starters
CUST_0029452,1,Affluent Low-Engagement
CUST_0029453,3,At-Risk Declining Activity
CUST_0029454,2,Everyday Active Transactors
CUST_0029455,0,Young Digital Starters
CUST_0029456,2,Everyday Active Transactors
CUST_0029457,0,Young Digital Starters
CUST_0029458,1,Affluent Low-Engagement
CUST_0029459,1,Affluent Low-Engagement
CUST_0029460,2,Everyday Active Transactors
CUST_0029461,2,Everyday Active Transactors
CUST_0029462,1,Affluent Low-Engagement
CUST_0029463,2,Everyday Active Transactors
CUST_0029464,1,Affluent Low-Engagement
CUST_0029465,4,High-Value Multi-Product
CUST_0029466,2,Everyday Active Transactors
CUST_0029467,3,At-Risk Declining Activity
CUST_0029468,1,Affluent Low-Engagement
CUST_0029469,2,Everyday Active Transactors
CUST_0029470,3,At-Risk Declining Activity
CUST_0029471,2,Everyday Active Transactors
CUST_0029472,0,Young Digital Starters
CUST_0029473,4,High-Value Multi-Product
CUST_0029474,0,Young Digital Starters
CUST_0029475,4,High-Value Multi-Product
CUST_0029476,2,Everyday Active Transactors
CUST_0029477,0,Young Digital Starters
CUST_0029478,1,Affluent Low-Engagement
CUST_0029479,1,Affluent Low-Engagement
CUST_0029480,2,Everyday Active Transactors
CUST_0029481,3,At-Risk Declining Activity
CUST_0029482,0,Young Digital Starters
CUST_0029483,1,Affluent Low-Engagement
CUST_0029484,0,Young Digital Starters
CUST_0029485,4,High-Value Multi-Product
CUST_0029486,4,High-Value Multi-Product
CUST_0029487,1,Affluent Low-Engagement
CUST_0029488,2,Everyday Active Transactors
CUST_0029489,2,Everyday Active Transactors
CUST_0029490,2,Everyday Active Transactors
CUST_0029491,3,At-Risk Declining Activity
