Customer_ID,True_Archetype
CUST_0025667,Young Starter
CUST_0025668,Everyday Digital Transactor
CUST_0025669,Dormant At-Risk
CUST_0025670,High-Value Multi-Product
CUST_0025671,Everyday Digital Transactor
CUST_0025672,High-Value Multi-Product
CUST_0025673,High-Value Multi-Product
CUST_0025674,Young Starter
CUST_0025675,Everyday Digital Transactor
CUST_0025676,Everyday Digital Transactor
CUST_0025677,Affluent Low-Activity
CUST_0025678,Everyday Digital Transactor
CUST_0025679,Everyday Digital Transactor
CUST_0025680,Everyday Digital Transactor
CUST_0025681,Everyday Digital Transactor
CUST_0025682,Everyday Digital Transactor
CUST_0025683,Dormant At-Risk
CUST_0025684,Young Starter
CUST_0025685,Dormant At-Risk
CUST_0025686,Affluent Low-Activity
CUST_0025687,High-Value Multi-Product
CUST_0025688,Everyday Digital Transactor
CUST_0025689,Everyday Digital Transactor
CUST_0025690,Dormant At-Risk
CUST_0025691,High-Value Multi-Product
CUST_0025692,Young Starter
CUST_0025693,Young Starter
CUST_0025694,Everyday Digital Transactor
CUST_0025695,Affluent Low-Activity
CUST_0025696,Everyday Digital Transactor
CUST_0025697,Everyday Digital Transactor
CUST_0025698,Young Starter
CUST_0025699,Dormant At-Risk
CUST_0025700,Young Starter
CUST_0025701,Everyday Digital Transactor
CUST_0025702,Young Starter
CUST_0025703,High-Value Multi-Product
CUST_0025704,Young Starter
CUST_0025705,Everyday Digital Transactor
CUST_0025706,High-Value Multi-Product
CUST_0025707,Everyday Digital Transactor
CUST_0025708,High-Value Multi-Product
CUST_0025709,Dormant At-Risk
CUST_0025710,Affluent Low-Activity
CUST_0025711,Affluent Low-Activity
CUST_0025712,Everyday Digital Transactor
CUST_0025713,High-Value Multi-Product
CUST_0025714,High-Value Multi-Product
CUST_0025715,Young Starter
CUST_0025716,Affluent Low-Activity
CUST_0025717,Young Starter
CUST_0025718,High-Value Multi-Product
CUST_0025719,Young Starter
CUST_0025720,Affluent Low-Activity
CUST_0025721,Young Starter
CUST_0025722,High-Value Multi-Product
CUST_0025723,Affluent Low-Activity
CUST_0025724,Everyday Digital Transactor
CUST_0025725,High-Value Multi-Product
CUST_0025726,Dormant At-Risk
CUST_0025727,High-Value Multi-Product
CUST_0025728,Affluent Low-Activity
CUST_0025729,Young Starter
CUST_0025730,Young Starter
CUST_0025731,Young Starter
CUST_0025732,Affluent Low-Activity
CUST_0025733,Young Starter
CUST_0025734,High-Value Multi-Product
CUST_0025735,Everyday Digital Transactor
CUST_0025736,High-Value Multi-Product
CUST_0025737,Young Starter
CUST_0025738,Dormant At-Risk
CUST_0025739,Dormant At-Risk
CUST_0025740,High-Value Multi-Product
CUST_0025741,High-Value Multi-Product
CUST_0025742,Young Starter
CUST_0025743,Everyday Digital Transactor
CUST_0025744,Everyday Digital Transactor
CUST_0025745,Affluent Low-Activity
CUST_0025746,Affluent Low-Activity
CUST_0025747,High-Value Multi-Product
CUST_0025748,Young Starter
CUST_0025749,Everyday Digital Transactor
CUST_0025750,Everyday Digital Transactor
CUST_0025751,Everyday Digital Transactor
CUST_0025752,High-Value Multi-Product
CUST_0025753,High-Value Multi-Product
CUST_0025754,Everyday Digital Transactor
CUST_0025755,High-Value Multi-Product
CUST_0025756,Affluent Low-Activity
CUST_0025757,Dormant At-Risk
CUST_0025758,Everyday Digital Transactor
CUST_0025759,High-Value Multi-Product
CUST_0025760,Affluent Low-Activity
CUST_0025761,Everyday Digital Transactor
CUST_0025762,Dormant At-Risk
CUST_0025763,Everyday Digital Transactor
CUST_0025764,Young Starter
CUST_0025765,Dormant At-Risk
CUST_0025766,High-Value Multi-Product
CUST_0025767,High-Value Multi-Product
CUST_0025768,Affluent Low-Activity
CUST_0025769,Everyday Digital Transactor
CUST_0025770,Everyday Digital Transactor
CUST_0025771,Young Starter
CUST_0025772,High-Value Multi-Product
CUST_0025773,High-Value Multi-Product
CUST_0025774,High-Value Multi-Product
CUST_0025775,Everyday Digital Transactor
CUST_0025776,Young Starter
CUST_0025777,High-Value Multi-Product
CUST_0025778,Young Starter
CUST_0025779,Dormant At-Risk
CUST_0025780,High-Value Multi-Product
CUST_0025781,Everyday Digital Transactor
CUST_0025782,Young Starter
CUST_0025783,Everyday Digital Transactor
CUST_0025784,Young Starter
CUST_0025785,High-Value Multi-Product
CUST_0025786,Everyday Digital Transactor
CUST_0025787,High-Value Multi-Product
CUST_0025788,Young Starter
CUST_0025789,Affluent Low-Activity
CUST_0025790,Affluent Low-Activity
CUST_0025791,Young Starter
CUST_0025792,Dormant At-Risk
CUST_0025793,High-Value Multi-Product
CUST_0025794,Everyday Digital Transactor
CUST_0025795,Everyday Digital Transactor
CUST_0025796,High-Value Multi-Product
CUST_0025797,Affluent Low-Activity
CUST_0025798,Young Starter
CUST_0025799,Dormant At-Risk
CUST_0025800,Everyday Digital Transactor
CUST_0025801,High-Value Multi-Product
CUST_0025802,Young Starter
CUST_0025803,Everyday Digital Transactor
CUST_0025804,Dormant At-Risk
CUST_0025805,Young Starter
CUST_0025806,Affluent Low-Activity
CUST_0025807,Everyday Digital Transactor
CUST_0025808,Affluent Low-Activity
CUST_0025809,Affluent Low-Activity
CUST_0025810,Dormant At-Risk
CUST_0025811,Everyday Digital Transactor
CUST_0025812,Affluent Low-Activity
CUST_0025813,Young Starter
CUST_0025814,Affluent Low-Activity
CUST_0025815,Everyday Digital Transactor
CUST_0025816,Dormant At-Risk
CUST_0025817,Everyday Digital Transactor
CUST_0025818,Affluent Low-Activity
CUST_0025819,Everyday Digital Transactor
CUST_0025820,Everyday Digital Transactor
CUST_0025821,Everyday Digital Transactor
CUST_0025822,Dormant At-Risk
CUST_0025823,Dormant At-Risk
CUST_0025824,Everyday Digital Transactor
CUST_0025825,High-Value Multi-Product
CUST_0025826,Everyday Digital Transactor
CUST_0025827,Everyday Digital Transactor
CUST_0025828,Affluent Low-Activity
CUST_0025829,Young Starter
CUST_0025830,Young Starter
CUST_0025831,Dormant At-Risk
CUST_0025832,Young Starter
CUST_0025833,Dormant At-Risk
CUST_0025834,High-Value Multi-Product
CUST_0025835,Young Starter
CUST_0025836,High-Value Multi-Product
CUST_0025837,Dormant At-Risk
CUST_0025838,Affluent Low-Activity
CUST_0025839,Everyday Digital Transactor
CUST_0025840,Dormant At-Risk
CUST_0025841,Everyday Digital Transactor
CUST_0025842,High-Value Multi-Product
CUST_0025843,High-Value Multi-Product
CUST_0025844,Young Starter
CUST_0025845,Everyday Digital Transactor
CUST_0025846,Young Starter
CUST_0025847,High-Value Multi-Product
CUST_0025848,Young Starter
CUST_0025849,Everyday Digital Transactor
CUST_0025850,High-Value Multi-Product
CUST_0025851,Young Starter
CUST_0025852,High-Value Multi-Product
CUST_0025853,Dormant At-Risk
CUST_0025854,High-Value Multi-Product
CUST_0025855,Everyday Digital Transactor
CUST_0025856,Affluent Low-Activity
CUST_0025857,High-Value Multi-Product
CUST_0025858,Young Starter
CUST_0025859,Everyday Digital Transactor
CUST_0025860,Everyday Digital Transactor
CUST_0025861,Young Starter
CUST_0025862,High-Value Multi-Product
CUST_0025863,Everyday Digital Transactor
CUST_0025864,High-Value Multi-Product
CUST_0025865,Everyday Digital Transactor
CUST_0025866,High-Value Multi-Product
CUST_0025867,Everyday Digital Transactor
CUST_0025868,Dormant At-Risk
CUST_0025869,Young Starter
CUST_0025870,High-Value Multi-Product
CUST_0025871,High-Value Multi-Product
CUST_0025872,Young Starter
CUST_0025873,Dormant At-Risk
CUST_0025874,Everyday Digital Transactor
CUST_0025875,Everyday Digital Transactor
CUST_0025876,Young Starter
CUST_0025877,Affluent Low-Activity
CUST_0025878,Everyday Digital Transactor
CUST_0025879,Young Starter
CUST_0025880,Affluent Low-Activity
CUST_0025881,Affluent Low-Activity
CUST_0025882,Young Starter
CUST_0025883,Young Starter
CUST_0025884,Affluent Low-Activity
CUST_0025885,Young Starter
CUST_0025886,Dormant At-Risk
CUST_0025887,Young Starter
CUST_0025888,Affluent Low-Activity
CUST_0025889,Everyday Digital Transactor
CUST_0025890,Dormant At-Risk
CUST_0025891,Affluent Low-Activity
CUST_0025892,High-Value Multi-Product
CUST_0025893,High-Value Multi-Product
CUST_0025894,Everyday Digital Transactor
CUST_0025895,Everyday Digital Transactor
CUST_0025896,High-Value Multi-Product
CUST_0025897,High-Value Multi-Product
CUST_0025898,High-Value Multi-Product
CUST_0025899,Dormant At-Risk
CUST_0025900,Young Starter
CUST_0025901,Everyday Digital Transactor
CUST_0025902,Affluent Low-Activity
CUST_0025903,Dormant At-Risk
CUST_0025904,Dormant At-Risk
CUST_0025905,Dormant At-Risk
CUST_0025906,Everyday Digital Transactor
CUST_0025907,Dormant At-Risk
CUST_0025908,Dormant At-Risk
CUST_0025909,Everyday Digital Transactor
CUST_0025910,Affluent Low-Activity
CUST_0025911,High-Value Multi-Product
CUST_0025912,Young Starter
CUST_0025913,Young Starter
CUST_0025914,Affluent Low-Activity
CUST_0025915,Young Starter
CUST_0025916,Young Starter
CUST_0025917,Everyday Digital Transactor
CUST_0025918,Young Starter
CUST_0025919,High-Value Multi-Product
CUST_0025920,High-Value Multi-Product
CUST_0025921,Affluent Low-Activity
CUST_0025922,Affluent Low-Activity
CUST_0025923,Everyday Digital Transactor
CUST_0025924,Dormant At-Risk
CUST_0025925,Affluent Low-Activity
CUST_0025926,Everyday Digital Transactor
CUST_0025927,Everyday Digital Transactor
CUST_0025928,Young Starter
CUST_0025929,High-Value Multi-Product
CUST_0025930,Young Starter
CUST_0025931,Young Starter
CUST_0025932,Young Starter
CUST_0025933,Young Starter
CUST_0025934,Dormant At-Risk
CUST_0025935,Everyday Digital Transactor
CUST_0025936,Young Starter
CUST_0025937,Dormant At-Risk
CUST_0025938,Everyday Digital Transactor
CUST_0025939,Everyday Digital Transactor
CUST_0025940,Affluent Low-Activity
CUST_0025941,Everyday Digital Transactor
CUST_0025942,Young Starter
CUST_0025943,High-Value Multi-Product
CUST_0025944,Everyday Digital Transactor
CUST_0025945,Young Starter
CUST_0025946,Young Starter
CUST_0025947,Everyday Digital Transactor
CUST_0025948,Dormant At-Risk
CUST_0025949,Affluent Low-Activity
CUST_0025950,Affluent Low-Activity
CUST_0025951,High-Value Multi-Product
CUST_0025952,Young Starter
CUST_0025953,Affluent Low-Activity
CUST_0025954,Young Starter
CUST_0025955,High-Value Multi-Product
CUST_0025956,High-Value Multi-Product
CUST_0025957,High-Value Multi-Product
CUST_0025958,Everyday Digital Transactor
CUST_0025959,Affluent Low-Activity
CUST_0025960,High-Value Multi-Product
CUST_0025961,High-Value Multi-Product
CUST_0025962,Affluent Low-Activity
CUST_0025963,Everyday Digital Transactor
CUST_0025964,Everyday Digital Transactor
CUST_0025965,Everyday Digital Transactor
CUST_0025966,High-Value Multi-Product
CUST_0025967,Everyday Digital Transactor
CUST_0025968,Affluent Low-Activity
CUST_0025969,Dormant At-Risk
CUST_0025970,Young Starter
CUST_0025971,High-Value Multi-Product
CUST_0025972,Young Starter
CUST_0025973,High-Value Multi-Product
CUST_0025974,Young Starter
CUST_0025975,Young Starter
CUST_0025976,High-Value Multi-Product
CUST_0025977,Everyday Digital Transactor
CUST_0025978,Everyday Digital Transactor
CUST_0025979,High-Value Multi-Product
CUST_0025980,High-Value Multi-Product
CUST_0025981,High-Value Multi-Product
CUST_0025982,Dormant At-Risk
CUST_0025983,High-Value Multi-Product
CUST_0025984,High-Value Multi-Product
CUST_0025985,Young Starter
CUST_0025986,Young Starter
CUST_0025987,Young Starter
CUST_0025988,Everyday Digital Transactor
CUST_0025989,Everyday Digital Transactor
CUST_0025990,Dormant At-Risk
CUST_0025991,Affluent Low-Activity
CUST_0025992,High-Value Multi-Product
CUST_0025993,Everyday Digital Transactor
CUST_0025994,Young Starter
CUST_0025995,Everyday Digital Transactor
CUST_0025996,High-Value Multi-Product
CUST_0025997,Dormant At-Risk
CUST_0025998,Everyday Digital Transactor
CUST_0025999,Young Starter
CUST_0026000,Young Starter
CUST_0026001,Young Starter
CUST_0026002,Affluent Low-Activity
CUST_0026003,Dormant At-Risk
CUST_0026004,Dormant At-Risk
CUST_0026005,Young Starter
CUST_0026006,Everyday Digital Transactor
CUST_0026007,Young Starter
CUST_0026008,Young Starter
CUST_0026009,Everyday Digital Transactor
CUST_0026010,Everyday Digital Transactor
CUST_0026011,High-Value Multi-Product
CUST_0026012,Everyday Digital Transactor
CUST_0026013,Young Starter
CUST_0026014,Everyday Digital Transactor
CUST_0026015,Young Starter
CUST_0026016,Everyday Digital Transactor
CUST_0026017,High-Value Multi-Product
CUST_0026018,Affluent Low-Activity
CUST_0026019,Everyday Digital Transactor
CUST_0026020,High-Value Multi-Product
CUST_0026021,Young Starter
CUST_0026022,Dormant At-Risk
CUST_0026023,Everyday Digital Transactor
CUST_0026024,Affluent Low-Activity
CUST_0026025,Affluent Low-Activity
CUST_0026026,Dormant At-Risk
CUST_0026027,High-Value Multi-Product
CUST_0026028,Everyday Digital Transactor
CUST_0026029,Dormant At-Risk
CUST_0026030,Everyday Digital Transactor
CUST_0026031,Dormant At-Risk
CUST_0026032,Everyday Digital Transactor
CUST_0026033,Everyday Digital Transactor
CUST_0026034,Dormant At-Risk
CUST_0026035,Young Starter
CUST_0026036,Young Starter
CUST_0026037,Affluent Low-Activity
CUST_0026038,Everyday Digital Transactor
CUST_0026039,Everyday Digital Transactor
CUST_0026040,Everyday Digital Transactor
CUST_0026041,Affluent Low-Activity
CUST_0026042,High-Value Multi-Product
CUST_0026043,High-Value Multi-Product
CUST_0026044,Dormant At-Risk
CUST_0026045,Everyday Digital Transactor
CUST_0026046,Young Starter
CUST_0026047,Everyday Digital Transactor
CUST_0026048,Everyday Digital Transactor
CUST_0026049,High-Value Multi-Product
CUST_0026050,Dormant At-Risk
CUST_0026051,High-Value Multi-Product
CUST_0026052,Young Starter
CUST_0026053,Young Starter
CUST_0026054,High-Value Multi-Product
CUST_0026055,Young Starter
CUST_0026056,Everyday Digital Transactor
CUST_0026057,Everyday Digital Transactor
CUST_0026058,High-Value Multi-Product
CUST_0026059,Everyday Digital Transactor
CUST_0026060,Affluent Low-Activity
CUST_0026061,Young Starter
CUST_0026062,Affluent Low-Activity
CUST_0026063,Everyday Digital Transactor
CUST_0026064,Everyday Digital Transactor
CUST_0026065,Everyday Digital Transactor
CUST_0026066,Dormant At-Risk
CUST_0026067,Everyday Digital Transactor
CUST_0026068,High-Value Multi-Product
CUST_0026069,High-Value Multi-Product
CUST_0026070,High-Value Multi-Product
CUST_0026071,Everyday Digital Transactor
CUST_0026072,Everyday Digital Transactor
CUST_0026073,Everyday Digital Transactor
CUST_0026074,Everyday Digital Transactor
CUST_0026075,Everyday Digital Transactor
CUST_0026076,Everyday Digital Transactor
CUST_0026077,Young Starter
CUST_0026078,Young Starter
CUST_0026079,Dormant At-Risk
CUST_0026080,High-Value Multi-Product
CUST_0026081,Everyday Digital Transactor
CUST_0026082,High-Value Multi-Product
CUST_0026083,Everyday Digital Transactor
CUST_0026084,Everyday Digital Transactor
CUST_0026085,Everyday Digital Transactor
CUST_0026086,Everyday Digital Transactor
CUST_0026087,Everyday Digital Transactor
CUST_0026088,Affluent Low-Activity
CUST_0026089,High-Value Multi-Product
CUST_0026090,Everyday Digital Transactor
CUST_0026091,High-Value Multi-Product
CUST_0026092,High-Value Multi-Product
CUST_0026093,High-Value Multi-Product
CUST_0026094,Everyday Digital Transactor
CUST_0026095,Affluent Low-Activity
CUST_0026096,Dormant At-Risk
CUST_0026097,Dormant At-Risk
CUST_0026098,High-Value Multi-Product
CUST_0026099,Young Starter
CUST_0026100,High-Value Multi-Product
CUST_0026101,Everyday Digital Transactor
CUST_0026102,Affluent Low-Activity
CUST_0026103,Everyday Digital Transactor
CUST_0026104,High-Value Multi-Product
CUST_0026105,Dormant At-Risk
CUST_0026106,Affluent Low-Activity
CUST_0026107,Everyday Digital Transactor
CUST_0026108,Everyday Digital Transactor
CUST_0026109,High-Value Multi-Product
CUST_0026110,High-Value Multi-Product
CUST_0026111,Everyday Digital Transactor
CUST_0026112,Everyday Digital Transactor
CUST_0026113,High-Value Multi-Product
CUST_0026114,Dormant At-Risk
CUST_0026115,Dormant At-Risk
CUST_0026116,Everyday Digital Transactor
CUST_0026117,High-Value Multi-Product
CUST_0026118,Everyday Digital Transactor
CUST_0026119,Affluent Low-Activity
CUST_0026120,High-Value Multi-Product
CUST_0026121,Affluent Low-Activity
CUST_0026122,Affluent Low-Activity
CUST_0026123,High-Value Multi-Product
CUST_0026124,Everyday Digital Transactor
CUST_0026125,High-Value Multi-Product
CUST_0026126,Everyday Digital Transactor
CUST_0026127,Young Starter
CUST_0026128,Everyday Digital Transactor
CUST_0026129,Young Starter
CUST_0026130,Everyday Digital Transactor
CUST_0026131,Affluent Low-Activity
CUST_0026132,Young Starter
CUST_0026133,Everyday Digital Transactor
CUST_0026134,Young Starter
CUST_0026135,Affluent Low-Activity
CUST_0026136,Everyday Digital Transactor
CUST_0026137,Affluent Low-Activity
CUST_0026138,Affluent Low-Activity
CUST_0026139,Everyday Digital Transactor
CUST_0026140,Affluent Low-Activity
CUST_0026141,Everyday Digital Transactor
CUST_0026142,Young Starter
CUST_0026143,Young Starter
CUST_0026144,Everyday Digital Transactor
CUST_0026145,Affluent Low-Activity
CUST_0026146,High-Value Multi-Product
CUST_0026147,High-Value Multi-Product
CUST_0026148,Everyday Digital Transactor
CUST_0026149,Young Starter
CUST_0026150,Affluent Low-Activity
CUST_0026151,Young Starter
CUST_0026152,Everyday Digital Transactor
CUST_0026153,Young Starter
CUST_0026154,High-Value Multi-Product
CUST_0026155,Dormant At-Risk
CUST_0026156,Everyday Digital Transactor
CUST_0026157,High-Value Multi-Product
CUST_0026158,Everyday Digital Transactor
CUST_0026159,Dormant At-Risk
CUST_0026160,Everyday Digital Transactor
CUST_0026161,High-Value Multi-Product
CUST_0026162,Affluent Low-Activity
CUST_0026163,Everyday Digital Transactor
CUST_0026164,Young Starter
CUST_0026165,Affluent Low-Activity
CUST_0026166,Dormant At-Risk
CUST_0026167,Everyday Digital Transactor
CUST_0026168,High-Value Multi-Product
CUST_0026169,Everyday Digital Transactor
CUST_0026170,Young Starter
CUST_0026171,Young Starter
CUST_0026172,High-Value Multi-Product
CUST_0026173,Everyday Digital Transactor
CUST_0026174,Affluent Low-Activity
CUST_0026175,High-Value Multi-Product
CUST_0026176,Everyday Digital Transactor
CUST_0026177,High-Value Multi-Product
CUST_0026178,Everyday Digital Transactor
CUST_0026179,Everyday Digital Transactor
CUST_0026180,Everyday Digital Transactor
