Claim_ID,Policy_Tenure_Months,Premium_Amount,Claim_Amount,Num_Prior_Claims,Claim_Response_Days,Customer_Age,Fraud
902461,25.6,776.83,1798.99,0,25.5,50,0
902462,194.9,1810.13,4745.06,1,13.1,35,0
902463,80.6,1452.63,268.91,0,10.3,63,0
902464,36.1,1178.05,2461.51,1,5.8,50,0
902465,138.1,1143.98,6611.36,0,0.3,24,0
902466,10.6,1135.18,1587.34,1,1.0,19,0
902467,16.6,1343.21,4270.68,0,5.1,71,0
902468,79.8,1381.21,5150.27,3,25.4,24,0
902469,13.6,1334.75,5854.77,0,18.6,45,0
902470,157.7,1199.14,6536.73,1,5.2,54,0
902471,16.6,848.11,1085.32,0,1.9,57,0
902472,240.0,760.6,5406.46,0,4.5,51,0
902473,37.1,1013.96,6840.41,0,3.9,35,0
902474,27.3,1352.77,3271.28,0,1.8,30,0
902475,65.7,2048.16,2440.34,1,0.7,37,0
902476,162.1,1090.05,735.63,2,6.1,33,0
902477,16.0,743.55,5887.8,0,0.3,55,0
902478,6.3,1386.81,8504.02,0,6.8,45,0
902479,23.4,993.57,2862.47,0,1.0,20,0
902480,11.8,1627.53,3692.41,0,0.0,31,0
902481,60.9,1476.23,4215.23,0,16.4,28,0
902482,113.1,1545.86,5346.87,2,33.7,40,0
902483,69.5,1342.65,5493.16,1,11.0,69,0
902484,148.8,1149.43,4566.77,3,38.2,32,0
902485,65.0,1510.48,2366.34,0,3.2,40,0
902486,4.8,1687.29,6108.89,0,1.6,25,0
902487,32.3,1004.57,3066.65,0,33.1,34,0
902488,32.4,1076.32,4007.87,2,11.0,35,0
902489,17.5,865.32,100.0,1,43.0,77,0
902490,37.7,557.36,4257.45,1,0.5,61,0
902491,28.7,822.04,3589.67,0,15.6,43,0
902492,67.1,416.51,5301.64,0,22.6,45,0
902493,47.4,978.28,2610.79,1,16.5,46,0
902494,76.8,1695.44,100.0,1,13.3,78,0
902495,23.0,1150.85,2241.97,2,10.2,71,0
902496,5.5,1666.67,3043.45,0,2.4,29,0
902497,8.9,1264.89,7491.99,0,14.2,78,0
902498,122.9,2215.57,3552.91,1,4.7,40,0
902499,66.6,1256.56,1653.94,2,5.4,60,0
902500,150.7,1163.28,260.25,0,4.4,78,0
902501,10.3,897.77,1446.47,0,38.2,58,0
902502,37.1,1220.61,100.0,0,2.1,23,0
902503,25.4,1107.63,4870.05,0,8.3,21,0
902504,4.4,1419.32,1985.08,0,5.8,77,0
902505,77.0,859.77,6864.16,0,7.4,61,0
902506,210.1,1007.88,3437.72,1,2.1,44,0
902507,32.4,872.13,3210.94,2,5.8,51,0
902508,53.7,1179.13,319.27,0,8.3,39,0
902509,42.9,1547.83,1210.27,0,6.7,38,0
902510,2.7,1296.29,5018.22,1,8.8,54,0
902511,20.2,1417.07,100.0,0,5.4,30,0
902512,97.0,1576.26,2547.25,1,1.6,38,0
902513,14.4,1375.38,100.0,0,4.0,67,0
902514,6.7,1652.19,3918.27,0,1.1,62,0
902515,26.6,1801.82,8496.12,0,12.8,65,0
902516,50.1,693.88,100.0,0,11.0,71,0
902517,91.8,719.57,4836.27,1,6.2,43,0
902518,21.7,1084.41,2530.86,1,2.8,70,0
902519,60.6,1059.14,2859.3,0,7.5,34,0
902520,15.3,1351.95,4464.09,0,8.5,60,0
902521,101.4,784.73,1540.2,0,3.2,38,0
902522,35.5,1452.96,4755.08,1,14.9,44,0
902523,6.2,1479.43,3376.37,1,1.2,57,0
902524,7.0,1394.32,2476.89,0,0.6,34,0
902525,56.0,1355.55,4899.66,1,10.5,30,0
902526,40.9,1564.96,8394.16,2,8.1,63,0
902527,19.1,873.87,2681.43,1,12.6,37,0
902528,21.0,805.49,4042.0,3,16.6,28,0
902529,71.1,731.97,100.0,0,9.8,51,0
902530,27.0,1296.64,8028.25,0,5.0,57,0
902531,2.4,1316.04,2217.55,0,16.4,54,0
902532,50.8,418.73,2659.8,1,13.8,74,0
902533,58.1,339.12,5975.49,1,3.4,52,1
902534,8.3,1215.82,2815.22,0,18.1,54,0
902535,91.5,627.62,4205.58,2,8.7,67,0
902536,73.1,582.35,2424.32,0,0.2,30,0
902537,18.4,1451.9,2206.42,1,1.0,63,0
902538,45.2,1436.67,4036.06,1,7.7,41,0
902539,13.3,1061.79,4687.91,1,12.1,49,0
902540,2.3,675.59,100.0,0,16.6,50,0
902541,13.6,1714.99,5382.11,1,33.1,28,0
902542,6.6,2087.05,5973.04,0,5.4,79,0
902543,220.8,2154.45,2063.93,0,1.1,60,0
902544,9.0,1419.46,7470.81,1,2.8,42,0
902545,125.4,1220.9,100.0,0,4.3,64,0
902546,46.3,1331.88,7169.17,0,3.5,42,0
902547,17.7,1234.66,8363.67,0,29.8,25,0
902548,11.8,620.64,4960.43,0,17.9,43,0
902549,51.3,1034.64,3204.7,1,13.6,45,0
902550,11.1,1625.27,3620.45,0,35.3,22,0
902551,77.1,1651.89,2443.67,0,1.2,25,0
902552,24.6,894.6,5124.2,2,7.2,72,0
902553,1.1,1428.18,1519.78,0,0.3,44,0
902554,82.1,671.66,1298.02,0,2.2,37,0
902555,42.3,1596.73,100.0,0,11.3,70,0
902556,18.4,872.11,4133.3,4,1.6,68,1
902557,59.9,1471.15,969.1,2,5.7,39,0
902558,27.1,1416.22,4480.07,0,5.1,51,0
902559,98.3,1563.23,2699.69,0,6.2,69,0
902560,13.1,804.05,4237.14,0,2.9,47,0
902561,66.7,300.0,5502.97,1,3.7,53,1
902562,20.9,1129.27,4893.5,0,4.8,56,0
902563,44.9,1188.11,1443.49,1,1.7,49,0
902564,7.6,1102.45,100.0,0,2.5,54,0
902565,55.6,440.91,6916.41,0,3.6,29,0
902566,7.8,955.73,2830.14,0,0.7,65,0
902567,79.9,1494.89,858.27,0,14.6,45,0
902568,9.7,1279.56,6346.03,0,7.1,61,0
902569,7.8,931.53,100.0,1,27.8,54,0
902570,2.6,1398.46,2701.21,2,0.5,36,0
902571,134.5,1243.69,4471.42,0,0.2,44,0
902572,131.5,1712.22,6482.26,0,13.8,65,0
902573,24.5,1558.24,5920.57,0,21.7,75,0
902574,75.1,967.47,4546.76,2,6.8,47,0
902575,45.0,1292.89,3455.47,0,10.9,34,0
902576,44.7,1190.12,5746.43,0,13.7,68,0
902577,45.2,1368.91,4762.65,1,0.2,41,0
902578,28.6,1709.59,5798.09,0,61.9,67,0
902579,187.4,1425.06,3128.86,1,8.7,33,0
902580,12.1,1385.2,100.0,0,25.0,54,0
902581,9.5,803.83,4913.95,1,1.0,27,0
902582,33.7,885.64,3408.6,2,10.3,44,0
902583,68.2,1622.02,4225.73,0,5.6,78,0
902584,20.2,1504.8,4092.56,3,14.9,25,0
902585,125.3,1000.96,4404.55,1,7.4,43,0
902586,15.0,1115.51,5224.14,1,0.3,66,0
902587,80.2,970.27,2036.48,0,2.2,32,0
902588,12.5,1787.62,3500.33,2,12.8,24,0
902589,8.2,1025.63,1084.0,1,26.9,75,0
902590,14.9,681.15,2065.8,0,1.4,64,0
902591,55.5,774.37,2881.9,0,6.4,65,0
902592,19.7,1380.64,1187.34,1,16.4,25,0
902593,119.9,841.44,2905.25,0,5.2,69,0
902594,59.7,1669.57,7937.42,0,53.0,18,0
902595,39.8,1362.48,100.0,2,19.4,54,0
902596,34.5,1540.89,100.0,2,3.9,70,0
902597,90.7,1157.8,100.0,0,7.8,76,0
902598,30.1,1503.68,2393.2,2,17.2,32,0
902599,80.9,1874.43,4636.55,1,17.1,18,0
902600,29.0,920.55,4438.74,0,0.0,25,0
902601,74.9,1027.79,1521.73,0,4.2,53,0
902602,11.4,993.37,100.0,0,3.2,43,0
902603,10.2,802.96,3263.8,0,14.9,79,0
902604,32.3,1923.54,5413.81,1,3.3,51,0
902605,90.5,1287.98,6976.16,0,12.2,77,0
902606,2.0,1484.12,3047.43,0,3.6,62,0
902607,59.4,962.86,5593.84,0,4.4,77,0
902608,45.5,688.98,3681.02,0,3.4,38,0
902609,106.8,300.0,4530.86,2,10.1,56,1
902610,41.4,1204.21,3325.75,1,0.7,54,0
902611,14.5,799.62,100.0,1,5.9,31,0
902612,75.1,1213.09,6641.47,1,0.4,48,0
902613,2.7,1149.72,726.58,0,33.8,76,0
902614,67.2,1217.5,4559.54,1,6.1,21,0
902615,15.2,2046.59,3762.91,0,5.5,53,0
902616,32.0,898.7,1382.58,1,13.8,21,0
902617,70.7,1205.65,100.0,2,10.0,79,0
902618,11.1,1111.95,3339.87,1,7.6,56,0
902619,124.1,721.18,1077.74,2,17.7,45,0
902620,12.0,1104.09,4312.59,1,7.2,79,0
902621,88.3,1202.0,5781.73,2,18.5,53,0
902622,146.9,682.61,5078.94,1,7.8,45,0
902623,29.6,1318.16,5976.92,0,8.5,60,0
902624,78.1,897.49,6484.89,5,10.1,53,0
902625,39.6,1269.38,8063.37,2,12.9,31,0
902626,51.0,1507.76,968.26,1,1.5,78,0
902627,58.7,1522.49,5378.71,0,56.8,70,0
902628,43.9,2057.1,828.44,0,3.7,48,0
902629,89.4,1161.71,3041.65,0,4.5,72,0
902630,23.5,828.92,2445.21,2,5.5,27,0
902631,152.9,1546.36,3653.41,1,4.3,45,0
902632,8.2,1454.84,5220.74,1,9.9,68,0
902633,52.7,1068.1,8395.16,1,4.9,40,0
902634,18.6,918.46,3709.7,0,1.1,41,0
902635,42.6,621.58,222.26,1,31.4,26,0
902636,98.1,1001.88,2695.07,0,9.1,66,0
902637,59.8,1062.67,5232.01,0,3.5,19,0
902638,1.0,1239.08,914.8,0,1.7,24,0
902639,97.7,1658.32,6626.62,1,0.7,35,0
902640,54.7,837.8,2290.25,0,0.9,23,0
902641,30.4,397.06,5855.46,0,1.5,21,1
902642,14.9,1436.73,2611.69,1,2.1,42,0
902643,10.4,1498.01,8753.5,1,3.6,24,0
902644,9.6,1187.02,3176.99,3,18.1,48,0
902645,1.1,762.01,7069.0,0,3.6,48,1
902646,30.5,850.26,1428.18,1,6.2,31,0
902647,89.3,755.96,5655.23,1,3.7,27,0
902648,17.3,1758.7,8519.75,0,8.4,70,0
902649,3.1,369.99,2069.44,1,3.6,35,1
902650,55.1,1036.19,2874.77,0,10.8,75,0
902651,9.4,1402.34,851.39,1,11.5,46,0
902652,6.0,1230.43,8102.67,0,19.2,61,0
902653,21.4,1060.0,100.0,0,3.3,79,0
902654,29.0,1368.25,100.0,0,3.6,62,0
902655,15.6,1203.01,762.07,0,7.4,52,0
902656,47.5,795.53,4774.76,0,23.9,48,0
902657,93.0,1399.77,1360.51,0,0.2,61,0
902658,21.8,1191.95,100.0,0,7.9,37,0
902659,14.6,664.12,100.0,1,6.1,60,0
902660,7.8,1470.31,4126.98,0,0.6,28,0
902661,7.8,1598.99,4436.83,0,3.2,23,0
902662,124.6,832.45,3836.43,0,15.3,43,0
902663,44.7,702.45,260.49,1,13.2,76,0
902664,37.7,2008.73,8699.91,1,8.0,76,0
902665,19.9,1172.38,1975.29,0,2.5,70,0
902666,7.0,1040.96,1146.66,0,5.3,31,0
902667,4.8,948.79,823.67,0,18.8,26,0
902668,10.4,1577.82,5948.72,2,2.9,46,0
902669,54.2,1087.09,100.0,0,19.9,65,0
902670,10.5,878.14,100.0,0,16.9,67,0
902671,25.9,1212.65,100.0,2,3.2,43,0
902672,9.8,1251.87,2617.94,1,16.6,41,0
902673,4.5,1078.1,7885.12,1,10.9,30,0
902674,102.4,1588.54,3010.9,0,0.7,27,0
902675,38.2,995.68,396.8,2,1.0,32,0
902676,19.0,1449.15,5551.7,1,0.8,45,0
902677,5.0,1361.8,2426.12,0,0.9,67,0
902678,23.4,808.92,3073.4,0,1.8,57,0
902679,7.8,1045.85,3636.46,0,17.9,35,0
902680,56.6,839.26,9030.14,0,12.4,40,0
902681,45.3,1043.25,1693.16,0,10.0,65,0
902682,26.4,1345.51,3127.47,1,5.4,61,0
902683,70.6,1636.7,5354.71,1,0.0,73,0
902684,54.4,710.98,5851.54,1,35.9,65,0
902685,116.9,1197.38,3312.88,0,17.6,52,0
902686,14.9,450.24,6987.25,0,7.4,27,1
902687,18.6,1404.32,3513.2,0,40.6,42,0
902688,14.8,987.94,3492.31,0,14.2,38,0
902689,13.6,558.76,3042.55,0,3.2,27,0
902690,160.3,633.08,6452.58,1,4.0,35,0
902691,34.8,1062.6,5663.72,1,11.7,39,0
902692,11.6,753.57,100.0,2,6.6,34,0
902693,67.5,1801.05,6150.69,2,10.1,56,0
902694,8.5,1461.04,3202.46,0,14.8,37,0
902695,67.5,621.24,2632.08,0,1.9,38,0
902696,107.9,909.81,6094.57,0,1.5,60,0
902697,14.7,1846.45,4583.97,1,11.2,26,0
902698,5.4,1276.86,859.17,1,16.7,70,0
902699,44.8,747.86,2080.51,2,21.4,48,0
902700,7.1,1232.37,4118.36,0,4.1,29,0
902701,25.8,1117.34,9930.91,0,4.2,32,0
902702,38.8,1453.62,3206.88,0,7.0,60,0
902703,23.0,1430.14,100.0,1,12.9,55,0
902704,100.6,1204.25,1782.96,1,6.6,51,0
902705,57.5,1459.82,1610.39,1,1.8,68,0
902706,4.8,1648.62,1964.99,1,10.7,74,0
902707,39.6,1586.88,5143.58,0,14.5,45,0
902708,69.3,1804.78,3471.59,1,0.5,47,0
902709,53.3,644.51,1615.17,0,5.1,67,0
902710,62.2,705.18,530.3,0,12.0,68,0
902711,28.4,1262.84,368.39,2,27.4,33,0
902712,46.5,1134.82,5702.32,2,0.2,58,0
902713,86.1,1488.83,101.81,0,10.7,48,0
902714,10.0,810.16,2971.27,3,5.4,22,0
902715,12.1,1011.32,4245.48,1,15.8,23,0
902716,37.6,1881.66,3497.99,0,5.0,68,0
902717,38.2,1555.57,985.44,0,9.1,63,0
902718,1.0,1673.95,5524.83,0,17.3,21,0
902719,9.2,1087.75,8033.57,0,17.8,71,0
902720,97.1,1485.3,1691.85,0,29.4,61,0
902721,109.6,733.95,1602.62,0,0.1,67,0
902722,64.3,1470.12,1831.2,1,7.5,29,0
902723,41.4,1686.77,848.1,0,11.9,42,0
902724,19.7,957.99,100.0,0,8.2,28,0
902725,18.9,1266.35,5681.33,1,7.1,78,0
902726,8.7,1293.05,100.0,1,49.1,49,0
902727,8.6,1110.75,1267.99,0,23.8,38,0
902728,90.6,1076.08,5595.31,1,10.3,41,0
902729,27.0,448.99,6810.23,0,5.0,27,1
902730,91.4,1015.32,838.13,1,13.5,58,0
902731,29.1,1286.17,6611.67,2,5.7,46,0
902732,117.2,1112.99,3461.72,3,17.0,61,0
902733,41.4,1747.71,6033.97,0,0.7,21,0
902734,3.5,300.0,3648.66,1,8.7,60,0
902735,1.7,1296.39,6814.44,2,1.0,32,1
902736,32.0,316.95,1631.81,3,10.1,48,0
902737,69.8,985.77,5117.76,0,16.7,24,0
902738,7.4,1123.52,100.0,1,17.2,64,0
902739,33.3,900.6,2902.12,2,19.8,45,0
902740,22.9,877.81,5972.54,0,34.3,57,0
902741,17.4,782.8,4453.68,0,34.3,34,0
902742,36.2,352.49,1305.56,0,8.9,30,0
902743,8.6,1319.29,3133.2,0,1.0,74,0
902744,36.1,1155.82,2691.83,1,6.8,43,0
902745,20.6,606.59,2374.51,0,34.7,49,0
902746,52.1,1436.18,3653.52,1,2.8,56,0
902747,47.9,342.04,100.0,0,2.0,79,0
902748,128.5,1853.46,3909.59,0,25.3,74,0
902749,23.1,626.23,2818.99,0,32.6,26,0
902750,4.1,1296.79,2256.66,1,22.2,37,0
902751,115.9,1134.95,4907.86,0,6.3,53,0
902752,1.6,996.75,7822.24,2,33.8,33,0
902753,52.1,623.15,1899.44,0,7.0,18,0
902754,77.3,1456.62,8141.86,1,4.2,33,0
902755,22.8,1353.5,3652.17,0,27.0,25,0
902756,10.3,990.43,1781.97,1,7.9,61,0
902757,91.8,2113.67,6504.52,1,8.0,32,0
902758,1.0,960.69,3484.49,1,4.3,65,0
902759,8.7,854.75,100.0,1,0.5,21,0
902760,3.9,399.73,754.2,0,48.2,19,0
902761,1.0,1139.78,7309.67,0,1.4,33,0
902762,19.2,1214.41,255.76,0,3.9,18,0
902763,1.3,1081.62,4512.95,0,1.4,71,0
902764,1.8,1714.43,2140.48,1,16.1,31,0
902765,65.4,765.01,5143.95,0,4.4,40,0
902766,27.9,1335.43,2542.87,0,15.0,42,0
902767,96.3,1415.78,5228.3,0,6.0,38,0
902768,3.0,1246.59,6144.64,0,0.6,67,1
902769,7.4,1066.77,2871.09,2,2.8,24,0
902770,192.8,1053.95,3639.57,0,1.6,65,0
902771,83.0,1593.5,2953.47,0,12.1,46,0
902772,64.0,1376.18,3714.62,0,1.8,69,0
902773,28.5,919.24,404.32,0,1.0,37,0
902774,10.8,984.01,980.65,1,7.7,49,0
902775,85.0,1215.93,5620.48,0,15.7,35,0
902776,23.1,711.31,3552.44,0,19.7,22,0
902777,57.1,1320.34,800.97,0,19.4,53,0
902778,37.8,1997.34,321.61,1,0.5,41,0
902779,4.3,1172.28,4356.98,0,4.1,51,0
902780,15.3,1340.3,1903.37,1,0.3,54,0
902781,48.7,1419.7,3025.61,0,28.6,57,0
902782,31.0,811.9,9155.17,0,0.3,71,0
902783,69.6,1716.67,100.0,1,15.1,59,0
902784,36.1,919.14,7962.24,0,4.2,45,0
902785,28.9,1031.57,5990.97,0,3.5,45,0
902786,67.2,592.35,7400.25,1,1.8,19,1
902787,21.3,461.99,387.3,0,14.8,33,0
902788,16.0,2212.53,865.66,1,9.1,54,0
902789,30.1,1344.9,1509.26,0,5.4,72,0
902790,6.2,1672.98,884.39,0,28.6,70,0
902791,45.8,1631.88,2825.83,2,8.4,21,0
902792,15.3,440.28,7703.55,0,7.2,73,1
902793,37.5,1000.72,4279.2,1,20.0,36,0
902794,17.9,1181.11,5662.35,1,10.6,53,0
902795,18.4,701.81,3903.45,0,11.8,55,0
902796,2.1,1926.37,6641.86,0,40.3,77,0
902797,1.0,1307.46,5774.98,1,8.1,57,0
902798,1.0,1283.59,6538.08,0,2.1,50,1
902799,21.4,317.69,1463.41,1,4.9,72,0
902800,108.2,1351.65,5595.12,0,11.6,79,0
902801,8.3,700.27,4400.25,1,9.9,30,0
902802,211.9,1469.14,3923.98,2,3.2,28,0
902803,17.6,1217.37,1308.18,1,10.6,23,0
902804,17.2,2162.71,4108.31,0,27.9,57,0
902805,128.3,1985.36,6225.81,0,10.0,53,0
902806,42.6,775.82,1190.66,1,1.9,54,0
902807,197.8,1072.56,2726.69,1,2.7,18,0
902808,33.4,2054.84,6846.45,0,17.1,64,0
902809,10.4,1364.28,7423.37,0,2.0,54,0
902810,10.1,1614.56,5782.39,1,10.3,37,0
902811,61.5,715.47,2860.22,0,4.0,55,0
902812,31.4,1133.96,2599.03,0,27.1,52,0
902813,83.6,1291.71,2792.66,0,9.2,37,0
902814,57.9,1235.84,4849.43,0,0.3,51,0
902815,3.8,1102.75,4647.79,2,6.4,30,0
902816,45.1,897.87,9974.77,1,1.5,73,1
902817,96.6,726.96,3833.92,0,8.0,66,0
902818,1.4,1309.94,3839.04,0,2.1,50,0
902819,14.0,1812.89,1258.62,1,20.0,39,0
902820,165.0,1525.72,2495.1,0,3.7,56,0
902821,5.9,755.04,2157.65,0,7.3,60,0
902822,36.5,1025.53,6019.08,3,3.0,70,0
902823,40.5,1718.69,3384.13,1,4.1,53,0
902824,46.2,1672.71,5173.08,0,19.6,64,0
902825,123.5,1421.7,4015.63,1,2.0,74,0
902826,2.1,877.69,3832.98,0,7.2,54,0
902827,72.3,1049.67,6224.09,0,8.9,60,0
902828,67.8,1210.06,2430.1,0,51.2,38,0
902829,3.5,1248.37,4851.16,0,1.4,56,0
902830,12.6,1840.1,9277.67,1,18.0,39,0
902831,2.0,1070.12,5264.2,1,1.4,68,1
902832,43.3,860.48,401.77,0,4.8,25,0
902833,23.1,506.32,3539.41,0,0.5,65,0
902834,88.6,1687.99,3357.7,0,24.2,33,0
902835,62.3,1412.9,6653.7,1,28.8,36,0
902836,1.0,812.92,1323.35,1,6.2,49,0
902837,17.2,1437.45,3581.22,1,7.0,52,0
902838,13.0,1078.43,6232.88,1,21.4,79,0
902839,3.0,1556.83,1804.88,0,16.2,37,0
902840,8.8,1512.25,2285.15,0,4.4,37,0
902841,42.2,460.38,6722.42,1,4.1,31,1
902842,1.0,1296.74,2493.36,1,24.1,75,0
902843,91.9,1333.46,100.0,0,9.5,20,0
902844,18.6,1530.47,3706.29,2,0.9,20,0
902845,15.5,868.66,1608.57,0,1.8,40,0
902846,40.9,977.12,2461.8,1,37.8,70,0
902847,1.9,1343.77,4410.61,1,7.2,55,0
902848,31.3,977.78,5981.06,1,7.1,23,0
902849,25.0,914.71,485.81,1,8.5,60,0
902850,51.3,820.91,2205.43,0,7.0,35,0
902851,75.4,1012.42,2208.04,3,8.8,61,0
902852,9.7,671.15,100.0,1,5.3,77,0
902853,84.6,1529.34,3688.28,0,4.3,67,0
902854,42.9,699.32,2854.79,0,1.2,64,0
902855,7.6,1388.21,5546.34,0,20.9,34,0
902856,104.2,1526.94,4219.91,1,11.4,51,0
902857,46.1,884.72,2293.84,0,6.9,52,0
902858,25.7,1029.09,2565.17,1,7.2,27,0
902859,17.9,1443.35,4192.84,2,3.5,65,0
902860,16.9,802.79,100.0,0,6.5,20,0
902861,9.1,1482.91,8338.54,0,5.0,73,0
902862,21.0,1489.53,6978.53,0,4.9,36,0
902863,71.1,1458.93,8532.95,1,6.9,42,0
902864,37.8,1281.09,7497.94,0,18.9,70,0
902865,17.4,616.88,6541.27,0,11.1,56,0
902866,2.4,887.12,1503.92,0,0.5,24,0
902867,4.6,1672.98,1952.9,2,0.5,69,0
902868,8.8,871.89,7880.77,1,9.5,66,0
902869,18.3,1178.93,498.78,0,15.2,28,0
902870,1.0,1115.79,3286.08,1,30.5,46,0
902871,12.6,300.0,1251.55,0,21.2,22,0
902872,68.2,1663.49,2819.11,2,5.1,79,0
902873,4.9,1357.97,5479.41,1,10.2,45,0
902874,112.8,1790.94,2304.25,1,3.0,69,0
902875,40.9,1089.27,2843.24,0,2.6,39,0
902876,6.0,1172.51,2096.13,0,0.1,68,0
902877,31.2,859.87,5117.44,0,6.6,20,0
902878,63.3,629.78,6500.8,0,14.9,27,0
902879,20.8,1414.84,4259.99,2,21.7,79,0
902880,63.6,1000.23,6326.21,0,22.3,21,0
902881,27.4,817.99,1586.49,1,7.8,20,0
902882,52.6,1052.08,723.43,0,54.5,55,0
902883,12.1,1143.68,4726.33,0,0.9,65,0
902884,4.9,1170.92,7670.77,0,36.0,70,0
902885,54.4,724.69,120.52,2,5.6,46,0
902886,77.9,1022.65,4841.85,0,19.0,73,0
902887,65.8,1016.31,4489.34,0,3.4,63,0
902888,36.6,479.75,907.72,0,6.6,78,0
902889,45.9,1057.79,100.0,2,17.5,34,0
902890,28.3,547.56,2457.0,0,2.8,38,0
902891,148.2,300.0,3849.46,1,0.5,79,1
902892,35.9,984.31,5019.37,1,2.3,56,0
902893,21.2,1773.06,2541.3,1,10.6,23,0
902894,86.3,1176.83,2596.29,0,3.5,76,0
902895,69.7,1744.04,6660.48,0,0.9,45,0
902896,59.9,1447.39,4604.69,0,5.4,37,0
902897,15.9,1132.07,1841.97,1,12.4,57,0
902898,42.9,1008.84,2755.75,0,17.0,65,0
902899,25.3,909.79,2971.81,2,1.4,21,0
902900,44.5,1439.28,6794.12,0,15.9,35,0
902901,61.5,1389.72,4454.09,1,7.3,24,0
902902,80.6,1361.44,3670.42,0,0.7,73,0
902903,27.4,1097.63,7784.47,0,0.9,62,0
902904,5.8,2140.78,6826.17,0,4.1,29,0
902905,35.7,1503.38,7056.84,0,0.6,28,0
902906,10.4,1221.56,252.61,0,1.4,77,0
902907,22.7,1762.63,7005.33,1,26.6,40,0
902908,67.4,1238.6,1218.05,0,14.9,47,0
902909,7.5,584.87,2960.64,0,12.1,32,0
902910,33.7,844.67,2513.91,2,1.6,29,0
902911,46.9,1632.3,7104.41,1,0.5,25,0
902912,73.6,1576.16,4015.71,2,6.2,50,0
902913,1.1,774.57,3017.03,0,0.4,27,0
902914,23.6,1589.4,3207.07,1,1.3,20,0
902915,124.0,1409.55,5748.27,0,4.5,72,0
902916,34.8,1240.95,100.0,0,10.5,37,0
902917,14.9,1093.6,2984.33,2,54.2,57,0
902918,36.2,1286.08,6067.72,0,7.8,44,0
902919,80.7,1649.91,8415.99,0,20.6,71,0
902920,15.9,1369.4,4798.11,0,1.9,67,0
902921,40.3,1506.55,8422.58,0,5.9,43,0
902922,31.8,1126.82,3963.5,3,4.1,74,0
902923,33.1,1491.59,5376.47,0,4.3,50,0
902924,50.8,1263.58,3401.4,1,10.8,35,0
902925,15.3,1289.19,3092.38,1,0.7,31,0
902926,9.8,923.19,5634.3,0,20.4,60,0
902927,9.3,1696.85,7518.4,1,41.7,71,0
902928,9.6,1888.81,436.17,1,0.0,33,0
902929,1.0,1472.46,4331.96,0,11.7,35,0
902930,2.0,908.03,1610.91,1,1.0,79,0
902931,8.3,1931.72,5746.8,0,11.0,76,0
902932,22.6,532.52,442.1,0,26.7,22,0
902933,132.0,393.11,1359.44,1,17.2,46,0
902934,81.7,1407.48,6509.36,0,1.2,36,0
902935,44.2,1763.6,7542.09,0,2.2,40,0
902936,3.7,1202.89,100.0,1,8.4,77,0
902937,24.0,1715.53,521.54,0,2.1,62,0
902938,9.8,1188.2,2201.17,0,1.9,62,0
902939,4.9,996.25,1692.53,0,12.5,61,0
902940,94.0,863.9,5197.72,0,32.0,75,0
902941,43.6,1415.35,3781.99,0,7.3,70,0
902942,1.6,910.2,2158.86,0,15.3,51,0
902943,6.5,914.13,2926.8,0,3.0,29,0
902944,240.0,1469.15,1178.6,0,7.0,30,0
902945,15.1,1226.06,5240.55,0,13.2,60,0
902946,32.4,1218.82,1859.14,0,9.7,54,0
902947,71.9,772.15,3301.15,0,10.6,73,0
902948,3.1,822.62,3207.63,0,8.6,25,0
902949,46.6,1136.02,950.58,0,0.8,18,0
902950,1.4,1075.52,4333.94,0,6.9,53,0
902951,28.8,1432.45,549.59,2,9.5,56,0
902952,5.9,1118.63,1375.29,1,2.8,76,0
902953,170.3,1045.58,6548.51,2,2.0,45,0
902954,38.8,1090.52,4394.75,0,6.8,23,0
902955,1.0,1025.96,6561.92,1,7.9,74,0
902956,22.0,1205.61,5321.64,0,16.8,40,0
902957,1.0,1798.25,4057.69,0,1.2,40,0
902958,6.0,1338.62,3816.63,1,2.8,74,0
902959,7.6,1600.9,5438.01,1,24.9,47,0
902960,14.4,1239.53,100.0,0,0.3,35,0
902961,188.5,1446.01,970.92,0,3.1,70,0
902962,105.6,1176.21,3272.08,2,6.5,36,0
902963,36.9,485.12,100.0,0,13.7,74,0
902964,15.0,1427.44,5828.2,0,3.1,61,0
902965,60.0,693.17,6361.94,3,0.6,27,0
902966,33.2,944.03,100.0,0,8.0,54,0
902967,48.2,1005.84,1809.38,2,7.3,74,0
902968,34.0,1545.81,2098.6,1,23.1,66,0
902969,35.1,831.23,1063.99,1,8.8,30,0
902970,21.9,1323.72,3531.8,0,2.1,26,0
902971,42.7,866.71,3951.37,0,8.4,43,0
902972,35.7,1183.56,3044.24,1,1.7,32,0
902973,197.1,1253.85,6144.89,0,6.7,49,0
902974,48.4,902.84,2088.56,0,7.5,38,0
902975,28.2,1109.81,8112.56,0,5.7,30,0
902976,239.7,1074.11,1683.09,0,22.2,77,0
902977,4.0,1718.43,926.39,1,28.9,32,0
902978,99.9,1409.37,4094.58,2,1.0,67,0
902979,21.9,1392.87,4028.41,1,1.7,39,0
902980,6.6,1361.62,1516.02,2,4.0,57,0
902981,17.5,1135.14,4459.48,1,0.7,45,0
902982,34.7,1555.56,2828.18,0,2.1,30,0
902983,6.6,1510.06,1923.45,0,3.3,25,0
902984,14.9,1446.07,1189.81,0,10.3,48,0
902985,35.9,1390.62,8932.51,0,13.5,54,0
