Customer_ID,Age,Gender,Marital_Status,Employment_Type,Occupation_Category,Annual_Income,Education_Level,Residential_Status,Years_At_Address,Region,Customer_Since_Days,Credit_Bureau_Score,Delinquency_Count_24m,Bankruptcy_Flag,Num_Credit_Inquiries_6m,Total_Debt,Debt_To_Income_Bureau,Oldest_Credit_Line_Years,Num_Bureau_Tradelines,Secondary_Phone,Alt_Email_Domain,LinkedIn_Verified,Referral_Code,Social_Media_Score,Preferred_Language,Secondary_Address_City,Emergency_Contact_Provided,Marketing_Opt_In_Channel,Employer_Verified_Source
815416,40,Female,Married,Retired,Sales,69464.16,High School,Rent,6.7,South,92,685.0,0.0,0.0,0.0,17274.05,0.249,12.0,4.0,,,,,,,,,,
815417,43,Female,Single,Salaried,Professional,30211.89,Masters,Own,6.0,Midwest,1704,655.0,2.0,0.0,0.0,4309.73,0.143,8.6,2.0,,,,,,,,,Email,
815418,47,Female,Single,Retired,Sales,54251.95,Bachelors,Mortgage,0.5,West,446,828.0,1.0,0.0,0.0,4557.16,0.084,6.5,2.0,,,,,,,,,SMS,Payroll
815419,37,Male,Single,Salaried,Other,,Masters,Own,1.0,South,288,571.0,0.0,0.0,0.0,12822.09,,16.5,5.0,,gmail,,,71.2,,,,,
815420,55,Female,Single,Salaried,Sales,65368.37,Bachelors,Mortgage,1.4,South,1570,674.0,0.0,0.0,2.0,7127.07,0.109,35.7,4.0,,,,,,,,,,
815421,34,Male,Married,Retired,Skilled Trade,37657.28,Bachelors,Mortgage,0.4,West,12,702.0,1.0,1.0,2.0,51188.24,1.359,9.6,0.0,XXX-XXX-7491,other,,,57.4,,,,,
815422,61,Female,Married,Self-Employed,Other,73241.66,High School,Rent,4.5,South,721,561.0,0.0,0.0,1.0,5145.47,0.07,3.9,2.0,,other,,,,,,,,
815423,45,Male,Married,Salaried,Other,54464.84,High School,Rent,2.8,Northeast,1346,843.0,1.0,0.0,2.0,5789.54,0.106,7.0,3.0,,,,,11.1,,,,,
815424,33,Male,Married,Salaried,Management,148360.0,High School,Rent,0.4,South,2179,772.0,0.0,0.0,0.0,23708.38,0.16,17.4,1.0,,other,,,,English,,,SMS,
815425,47,Male,Married,Salaried,Sales,88648.99,High School,Mortgage,0.3,Midwest,1698,681.0,1.0,0.0,0.0,10479.31,0.118,12.9,4.0,,,,,,,City_B,,SMS,
815426,36,Female,Widowed,Salaried,Service,64842.9,Masters,Mortgage,6.3,West,1370,757.0,1.0,0.0,3.0,20666.76,0.319,3.4,2.0,XXX-XXX-5926,,,,,,,0,,
815427,62,Female,Single,Self-Employed,Skilled Trade,36073.19,High School,Rent,4.3,Midwest,2219,,,,,,,,,XXX-XXX-7310,,,,24.4,,,,SMS,
815428,37,Female,Married,Retired,Professional,14431.62,High School,Own,10.4,Northeast,1904,,,,,,,,,,yahoo,,,,,,,,
815429,37,Female,Single,Salaried,Management,63855.53,Masters,Mortgage,1.6,Midwest,626,588.0,0.0,0.0,1.0,7301.91,0.114,5.7,8.0,XXX-XXX-9726,,,REF499592,,,,,,
815430,47,Male,Married,Self-Employed,Skilled Trade,105233.27,Doctorate,Mortgage,1.3,South,5430,785.0,0.0,0.0,2.0,19527.71,0.186,1.2,6.0,,,,,,Other,,,Email,
815431,61,Male,Divorced,Salaried,Professional,92504.86,Bachelors,Living with Family,1.4,Midwest,1849,,,,,,,,,,,,REF324150,,,,,None,
815432,42,Female,Single,Retired,Sales,34847.47,Masters,Own,7.6,Midwest,3287,,,,,,,,,,,,REF915045,,,,,,
815433,53,Female,Married,Salaried,Management,,High School,Own,14.2,Northeast,165,,,,,,,,,,,,,26.6,,,,,
815434,30,Female,Single,Salaried,Sales,95872.55,High School,Mortgage,3.0,South,1228,,,,,,,,,,,,,94.8,,,,,
815435,31,Female,Widowed,Salaried,Professional,40759.32,High School,Own,5.2,Midwest,299,,,,,,,,,,,,,,,,1,SMS,
815436,42,Male,Married,Salaried,Service,79606.89,High School,Rent,1.6,Northeast,92,691.0,2.0,0.0,1.0,5102.35,0.064,2.9,3.0,,,,,,,,0,,
815437,53,Male,Married,Salaried,Professional,134137.02,Masters,Living with Family,0.5,Northeast,42,,,,,,,,,,,,,,,,0,,
815438,34,Male,Widowed,Salaried,Sales,74874.66,Bachelors,Mortgage,0.4,South,281,639.0,0.0,0.0,2.0,6139.39,0.082,9.2,2.0,,,,,,,,,SMS,
815439,31,Female,Married,Self-Employed,Professional,,Masters,Own,4.4,Midwest,902,595.0,0.0,0.0,2.0,32901.92,,1.0,4.0,,,,,,,,,None,Payroll
815440,25,Male,Married,Retired,Sales,26147.09,Bachelors,Own,2.2,Northeast,1090,,,,,,,,,,,,,,,,,,SelfReported
815441,48,Male,Single,Salaried,Sales,30537.18,Bachelors,Own,5.1,South,1900,732.0,0.0,0.0,2.0,6120.38,0.2,0.2,1.0,,other,,,,English,,,SMS,
815442,24,Female,Married,Student,Skilled Trade,3879.13,Bachelors,Own,7.8,South,1671,,,,,,,,,,,,,,,,,Email,
815443,42,Male,Married,Retired,Sales,12972.01,Bachelors,Rent,1.6,Midwest,460,681.0,1.0,0.0,1.0,9855.45,0.76,3.5,4.0,,,,,39.5,,City_C,0,,
815444,23,Other,Divorced,Salaried,Sales,60607.59,Bachelors,Own,3.7,West,2641,623.0,0.0,0.0,0.0,4796.82,0.079,4.5,6.0,,,,,,Spanish,,,,ThirdParty
815445,27,Male,Single,Unemployed,Service,7841.11,Bachelors,Mortgage,6.9,South,1086,646.0,0.0,0.0,2.0,1867.63,0.238,9.1,3.0,,,,,,,,,,
815446,41,Female,Single,Retired,Professional,13411.35,Bachelors,Own,6.0,Northeast,1295,,,,,,,,,,,,,,,,,,
815447,45,Female,Single,Unemployed,Other,20437.97,Bachelors,Mortgage,2.1,Midwest,1587,,,,,,,,,,,1,,,,,,,
815448,39,Female,Divorced,Unemployed,Sales,,High School,Rent,1.5,South,1093,660.0,1.0,0.0,1.0,25312.83,,1.2,6.0,,,,,,,City_D,,SMS,ThirdParty
815449,49,Female,Married,Unemployed,Service,,High School,Living with Family,18.1,South,1008,,,,,,,,,,outlook,,,,,,,,
815450,64,Female,Single,Self-Employed,Service,69483.21,Masters,Mortgage,2.1,Northeast,1440,,,,,,,,,,,,,,,,,,
815451,54,Male,Single,Retired,Management,0.0,Masters,Rent,8.2,Midwest,930,,,,,,,,,,,,,,English,,,,ThirdParty
815452,71,Male,Divorced,Self-Employed,Skilled Trade,31210.69,Bachelors,Mortgage,1.8,West,725,599.0,0.0,0.0,0.0,2413.27,0.077,1.6,2.0,,,,,,,,,,SelfReported
815453,36,Male,Single,Retired,Professional,27329.31,High School,Mortgage,1.5,Midwest,34,691.0,0.0,0.0,1.0,27920.56,1.022,1.8,6.0,,,,,,,City_B,,SMS,
815454,37,Male,Married,Self-Employed,Other,74557.78,Bachelors,Living with Family,9.4,South,327,672.0,1.0,0.0,0.0,11474.3,0.154,2.4,4.0,,,1,,,,,1,,
815455,46,Male,Single,Salaried,Professional,57538.13,Bachelors,Living with Family,2.2,Northeast,57,,,,,,,,,,,,,,,,,,
815456,33,Female,Single,Salaried,Professional,36368.16,Doctorate,Mortgage,10.2,Midwest,503,697.0,0.0,0.0,2.0,16341.52,0.449,7.4,3.0,,,,,,,City_C,,,
815457,43,Female,Single,Retired,Professional,,Bachelors,Own,0.4,Midwest,2176,698.0,0.0,0.0,3.0,16732.8,,9.9,3.0,XXX-XXX-7449,,,,,,,,,
815458,56,Male,Married,Salaried,Professional,49394.61,Bachelors,Own,1.8,South,894,689.0,0.0,0.0,0.0,42580.52,0.862,0.2,2.0,,,,,,,,,,
815459,24,Male,Married,Unemployed,Sales,7728.13,Bachelors,Rent,0.3,West,74,735.0,0.0,0.0,1.0,23435.52,3.032,2.2,4.0,,,,,,,,,,
815460,42,Female,Married,Self-Employed,Service,39637.93,High School,Own,10.4,Midwest,549,778.0,0.0,0.0,2.0,3946.03,0.1,5.4,6.0,XXX-XXX-1690,,,,,,,,,SelfReported
815461,31,Male,Single,Student,Service,4375.24,High School,Mortgage,0.3,South,1473,783.0,0.0,1.0,1.0,4161.2,0.951,1.9,5.0,,,1,REF454507,,,,,,
815462,39,Female,Married,Retired,Professional,26724.86,High School,Mortgage,0.3,South,18,663.0,0.0,0.0,2.0,9978.06,0.373,5.1,6.0,,,,,,,City_C,,,
815463,52,Male,Divorced,Salaried,Sales,85325.47,High School,Rent,6.4,West,1221,850.0,0.0,0.0,0.0,9688.0,0.114,1.4,0.0,,,,,,,,,,
815464,41,Male,Divorced,Salaried,Management,27033.9,Bachelors,Rent,0.4,Midwest,1108,,,,,,,,,,,,,,,,,,
815465,38,Female,Single,Salaried,Professional,29913.04,High School,Rent,3.0,Midwest,308,647.0,0.0,0.0,1.0,6113.92,0.204,1.3,3.0,,,,,,English,,,,
815466,49,Male,Single,Self-Employed,Service,80608.35,Masters,Mortgage,8.1,Northeast,443,591.0,0.0,0.0,2.0,3838.22,0.048,0.8,6.0,,,1,,,,,,None,
815467,35,Male,Married,Salaried,Skilled Trade,68665.57,Bachelors,Mortgage,4.5,Northeast,871,,,,,,,,,,gmail,,,,,,,,
815468,48,Other,Married,Salaried,Management,27649.27,High School,Mortgage,0.4,South,2102,684.0,0.0,0.0,2.0,5936.6,0.215,5.5,3.0,XXX-XXX-8601,,,,,,,,,ThirdParty
815469,30,Female,Married,Unemployed,Professional,19045.54,High School,Own,0.7,South,88,707.0,0.0,0.0,0.0,8382.8,0.44,3.5,5.0,,,,,,,,,,
815470,28,Female,Married,Salaried,Professional,45587.78,Masters,Mortgage,1.3,South,1242,770.0,1.0,0.0,1.0,11560.59,0.254,3.6,4.0,,,,,,,City_D,1,,
815471,36,Female,Married,Salaried,Professional,35190.31,Doctorate,Rent,3.1,Midwest,51,632.0,2.0,0.0,0.0,7009.24,0.199,13.5,0.0,,outlook,1,,,,,,,
815472,50,Male,Married,Salaried,Management,47757.49,Doctorate,Living with Family,0.6,West,395,786.0,0.0,0.0,2.0,7685.86,0.161,3.4,5.0,,,,,,,,,None,
815473,59,Male,Married,Salaried,Professional,88672.17,Bachelors,Rent,1.6,South,24,733.0,0.0,0.0,2.0,5288.3,0.06,4.7,2.0,,,,,,,,0,,
815474,22,Male,Divorced,Salaried,Service,43073.77,Bachelors,Own,3.0,West,1126,700.0,0.0,0.0,0.0,17150.08,0.398,1.1,3.0,,,,,,English,,,,
815475,44,Male,Married,Retired,Sales,16296.02,Bachelors,Rent,0.0,South,932,,,,,,,,,,,,,,English,,,,
815476,12,Female,Single,Salaried,Professional,41347.6,Bachelors,Own,4.6,West,141,,,,,,,,,,outlook,,,57.1,,,,,
815477,26,Male,Single,Self-Employed,Service,48059.48,Bachelors,Mortgage,3.2,South,47,745.0,0.0,0.0,3.0,13453.38,0.28,14.7,3.0,,,,,,,,,,
815478,42,Female,Married,Salaried,Skilled Trade,27984.31,Masters,Own,2.2,West,149,,,,,,,,,,,,,,English,,,,
815479,40,Female,Single,Self-Employed,Service,64844.88,Bachelors,Mortgage,5.2,South,705,,,,,,,,,,,,,,,,,,
815480,38,Male,Single,Salaried,Sales,89305.4,Bachelors,Own,0.3,Northeast,1185,,,,,,,,,XXX-XXX-4080,,,,,,,,None,ThirdParty
815481,39,Male,Married,Salaried,Professional,31860.13,High School,Mortgage,14.1,West,94,713.0,0.0,0.0,2.0,7719.22,0.242,1.9,4.0,,,,,,,,,,
815482,58,Male,Married,Salaried,Skilled Trade,109867.85,High School,Rent,1.3,West,1467,,,,,,,,,,,,,,English,,,,
815483,35,Female,Married,Salaried,Other,36115.03,Bachelors,Living with Family,7.6,South,805,,,,,,,,,XXX-XXX-7479,,,,48.1,English,,,,
815484,27,Female,Single,Self-Employed,Skilled Trade,110228.65,Bachelors,Rent,0.6,Midwest,1587,646.0,0.0,0.0,2.0,14536.97,0.132,12.3,5.0,,,,REF461762,,English,,,,
815485,19,Male,Single,Self-Employed,Skilled Trade,,Bachelors,Mortgage,5.3,Northeast,1092,728.0,0.0,1.0,3.0,5728.13,,7.3,3.0,,,,,85.3,,,,Email,
815486,55,Female,Single,Self-Employed,Other,56532.01,Bachelors,Rent,2.2,Midwest,342,721.0,0.0,0.0,0.0,21753.52,0.385,17.5,5.0,,,,,,,,,,
815487,40,Female,Divorced,Self-Employed,Other,43980.26,Bachelors,Living with Family,2.1,Midwest,431,643.0,0.0,0.0,0.0,9655.77,0.22,4.7,1.0,,,,REF620106,,,,0,,SelfReported
815488,69,Male,Married,Salaried,Management,18851.11,Bachelors,Rent,0.9,West,1367,448.0,1.0,0.0,2.0,14903.24,0.791,14.6,5.0,,,,,60.5,Spanish,,,,ThirdParty
815489,44,Female,Single,Retired,Professional,29305.0,Masters,Rent,4.1,Midwest,318,,,,,,,,,,,,,,,,0,,
815490,26,Female,Single,Salaried,Sales,,High School,Living with Family,0.1,Midwest,1254,713.0,1.0,0.0,1.0,6796.45,,12.8,6.0,,,,,,English,City_C,,,
815491,36,Female,Single,Self-Employed,Service,24389.02,Bachelors,Mortgage,5.8,Northeast,1016,839.0,1.0,0.0,0.0,26890.34,1.103,13.1,8.0,,,,,,Spanish,,,,ThirdParty
815492,44,Female,Married,Salaried,Sales,21761.98,High School,Own,2.1,South,2288,573.0,1.0,0.0,2.0,8032.56,0.369,21.2,7.0,,,,,,,,,SMS,
815493,54,Male,Single,Retired,Service,44323.38,Bachelors,Own,2.6,South,1336,,,,,,,,,,,,,,,,,SMS,
815494,55,Female,Married,Salaried,Professional,97657.25,High School,Rent,13.2,South,630,,,,,,,,,,,,,,,,,,
815495,32,Female,Divorced,Self-Employed,Skilled Trade,64019.0,Bachelors,Own,2.4,West,689,684.0,0.0,0.0,0.0,8869.01,0.139,2.2,4.0,,,,,,English,,,,
815496,21,Male,Single,Salaried,Skilled Trade,123782.05,Bachelors,Own,4.3,West,5105,617.0,0.0,0.0,1.0,5380.31,0.043,16.3,7.0,XXX-XXX-1581,gmail,,,,,,,,
815497,45,Male,Single,Self-Employed,Professional,57173.81,Masters,Living with Family,12.8,South,221,,,,,,,,,,,,,,English,,,,
815498,40,Male,Married,Self-Employed,Professional,58167.67,Bachelors,Mortgage,9.8,South,515,729.0,0.0,0.0,0.0,14216.51,0.244,15.8,4.0,XXX-XXX-4414,,,,,,,1,,
815499,27,Female,Single,Salaried,Professional,86979.94,Bachelors,Mortgage,4.9,West,2482,761.0,0.0,0.0,0.0,11101.64,0.128,11.4,4.0,,,,,,English,,,,
815500,45,Female,Married,Self-Employed,Other,53551.42,Bachelors,Rent,8.8,West,150,,,,,,,,,,,,,,English,,,,
815501,52,Male,Single,Unemployed,Professional,8566.86,High School,Own,1.2,Northeast,784,793.0,2.0,0.0,0.0,1926.11,0.225,21.9,4.0,,,,,,,,,Email,
815502,53,Female,Single,Self-Employed,Professional,40295.24,Bachelors,Rent,0.6,West,1936,,,,,,,,,,gmail,,,92.8,,,,,ThirdParty
815503,37,Male,Single,Salaried,Management,67377.03,Bachelors,Rent,0.2,Northeast,2762,697.0,0.0,0.0,1.0,47578.2,0.706,5.3,2.0,,,,,,,,,,
815504,12,Male,Single,Unemployed,Sales,,Masters,Rent,0.9,Northeast,143,,,,,,,,,,,,,,Spanish,,,,
815505,40,Male,Married,Salaried,Professional,,High School,Rent,1.5,Midwest,2271,,,,,,,,,,,,,,English,,,,
815506,29,Male,Married,Retired,Professional,14864.97,Bachelors,Mortgage,0.7,Northeast,232,,,,,,,,,XXX-XXX-1546,,,,,Other,,,,
815507,14,Male,Single,Student,Management,15120.17,Bachelors,Rent,1.6,Northeast,3902,792.0,0.0,0.0,0.0,11651.01,0.771,1.7,2.0,,,,,,English,,0,,
815508,43,Female,Divorced,Salaried,Skilled Trade,58230.23,Bachelors,Own,2.7,Northeast,2376,,,,,,,,,,,,,70.5,,,1,,Payroll
815509,34,Female,Married,Student,Service,5765.72,Doctorate,Mortgage,1.4,West,688,850.0,0.0,0.0,2.0,5104.19,0.885,5.6,3.0,,,0,REF176963,,,,,,SelfReported
815510,44,Other,Single,Salaried,Professional,,High School,Own,4.6,Northeast,352,698.0,0.0,0.0,1.0,1355.37,,2.1,4.0,,,,,,English,,,,
815511,48,Male,Married,Retired,Service,23825.55,Masters,Own,0.6,West,377,,,,,,,,,,gmail,,,,,,,,
815512,35,Female,Married,Salaried,Management,51246.23,Bachelors,Rent,1.2,West,6,800.0,0.0,0.0,0.0,24886.84,0.486,3.0,7.0,,outlook,,,,,,,,
815513,20,Male,Single,Student,Management,4926.88,High School,Own,0.9,South,295,653.0,0.0,0.0,1.0,5141.35,1.044,1.0,5.0,,,,REF152188,,,,,,
815514,40,Male,Married,Salaried,Management,92024.7,High School,Mortgage,7.4,South,1,723.0,2.0,0.0,0.0,9414.18,0.102,3.1,3.0,,,,REF366244,,English,,,,
815515,36,Male,Single,Retired,Service,36681.42,High School,Own,0.4,South,1286,,,,,,,,,XXX-XXX-1153,,,,,,,,,
815516,25,Female,Single,Unemployed,Professional,,High School,Own,1.9,Northeast,747,,,,,,,,,,,,,,,,0,,
815517,34,Female,Single,Salaried,Sales,100707.73,Bachelors,Own,0.2,Northeast,319,,,,,,,,,,,,,6.9,,,0,SMS,
815518,40,Female,Single,Salaried,Professional,150484.21,Bachelors,Own,2.0,Midwest,1424,713.0,1.0,0.0,3.0,18708.54,0.124,10.5,4.0,,,,,,,,1,SMS,
815519,32,Female,Married,Student,Other,,Bachelors,Mortgage,2.7,Midwest,180,,,,,,,,,,,,,,,,,,
815520,47,Female,Single,Retired,Sales,27610.6,Bachelors,Rent,0.3,South,1908,,,,,,,,,,,,,,,,,,
815521,35,Female,Divorced,Salaried,Service,73148.58,High School,Own,1.5,South,57,,,,,,,,,,,,,99.2,,,,,
815522,56,Male,Married,Retired,Service,22445.77,High School,Rent,1.3,West,502,620.0,0.0,0.0,1.0,6236.96,0.278,10.1,2.0,,gmail,,,,,,,,
815523,32,Male,Married,Salaried,Skilled Trade,70397.61,Bachelors,Own,3.4,West,899,794.0,1.0,0.0,1.0,6693.34,0.095,1.9,5.0,,,,,,Spanish,,,,
815524,45,Male,Married,Self-Employed,Service,47186.44,Masters,Own,1.8,West,11,697.0,0.0,0.0,1.0,19060.62,0.404,4.8,1.0,,,,,,,,,,ThirdParty
815525,35,Male,Single,Unemployed,Professional,15401.83,Masters,Own,0.7,South,1717,,,,,,,,,,,,REF765113,84.8,,,1,,
815526,40,Other,Married,Self-Employed,Management,30039.13,High School,Own,7.3,Midwest,25,,,,,,,,,,,1,,,English,City_D,,,
815527,82,Female,Married,Salaried,Service,,Bachelors,Mortgage,15.1,South,3540,,,,,,,,,XXX-XXX-1330,,,,,,,,,
815528,37,Male,Widowed,Self-Employed,Service,72842.26,Bachelors,Rent,5.2,Midwest,2,667.0,0.0,0.0,4.0,5579.4,0.077,17.4,2.0,,,,,,,,0,,
815529,27,Female,Single,Salaried,Professional,77725.98,High School,Living with Family,1.8,South,700,633.0,0.0,0.0,0.0,17277.95,0.222,5.7,5.0,,,,,,,,,,
815530,40,Female,Divorced,Salaried,Professional,78673.83,High School,Rent,0.4,South,1021,,,,,,,,,,,,,,,,,,ThirdParty
815531,30,Other,Married,Self-Employed,Other,22424.21,Bachelors,Own,2.6,West,378,,,,,,,,,,,0,,,Spanish,,,,
815532,49,Male,Single,Salaried,Sales,33974.27,High School,Mortgage,14.4,Midwest,2610,743.0,0.0,0.0,1.0,5122.6,0.151,6.2,4.0,,yahoo,,,,,,1,Email,Payroll
815533,71,Other,Single,Self-Employed,Sales,94203.9,Bachelors,Rent,5.8,Midwest,43,729.0,0.0,0.0,0.0,5823.46,0.062,4.8,0.0,,,,,,,,,,
815534,50,Female,Single,Salaried,Service,,Masters,Mortgage,4.4,South,1113,,,,,,,,,,,,,,,,,,Payroll
815535,53,Male,Single,Unemployed,Management,9012.88,High School,Mortgage,0.7,West,82,,,,,,,,,,,,,,,,,,
815536,37,Female,Single,Self-Employed,Management,,High School,Own,21.3,South,138,655.0,1.0,0.0,2.0,14021.32,,11.8,4.0,,,,,,English,,,,
815537,40,Female,Married,Salaried,Sales,31503.65,Masters,Living with Family,0.8,South,767,699.0,0.0,0.0,0.0,4452.83,0.141,13.3,9.0,,,,,,Spanish,,,,
815538,46,Male,Divorced,Self-Employed,Skilled Trade,42202.88,High School,Own,8.5,West,586,,,,,,,,,,,,,,,,,,
815539,46,Male,Married,Retired,Service,58050.39,Bachelors,Own,15.4,Midwest,1,,,,,,,,,,outlook,,,,Spanish,,,,
815540,47,Male,Married,Salaried,Management,32526.97,High School,Own,11.8,Midwest,1784,631.0,0.0,0.0,1.0,3248.97,0.1,7.5,6.0,,,,,97.5,,City_C,,None,
815541,43,Female,Married,Salaried,Sales,,High School,Mortgage,1.7,Northeast,681,696.0,0.0,0.0,3.0,59524.5,,2.9,4.0,,,,,,,City_D,,,SelfReported
815542,47,Male,Married,Salaried,Professional,99229.88,Masters,Rent,0.7,Midwest,299,731.0,1.0,0.0,2.0,12977.02,0.131,9.2,1.0,,,,,,,,,,
815543,52,Female,Divorced,Salaried,Professional,,High School,Own,1.1,Midwest,261,,,,,,,,,,,,,,,,,,
815544,45,Male,Divorced,Salaried,Skilled Trade,37480.29,High School,Rent,12.5,West,386,,,,,,,,,,other,,,,English,,,,
815545,47,Male,Single,Salaried,Management,63099.3,Masters,Own,4.5,South,2802,771.0,0.0,0.0,1.0,12151.0,0.193,4.8,3.0,,,,,75.8,English,,,,
815546,48,Male,Single,Self-Employed,Professional,,Bachelors,Mortgage,19.7,South,108,816.0,0.0,0.0,1.0,13361.58,,8.9,5.0,,,,,,,,,,
815547,45,Female,Widowed,Salaried,Sales,52927.39,Bachelors,Own,1.0,Northeast,465,705.0,2.0,0.0,1.0,24471.41,0.462,9.0,2.0,,yahoo,,,,English,,,,
815548,70,Male,Married,Salaried,Other,25930.09,High School,Own,4.3,Midwest,526,665.0,0.0,0.0,1.0,41419.05,1.597,9.5,5.0,,,,,,,,,,
815549,50,Female,Divorced,Self-Employed,Sales,41934.7,Bachelors,Own,0.4,Midwest,1544,626.0,0.0,0.0,0.0,60985.05,1.454,4.6,5.0,,,0,,,,,,,Payroll
815550,46,Female,Single,Retired,Professional,15517.33,Bachelors,Mortgage,3.5,Midwest,402,,,,,,,,,XXX-XXX-5539,,,,,Spanish,,,None,
815551,14,Male,Married,Retired,Professional,15380.11,Bachelors,Own,3.6,Northeast,514,,,,,,,,,,,,,,English,,,Email,
815552,40,Female,Married,Salaried,Management,,Bachelors,Own,4.1,West,270,,,,,,,,,XXX-XXX-9103,other,,,,,,,Email,Payroll
815553,46,Female,Single,Unemployed,Sales,,High School,Own,1.4,Northeast,8,,,,,,,,,XXX-XXX-2639,,,,,,,0,,
815554,37,Male,Married,Salaried,Service,79050.42,Masters,Mortgage,1.6,South,1232,,,,,,,,,,,,,,,,,,SelfReported
815555,48,Female,Married,Salaried,Sales,40594.3,High School,Living with Family,11.9,Northeast,597,,,,,,,,,,,,,,,,,,
815556,50,Female,Single,Salaried,Skilled Trade,44591.73,High School,Living with Family,2.1,Northeast,30,568.0,0.0,0.0,2.0,9452.79,0.212,1.6,1.0,,,,REF877981,,English,,,Email,
815557,45,Male,Single,Salaried,Professional,24076.89,Bachelors,Own,9.0,West,973,,,,,,,,,,,,,,,,0,None,SelfReported
815558,51,Female,Single,Retired,Sales,81332.81,Bachelors,Mortgage,0.5,Midwest,2224,,,,,,,,,,,,,,,,,,
815559,38,Female,Married,Retired,Sales,31817.95,Bachelors,Rent,0.9,South,231,829.0,1.0,0.0,2.0,8338.43,0.262,5.1,6.0,,gmail,,REF954404,,,,1,,
815560,55,Female,Divorced,Retired,Professional,47568.72,High School,Own,2.3,South,1859,,,,,,,,,,,,,,,,,SMS,
815561,38,Male,Married,Unemployed,Professional,,High School,Own,0.6,South,1865,,,,,,,,,,other,,REF132147,,,,1,,
815562,55,Male,Married,Unemployed,Sales,10999.02,High School,Rent,2.9,Northeast,881,803.0,2.0,0.0,0.0,18533.61,1.685,0.2,3.0,,,,,25.2,,,0,,
815563,37,Female,Married,Unemployed,Service,7152.66,Bachelors,Mortgage,7.9,Northeast,116,,,,,,,,,,,,,,,,1,,
815564,63,Male,Married,Retired,Service,30708.43,Bachelors,Mortgage,6.3,West,561,,,,,,,,,,,,,,,,,Email,SelfReported
815565,45,Male,Married,Salaried,Skilled Trade,,Masters,Mortgage,6.5,Midwest,2347,,,,,,,,,,,,,,,,,,
815566,40,Male,Single,Salaried,Service,53021.48,Masters,Living with Family,2.2,Northeast,140,693.0,0.0,0.0,0.0,7768.91,0.147,11.7,5.0,,,,,43.1,,,0,,
815567,47,Female,Married,Retired,Professional,92052.25,Bachelors,Mortgage,14.8,South,3355,612.0,0.0,0.0,0.0,35886.37,0.39,2.4,4.0,,,,REF919718,,,,,,
815568,6,Male,Married,Self-Employed,Skilled Trade,133155.58,Bachelors,Rent,3.2,South,1310,657.0,0.0,0.0,1.0,5139.48,0.039,4.6,3.0,,,,,,Spanish,,,,
815569,52,Female,Single,Salaried,Professional,42710.27,High School,Rent,1.7,West,190,650.0,1.0,0.0,1.0,1816.5,0.043,15.9,9.0,,,0,,,,,,,
815570,37,Male,Single,Salaried,Other,46297.83,Bachelors,Mortgage,2.9,Northeast,31,596.0,0.0,0.0,2.0,16122.65,0.348,11.3,3.0,,,,,29.2,,,,Email,
815571,51,Female,Single,Self-Employed,Professional,57663.24,High School,Mortgage,0.4,South,716,,,,,,,,,,,,,,,,,,
815572,26,Male,Single,Salaried,Professional,48168.48,Bachelors,Own,9.3,South,32,794.0,0.0,0.0,5.0,9526.23,0.198,6.8,4.0,,,,,,,,,,
815573,28,Female,Single,Unemployed,Professional,,Bachelors,Rent,4.9,Northeast,97,711.0,0.0,0.0,1.0,13146.77,,16.7,1.0,,outlook,,,61.0,,City_D,,,
815574,22,Male,Married,Unemployed,Sales,13473.59,High School,Living with Family,2.9,Midwest,1021,765.0,1.0,0.0,1.0,18483.3,1.372,1.9,5.0,,,,,6.6,,,,,
815575,31,Male,Single,Salaried,Sales,30724.13,High School,Rent,7.8,West,1885,665.0,0.0,0.0,0.0,27284.77,0.888,2.5,1.0,,,,,,Other,,,,ThirdParty
815576,30,Female,Married,Retired,Service,65831.61,High School,Own,9.2,South,1161,537.0,0.0,0.0,1.0,9137.68,0.139,0.5,4.0,,gmail,,,,,,,,
815577,53,Female,Married,Salaried,Sales,46321.81,Masters,Rent,9.6,South,869,623.0,0.0,0.0,2.0,2778.59,0.06,37.4,5.0,,,,,,,,,,
815578,38,Male,Single,Student,Sales,7652.36,High School,Mortgage,6.6,Midwest,80,,,,,,,,,,,,,,English,,,,
815579,41,Female,Single,Salaried,Professional,38810.09,Bachelors,Rent,10.3,West,807,,,,,,,,,,other,0,,,,,,,
815580,42,Male,Divorced,Salaried,Professional,34161.24,Bachelors,Own,0.5,Northeast,381,766.0,1.0,0.0,0.0,12095.27,0.354,11.3,3.0,,outlook,,,,,,1,,
815581,23,Male,Single,Salaried,Sales,50009.18,Bachelors,Own,1.3,South,548,734.0,1.0,0.0,2.0,10899.14,0.218,2.9,4.0,XXX-XXX-5627,,,,7.6,,,,,
815582,49,Female,Widowed,Salaried,Service,75093.87,Bachelors,Living with Family,7.6,West,844,,,,,,,,,,,,,87.8,,City_D,0,,
815583,38,Female,Single,Salaried,Professional,61656.72,Bachelors,Rent,13.8,West,3882,,,,,,,,,,,,REF982903,,,,,SMS,
815584,50,Male,Single,Salaried,Skilled Trade,41154.76,Masters,Rent,0.2,Midwest,874,,,,,,,,,,,,,,,City_C,,,
815585,69,Male,Single,Salaried,Management,100133.4,Bachelors,Rent,7.1,Northeast,3790,630.0,0.0,0.0,0.0,8960.25,0.089,28.6,4.0,,,,,97.0,,,,SMS,
