Customer_ID,Is_Fraud,Num_Devices_90d,New_Device_Flag,Failed_Login_Count_24h,Login_Count_24h,Session_Duration_Avg_Sec,IP_Country_Mismatch_Flag,Distance_From_Home_Km,Password_Reset_Count_90d,Browser_Change_Flag,VPN_Detected_Flag,Transaction_Amount,Transaction_Channel,Merchant_Category,Merchant_Risk_Score,Is_Foreign_Transaction,Transaction_Hour,Is_Weekend,Time_Since_Last_Transaction_Min,Transaction_Currency,Card_Present_Flag
831694,0,2.0,0,0,2,242.6,0,4.43,0,0.0,,35.81,International,Utilities,13.6,0,17,0,3.6,USD,0
831695,0,4.0,1,2,0,18.0,0,16.2,0,0.0,0.0,39.51,Online,Grocery,44.6,0,2,1,97.0,USD,1
831696,0,,0,0,1,,0,2.78,0,,,160.05,POS,Restaurant,27.3,0,11,1,136.3,USD,0
831697,0,1.0,1,0,3,,0,9.2,0,0.0,0.0,240.83,Online,Travel,6.3,0,1,1,55.3,USD,1
831698,0,3.0,0,0,1,255.3,0,2.45,0,0.0,0.0,82.76,Online,Grocery,32.4,0,4,0,54.5,USD,1
831699,0,,0,0,3,,1,15.11,0,,,92.29,POS,Restaurant,6.6,1,22,0,230.6,Foreign,1
831700,0,4.0,0,0,2,256.8,0,1.25,0,,0.0,110.39,Online,Grocery,68.1,0,16,0,290.0,USD,1
831701,0,,0,0,1,,0,0.34,0,,,3340.93,ATM,Online Retail,54.6,0,3,1,57.5,USD,0
831702,0,,0,0,0,,0,2.74,0,,,37.7,ATM,Other,29.4,0,14,0,121.2,USD,0
831703,0,,1,0,2,,0,2.22,0,,,34.14,POS,Grocery,28.0,0,4,1,175.8,USD,0
831704,0,2.0,1,0,1,275.2,0,7.32,0,0.0,0.0,653.12,Online,Restaurant,39.1,1,13,1,177.4,Foreign,1
831705,0,,0,0,3,,0,2.41,0,0.0,,54.03,POS,Restaurant,10.4,0,22,1,78.1,USD,1
831706,0,2.0,0,0,2,455.5,0,5.62,0,0.0,0.0,34.77,International,Grocery,35.8,0,1,0,301.4,USD,0
831707,0,4.0,0,1,3,268.7,0,9.42,0,0.0,,136.19,Online,Online Retail,45.8,0,16,1,79.9,USD,0
831708,0,,0,0,4,,0,7.64,0,0.0,,88.83,ATM,Grocery,32.3,1,10,1,216.1,Foreign,1
831709,0,3.0,0,0,0,190.0,0,1.37,0,0.0,1.0,30.15,Online,Utilities,20.3,0,1,0,53.1,USD,1
831710,0,,0,0,3,,1,14.01,1,,,83.9,POS,Grocery,35.8,1,5,0,155.1,Foreign,1
831711,0,2.0,0,0,2,,0,5.02,1,,,65.08,ATM,Cash Advance,27.4,0,1,1,551.6,USD,1
831712,0,1.0,0,0,3,282.4,0,0.14,0,0.0,,39.96,Online,Grocery,11.6,0,5,1,217.7,USD,0
831713,0,,0,0,4,,0,1.77,1,,,35.54,ATM,Online Retail,13.5,0,1,1,150.4,USD,1
831714,0,,0,0,1,,0,1.78,0,,,198.72,POS,Electronics,25.0,0,20,0,16.3,USD,0
831715,0,,0,0,2,,0,4.68,0,,,117.07,POS,Electronics,42.4,0,23,1,45.1,USD,1
831716,0,,0,0,1,,0,4.81,0,,,35.67,POS,Grocery,53.0,0,1,0,38.4,USD,1
831717,0,2.0,0,0,1,120.7,0,15.15,1,0.0,0.0,42.69,Online,Cash Advance,45.5,0,3,0,179.6,USD,0
831718,0,2.0,0,0,2,110.9,0,13.61,0,0.0,0.0,71.19,Online,Utilities,21.6,0,17,1,31.9,USD,1
831719,0,,0,0,3,,0,12.03,0,,,130.46,POS,Online Retail,17.9,0,16,1,65.7,USD,0
831720,0,3.0,0,0,1,212.6,0,9.27,0,0.0,0.0,19.53,Online,Restaurant,44.4,0,21,0,264.6,USD,0
831721,0,2.0,0,0,1,26.2,0,9.47,0,1.0,1.0,245.58,Online,Online Retail,30.8,0,20,0,183.7,USD,0
831722,0,,0,0,2,238.5,0,12.07,0,,,105.91,POS,Online Retail,36.8,0,7,0,190.1,USD,1
831723,0,1.0,0,0,0,214.1,0,1.06,0,,,150.97,POS,Utilities,47.6,0,2,0,56.6,USD,1
831724,0,2.0,1,0,0,377.2,0,34.08,0,0.0,,73.19,Online,Online Retail,68.1,1,3,1,30.3,Foreign,0
831725,0,2.0,0,0,1,284.0,0,2.46,0,0.0,0.0,26.37,Wire,Travel,46.2,0,23,0,23.4,USD,1
831726,0,,0,0,3,323.3,0,3.69,0,,,93.66,POS,Grocery,44.2,0,17,0,281.9,USD,1
831727,0,,0,0,1,,0,1.84,0,,,69.96,POS,Restaurant,2.2,0,18,0,252.7,USD,1
831728,0,,0,0,3,,0,3.09,0,,,13.97,POS,Utilities,20.0,0,9,1,445.6,USD,1
831729,0,,0,0,0,,0,5.8,0,,,19.42,POS,Travel,25.6,0,21,0,16.6,USD,1
831730,0,,1,0,2,113.8,0,5.26,0,,,45.53,POS,Grocery,15.1,1,6,1,17.1,Foreign,1
831731,0,,0,0,1,,0,13.4,1,,,306.77,POS,Grocery,38.7,0,4,0,10.9,USD,1
831732,0,1.0,0,1,2,,1,8.9,0,,0.0,19.42,POS,Online Retail,44.3,1,2,0,92.1,Foreign,1
831733,0,,0,0,1,,0,0.11,0,,,61.19,POS,Online Retail,40.2,0,6,0,308.2,USD,0
831734,0,,0,0,0,183.1,0,1.12,1,,,31.91,POS,Restaurant,20.0,0,22,1,62.5,USD,1
831735,0,,0,0,2,,0,8.19,0,,,24.48,POS,Restaurant,18.2,0,3,0,306.7,USD,0
831736,0,3.0,1,0,2,310.9,0,15.61,0,0.0,,52.4,Online,Travel,19.3,0,18,1,41.7,USD,0
831737,0,4.0,0,0,1,305.7,0,8.15,0,0.0,0.0,24.31,Online,Electronics,17.3,0,7,0,156.8,USD,1
831738,0,3.0,0,0,3,,0,5.88,0,0.0,,56.67,POS,Other,13.3,0,7,0,72.6,USD,0
831739,0,,0,1,0,,0,9.43,0,,,5.18,POS,Grocery,36.0,0,6,0,180.3,USD,0
831740,0,,1,0,1,,0,4.18,0,0.0,,21.23,POS,Online Retail,23.3,0,4,0,205.9,USD,0
831741,0,,0,0,2,,0,0.31,0,0.0,,28.19,ATM,Electronics,26.8,0,13,0,24.2,USD,0
831742,0,,0,1,3,270.1,0,0.15,1,,0.0,131.37,POS,Electronics,24.4,0,22,0,171.2,USD,1
831743,0,4.0,0,1,1,,0,4.23,1,,,27.69,POS,Grocery,44.4,0,23,0,297.4,USD,0
831744,0,3.0,0,0,1,233.8,0,0.39,0,0.0,0.0,34.36,International,Other,19.5,0,4,0,53.2,USD,1
831745,0,2.0,0,0,0,201.8,0,20.37,0,0.0,0.0,86.78,Online,Grocery,22.1,0,20,0,332.3,USD,1
831746,1,,1,1,0,151.7,0,37.14,0,0.0,,1.92,POS,Online Retail,54.9,0,12,0,44.4,USD,0
831747,0,,0,0,3,177.3,0,6.73,0,,0.0,18.8,POS,Grocery,26.8,0,11,0,153.1,USD,0
831748,0,,0,0,1,,0,5.42,0,,,64.42,POS,Online Retail,38.2,0,23,0,4.3,USD,0
831749,0,,0,0,1,,0,12.72,0,,0.0,46.06,ATM,Travel,19.1,1,3,0,60.3,Foreign,1
831750,0,2.0,0,0,0,279.0,0,2.27,0,0.0,0.0,44.61,Online,Online Retail,33.3,0,7,0,112.8,USD,0
831751,0,,1,0,0,,1,1.64,0,,,73.95,POS,Other,22.9,0,7,0,60.7,USD,1
831752,0,,1,1,1,,0,4.51,0,,,33.51,POS,Utilities,45.1,0,16,1,0.1,USD,0
831753,0,,0,0,2,,0,3.92,0,,,115.08,POS,Online Retail,31.3,0,1,0,593.7,USD,1
831754,0,,1,0,3,,0,0.56,0,0.0,1.0,4.63,POS,Cash Advance,45.5,0,4,0,21.6,USD,1
831755,0,1.0,1,1,2,244.4,0,4.22,1,0.0,1.0,120.1,Online,Online Retail,85.0,0,2,1,220.9,USD,0
831756,0,,0,1,1,,0,1.46,0,,,35.29,ATM,Utilities,13.1,0,9,0,176.8,USD,0
831757,0,,0,0,0,,0,5.59,1,,,188.4,POS,Other,7.8,0,10,1,179.8,USD,1
831758,0,,0,0,2,,0,13.33,0,,,65.79,ATM,Utilities,40.5,0,4,0,226.4,USD,0
831759,0,,0,0,3,,0,3.57,1,,,330.32,POS,Utilities,37.8,0,21,0,242.7,USD,1
831760,0,3.0,0,0,0,360.0,0,4.02,0,0.0,0.0,62.1,International,Electronics,25.4,0,12,0,41.7,USD,1
831761,0,,0,1,2,,0,7.76,0,,,58.05,POS,Utilities,36.9,0,18,0,46.1,USD,0
831762,0,,0,1,2,,0,17.78,0,,,116.81,POS,Grocery,10.7,1,6,0,95.2,Foreign,1
831763,0,,0,0,0,,0,2.48,1,,,36.24,POS,Grocery,14.6,0,5,1,378.3,USD,0
831764,0,3.0,0,0,2,426.1,0,5.12,0,,,19.3,POS,Other,14.3,0,1,0,224.0,USD,0
831765,0,,0,0,1,,0,6.65,0,,,23.23,POS,Online Retail,6.5,0,9,0,59.0,USD,1
831766,0,4.0,0,1,1,419.6,0,0.34,1,0.0,0.0,25.29,Online,Restaurant,15.3,0,3,0,38.9,USD,0
831767,0,,0,0,0,,0,20.49,0,,,69.18,ATM,Online Retail,20.7,0,21,0,114.8,USD,0
831768,0,3.0,0,0,0,232.5,0,6.89,1,0.0,,67.59,Online,Grocery,22.9,1,4,0,227.1,Foreign,1
831769,0,,0,0,1,,0,1.49,0,,,21.08,ATM,Restaurant,7.7,0,3,1,99.8,USD,0
831770,0,,0,0,3,,0,4.09,2,,,40.92,POS,Online Retail,39.0,0,21,0,99.2,USD,1
831771,0,3.0,0,0,1,257.9,0,6.79,0,0.0,0.0,14.39,Wire,Utilities,40.9,0,8,1,454.5,USD,1
831772,0,,0,0,1,,0,3.01,0,,,17.0,POS,Cash Advance,51.3,0,18,1,74.4,USD,1
831773,0,,0,0,0,,0,2.2,0,,,30.04,POS,Online Retail,14.2,0,12,0,486.1,USD,1
831774,0,,1,0,0,,0,51.54,0,,,11049.02,POS,Electronics,21.4,0,1,0,222.5,USD,0
831775,0,,1,0,1,,0,3.6,0,,,94.07,POS,Electronics,19.0,0,5,0,22.7,USD,1
831776,0,3.0,0,1,1,272.2,0,5.45,0,0.0,0.0,24.57,Online,Other,17.5,0,17,0,458.9,USD,0
831777,0,3.0,0,0,5,88.8,0,1.29,0,0.0,0.0,61.14,International,Grocery,24.3,0,6,1,220.7,USD,1
831778,0,3.0,0,0,2,342.3,0,0.51,0,0.0,0.0,14.0,International,Restaurant,24.1,0,3,0,56.0,USD,0
831779,0,,0,0,2,,0,1.62,0,0.0,,79.33,POS,Other,5.5,0,2,0,233.6,USD,1
831780,0,,0,0,3,,0,0.87,0,,,31.07,POS,Restaurant,18.0,0,23,0,147.8,USD,1
831781,0,,0,0,4,,0,13.51,1,,,61.25,ATM,Electronics,54.0,0,9,0,458.1,USD,0
831782,0,,0,0,2,,0,1.97,0,,,134.4,POS,Grocery,37.3,0,14,0,24.0,USD,0
831783,0,2.0,0,1,3,179.7,0,1.49,0,0.0,0.0,14.12,Wire,Online Retail,10.9,0,7,0,167.1,USD,0
831784,0,2.0,0,0,0,,0,0.49,0,1.0,0.0,21.52,International,Travel,46.0,0,8,0,45.2,USD,1
831785,0,,0,0,4,,0,18.0,0,,,38.84,POS,Online Retail,14.2,0,23,0,272.7,USD,1
831786,0,,0,0,2,295.9,0,2.23,0,0.0,0.0,40.29,Online,Online Retail,5.7,0,6,1,68.1,USD,0
831787,0,,0,0,0,,0,3.91,0,,,43.04,POS,Other,41.3,0,3,0,541.6,USD,1
831788,0,,0,0,2,,0,0.71,0,,,38.34,ATM,Online Retail,70.2,0,16,0,217.7,USD,0
831789,0,,0,0,1,,0,3.13,0,0.0,,156.64,POS,Grocery,8.6,0,22,0,349.3,USD,1
831790,0,,0,0,2,,0,2.27,0,,,108.34,POS,Restaurant,52.0,0,6,1,443.5,USD,0
831791,0,,0,0,1,,0,6.69,0,,,130.85,POS,Electronics,18.2,0,1,0,56.2,USD,1
831792,0,,0,0,1,,0,22.54,0,,,32.01,POS,Online Retail,49.0,1,19,0,154.2,Foreign,1
831793,0,,0,1,1,,0,19.7,1,,,70.18,POS,Grocery,26.0,0,1,0,44.5,USD,1
831794,0,2.0,0,0,2,153.3,0,13.82,0,0.0,0.0,27.84,Online,Restaurant,32.7,0,14,0,73.8,USD,1
831795,0,,0,0,2,,0,5.15,0,,,29.05,POS,Electronics,48.6,0,15,1,117.9,USD,1
831796,0,6.0,0,0,2,254.2,0,2.7,0,0.0,0.0,1717.28,Online,Other,55.8,0,9,0,116.7,USD,0
831797,0,,0,0,2,190.1,0,2.5,0,,,7.26,POS,Cash Advance,26.8,0,4,1,124.6,USD,1
831798,0,2.0,0,0,3,390.1,0,3.42,0,0.0,0.0,64.06,Online,Other,15.6,0,14,0,121.7,USD,0
831799,0,,0,1,0,,0,2.32,0,,,199.61,ATM,Other,27.4,0,2,1,38.6,USD,0
831800,0,,0,0,1,,0,4.15,2,,,56.91,POS,Grocery,13.2,0,19,0,32.5,USD,1
831801,0,2.0,0,0,2,235.0,0,4.45,0,0.0,0.0,421.98,Online,Online Retail,5.4,0,7,0,82.3,USD,1
831802,0,,0,1,1,,0,0.12,1,0.0,0.0,24.78,ATM,Electronics,12.2,0,2,0,117.4,USD,1
831803,0,,1,0,2,,0,11.22,0,,,141.23,ATM,Online Retail,25.2,0,13,0,424.2,USD,0
831804,0,4.0,0,0,0,111.8,0,12.48,0,0.0,0.0,63.54,International,Cash Advance,22.6,0,15,1,198.8,USD,1
831805,0,2.0,0,0,0,274.1,0,7.69,0,0.0,0.0,20.07,Wire,Online Retail,18.5,0,1,1,59.3,USD,1
831806,0,,0,0,2,,0,8.43,0,,,13.21,POS,Restaurant,25.4,0,1,1,431.0,USD,1
831807,0,2.0,0,0,1,285.6,0,6.87,0,0.0,0.0,27.77,Wire,Other,1.4,0,3,1,207.7,USD,1
831808,0,,1,0,4,,0,3.13,1,,,56.69,POS,Restaurant,19.5,1,5,1,21.3,Foreign,0
831809,0,2.0,0,1,4,158.3,0,26.19,1,0.0,0.0,36.0,Online,Cash Advance,55.0,0,12,0,433.8,USD,0
831810,0,,0,1,0,,0,3.57,0,,,8.23,POS,Grocery,19.4,0,18,0,99.6,USD,0
831811,1,,0,0,2,,0,34.8,0,,,190.89,POS,Online Retail,75.0,1,0,0,94.0,Foreign,1
831812,0,,0,0,1,,0,2.82,0,,,19.19,ATM,Restaurant,32.0,0,10,0,16.9,USD,0
831813,0,,0,0,1,,0,4.5,0,0.0,,114.69,ATM,Grocery,41.5,0,19,0,172.1,USD,1
831814,0,3.0,1,0,1,229.0,0,0.59,0,0.0,0.0,120.81,Online,Utilities,31.7,1,18,1,247.4,Foreign,1
831815,0,,1,0,3,,0,0.17,0,,,25.86,ATM,Grocery,62.3,0,20,0,116.2,USD,1
831816,1,2.0,0,1,0,,0,16.3,0,,,40.68,POS,Grocery,37.4,0,4,0,271.1,USD,0
831817,0,,1,0,2,442.9,0,26.16,0,0.0,0.0,57.05,Online,Grocery,28.1,0,3,0,154.0,USD,0
831818,0,2.0,0,0,3,245.1,0,1.27,0,0.0,0.0,78.21,Online,Restaurant,63.9,0,15,0,245.9,USD,1
831819,0,,0,0,2,,0,12.99,1,,,59.25,POS,Online Retail,6.9,0,3,0,183.3,USD,1
831820,0,3.0,0,0,0,356.8,0,0.76,0,0.0,0.0,4504.33,Online,Electronics,65.8,0,13,0,303.5,USD,0
831821,0,1.0,0,0,1,271.5,0,1.34,2,0.0,0.0,66.93,Online,Restaurant,17.9,0,21,0,645.2,USD,1
831822,0,2.0,0,0,0,10.0,0,0.37,1,0.0,0.0,13.04,Online,Utilities,21.6,0,17,0,122.2,USD,1
831823,0,,0,0,2,,0,13.14,0,,,222.49,POS,Grocery,19.0,0,16,1,25.7,USD,0
831824,0,1.0,0,0,2,169.6,0,0.46,0,,0.0,218.75,Wire,Online Retail,28.5,0,19,0,131.2,USD,1
831825,0,,0,0,4,,0,2.9,0,,0.0,55.25,POS,Online Retail,20.2,0,2,0,130.6,USD,1
831826,0,,0,0,1,,0,17.28,0,,0.0,44.67,POS,Online Retail,19.9,0,4,0,29.9,USD,0
831827,0,,0,0,1,,0,7.86,0,0.0,,18.35,POS,Travel,27.3,0,2,0,61.4,USD,0
831828,0,1.0,0,2,2,,0,12.29,0,,0.0,56.69,ATM,Other,11.1,0,6,1,495.6,USD,0
831829,0,2.0,1,0,1,,0,6.08,0,,0.0,35.57,POS,Other,39.9,0,1,1,99.8,USD,0
831830,0,2.0,1,0,0,268.6,0,0.16,0,,0.0,233.38,Online,Grocery,16.4,0,2,0,85.9,USD,1
831831,0,1.0,0,0,1,267.5,0,10.26,2,0.0,0.0,68.17,Online,Utilities,47.7,0,20,0,404.7,USD,1
831832,0,,0,0,1,,0,3.52,1,,,14.58,ATM,Online Retail,12.8,0,11,0,663.4,USD,0
831833,0,2.0,0,0,1,277.9,0,17.37,0,1.0,,53.16,Online,Restaurant,45.3,0,2,1,15.6,USD,0
831834,0,2.0,0,0,0,261.4,0,4.45,0,0.0,0.0,42.55,International,Utilities,32.0,0,0,0,788.8,USD,0
831835,0,,0,1,1,365.0,0,16.85,1,,,206.04,POS,Online Retail,16.4,0,15,0,199.8,USD,0
831836,0,3.0,1,1,2,,0,0.01,0,,,44.83,POS,Utilities,37.9,0,1,0,81.2,USD,0
831837,0,1.0,0,0,2,312.7,0,11.49,1,0.0,0.0,55.12,International,Other,21.4,0,19,0,6.6,USD,0
831838,0,1.0,0,0,2,246.7,0,3.41,0,0.0,0.0,25.02,Online,Utilities,15.4,0,17,1,54.5,USD,1
831839,0,1.0,0,0,3,294.4,0,6.22,0,0.0,0.0,31.77,Online,Online Retail,66.3,0,1,0,69.5,USD,0
831840,0,,0,0,3,,0,9.84,1,,,96.01,ATM,Electronics,45.9,0,3,0,70.3,USD,0
831841,0,,0,0,0,,0,5.46,0,,,102.18,ATM,Other,6.7,0,4,0,186.7,USD,0
831842,0,2.0,0,0,1,106.5,0,0.13,0,0.0,0.0,59.67,Online,Online Retail,79.7,0,23,1,49.9,USD,1
831843,0,,0,0,1,,0,1.61,0,0.0,,74.88,POS,Cash Advance,31.1,0,5,0,151.8,USD,1
831844,0,2.0,0,0,3,249.1,0,11.91,0,0.0,0.0,18.61,Online,Online Retail,32.0,0,23,0,25.5,USD,0
831845,0,,1,0,2,,0,3.97,1,,,73.23,POS,Online Retail,16.3,0,6,0,105.9,USD,1
831846,0,1.0,0,0,3,238.6,0,32.39,0,0.0,1.0,100.84,International,Online Retail,31.1,0,5,0,165.5,USD,1
831847,0,1.0,0,0,4,,0,25.67,0,,,151.61,POS,Travel,69.0,0,0,1,5.9,USD,0
831848,0,1.0,0,0,0,,0,22.94,0,,,73.13,ATM,Utilities,28.9,0,8,1,71.1,USD,0
831849,0,,0,1,0,,0,5.6,1,1.0,,84.41,POS,Utilities,41.4,0,10,1,43.1,USD,1
831850,0,2.0,0,0,3,177.5,0,1.01,0,0.0,0.0,59.01,Wire,Online Retail,59.4,0,10,0,8.6,USD,0
831851,0,,0,0,3,334.1,0,22.88,0,,1.0,51.37,ATM,Other,16.1,0,2,0,815.2,USD,1
831852,0,5.0,0,0,1,365.5,0,15.6,1,0.0,0.0,45.15,Online,Online Retail,39.2,0,1,0,134.9,USD,1
831853,0,2.0,0,0,3,365.9,0,2.8,1,0.0,0.0,86.77,Online,Cash Advance,23.7,0,23,0,38.3,USD,0
831854,0,,0,0,2,,0,15.6,0,,,43.31,POS,Grocery,41.3,1,15,0,73.5,Foreign,1
831855,0,,0,0,6,,0,5.99,0,0.0,,98.27,POS,Travel,19.9,0,20,0,4.3,USD,0
831856,0,,0,0,0,,0,3.13,0,,,70.17,POS,Online Retail,41.9,0,6,0,1132.5,USD,0
831857,0,3.0,0,0,2,142.7,0,5.54,0,0.0,,11.09,Online,Restaurant,44.0,0,2,0,75.1,USD,1
831858,0,1.0,0,0,1,325.2,0,2.54,0,0.0,0.0,348.78,Online,Utilities,25.6,0,7,0,113.4,USD,0
831859,0,,0,0,0,,0,0.5,0,,,60.16,POS,Restaurant,5.9,0,23,0,8.9,USD,0
831860,0,3.0,0,0,1,101.6,1,0.4,0,0.0,0.0,22.74,Wire,Electronics,8.7,0,1,0,257.7,USD,0
831861,0,,0,0,2,,0,3.39,0,,,105.6,POS,Grocery,37.7,0,3,0,61.3,USD,0
831862,0,,0,0,1,305.6,0,3.7,0,,,25.84,POS,Cash Advance,31.4,0,3,0,21.5,USD,0
831863,0,3.0,1,0,4,146.4,0,6.56,1,0.0,0.0,48.34,Online,Cash Advance,9.5,0,16,0,2.4,USD,1
831864,0,,1,1,3,208.4,0,33.3,0,,,18.25,POS,Other,27.2,0,11,1,135.7,USD,0
831865,0,5.0,0,0,1,231.5,0,1.12,0,0.0,0.0,84.37,Online,Online Retail,34.6,1,2,0,11.8,Foreign,0
831866,0,,0,0,2,,0,3.12,0,,,58.22,ATM,Travel,58.5,0,2,0,22.5,USD,1
831867,0,1.0,0,0,1,17.3,0,0.37,1,,,126.13,ATM,Restaurant,14.8,0,11,0,658.6,USD,1
831868,0,,0,0,4,284.0,0,0.98,0,,,15.09,POS,Other,48.9,0,1,0,9.0,USD,1
831869,0,,0,0,0,,0,1.61,0,0.0,,57.82,POS,Grocery,24.0,0,2,0,88.0,USD,1
831870,0,,1,2,2,,0,3.93,0,,,70.57,POS,Restaurant,16.3,1,7,0,212.4,Foreign,1
831871,0,3.0,0,0,0,213.9,0,20.15,0,0.0,0.0,87.64,Online,Other,26.0,1,14,0,122.1,Foreign,1
831872,0,,0,0,0,,0,3.85,0,,,3.83,POS,Electronics,33.0,0,0,0,184.4,USD,0
831873,0,,0,0,4,174.5,0,0.26,0,,,4801.66,POS,Cash Advance,51.0,0,3,0,195.7,USD,0
831874,0,1.0,0,1,3,358.9,0,28.29,0,0.0,0.0,37.94,Online,Travel,51.5,0,22,1,15.0,USD,1
831875,0,2.0,0,0,1,401.8,0,4.33,1,0.0,0.0,35.47,Online,Other,21.4,0,7,0,293.3,USD,1
831876,0,,0,1,0,,0,13.56,0,,,53.4,POS,Travel,37.9,0,5,0,204.5,USD,0
831877,0,3.0,0,0,1,231.7,0,8.9,0,0.0,0.0,72.8,Online,Grocery,32.2,0,22,0,79.4,USD,0
831878,0,,0,1,1,,0,3.02,0,,,55.99,POS,Online Retail,18.3,0,18,1,34.5,USD,1
831879,0,,0,1,0,,0,8.57,0,,,71.89,POS,Travel,22.6,0,13,0,594.7,USD,0
831880,0,,0,0,0,,0,0.53,0,,,41.61,POS,Other,13.7,0,7,0,190.7,USD,0
831881,0,3.0,0,1,1,214.6,0,6.73,0,0.0,0.0,45.25,Online,Cash Advance,31.6,0,18,1,1.4,USD,1
831882,0,,0,0,0,,0,9.7,0,,,59.48,ATM,Online Retail,23.4,0,15,0,210.4,USD,0
831883,0,,0,0,0,,0,7.58,0,,,163.32,POS,Grocery,19.2,0,23,0,235.7,USD,1
831884,0,2.0,0,0,2,490.1,0,14.33,0,0.0,0.0,108.63,Online,Grocery,19.1,0,9,1,53.6,USD,0
831885,0,4.0,0,0,3,135.3,0,0.09,0,0.0,0.0,98.12,International,Other,7.3,0,2,1,304.5,USD,0
831886,0,2.0,0,0,0,,0,2.62,0,1.0,0.0,20.98,Online,Restaurant,18.8,0,6,1,97.3,USD,0
831887,0,,0,0,1,,0,0.99,0,,,4386.36,POS,Online Retail,44.2,0,1,0,120.7,USD,0
831888,0,1.0,0,0,1,210.6,0,3.89,1,0.0,0.0,121.46,Online,Electronics,16.1,0,0,0,237.4,USD,0
831889,0,,0,1,1,,0,2.44,0,,,24.06,POS,Grocery,34.3,0,8,1,206.5,USD,1
831890,0,,1,1,1,,0,1.69,0,,,21.14,ATM,Online Retail,19.3,0,14,0,476.9,USD,1
831891,0,3.0,0,0,0,348.7,0,0.76,0,0.0,0.0,2826.45,Online,Grocery,30.6,0,8,1,691.4,USD,1
831892,0,1.0,0,0,0,224.1,0,5.35,0,0.0,0.0,24.2,Online,Online Retail,26.6,0,3,1,28.3,USD,0
831893,0,3.0,0,1,1,161.0,0,4.29,0,0.0,0.0,19.18,International,Online Retail,13.7,1,18,0,57.6,Foreign,0
831894,0,,0,1,0,,0,25.34,1,,,136.8,POS,Grocery,56.4,0,1,1,75.7,USD,1
831895,0,2.0,1,0,1,205.8,0,2.06,0,0.0,0.0,16.96,International,Restaurant,32.1,0,4,0,34.8,USD,1
831896,0,,0,0,1,314.5,0,2.24,0,,,14.22,POS,Utilities,37.3,0,8,0,9.1,USD,0
831897,0,2.0,0,0,3,245.4,0,0.91,0,0.0,0.0,56.33,Online,Restaurant,44.0,0,23,0,50.4,USD,1
831898,0,,0,0,1,,0,1.02,0,,,50.17,POS,Restaurant,38.6,0,14,1,109.2,USD,0
831899,0,3.0,0,1,0,326.2,0,2.83,1,0.0,0.0,184.86,Online,Restaurant,25.9,0,14,0,148.6,USD,1
831900,0,,0,0,2,,0,1.25,0,,,31.4,ATM,Online Retail,66.4,0,1,1,51.4,USD,0
831901,0,,0,0,2,,0,9.15,1,0.0,,33.24,POS,Electronics,30.0,1,10,0,331.9,Foreign,0
831902,1,,1,0,4,,0,8.59,0,1.0,,5688.1,POS,Other,80.8,0,5,0,123.6,USD,1
831903,0,5.0,0,0,0,276.8,0,5.18,1,0.0,0.0,26.09,Wire,Online Retail,7.0,0,0,0,57.6,USD,1
831904,0,,0,0,0,,0,7.96,0,,,92.85,POS,Online Retail,35.7,1,6,1,21.5,Foreign,1
831905,0,,1,0,1,,0,4.41,0,,1.0,153.94,POS,Other,12.1,1,6,1,296.8,Foreign,1
831906,0,2.0,0,0,1,,0,2.05,0,0.0,,18.31,POS,Online Retail,19.9,0,1,1,302.2,USD,1
831907,0,,0,0,1,,0,12.16,0,0.0,,37.54,POS,Grocery,30.8,0,13,0,94.3,USD,0
831908,0,,0,0,2,290.7,0,13.08,0,0.0,1.0,31.87,POS,Grocery,17.5,0,19,1,99.0,USD,1
831909,0,,1,0,1,,0,5.07,1,,,102.54,POS,Other,40.2,0,11,0,75.9,USD,1
831910,0,,0,1,2,,0,7.01,0,,,50.27,POS,Utilities,35.6,0,6,0,492.9,USD,0
831911,0,,0,0,0,85.7,0,1.22,0,,0.0,20.08,POS,Other,7.2,0,10,0,104.8,USD,0
831912,0,,1,0,2,,0,14.3,0,,0.0,36.28,ATM,Online Retail,18.1,1,22,0,52.3,Foreign,0
831913,0,,0,0,2,,0,2.67,0,,,74.52,ATM,Online Retail,6.6,0,15,1,301.7,USD,0
831914,0,,0,0,2,,0,8.35,0,,,7.11,ATM,Grocery,9.2,1,1,0,6.0,Foreign,1
831915,0,,1,0,3,493.8,0,2.85,0,0.0,0.0,91.58,Wire,Grocery,18.1,1,3,0,15.5,Foreign,1
831916,0,2.0,0,0,0,305.3,0,4.4,0,0.0,,44.67,Online,Online Retail,13.0,0,1,1,174.4,USD,1
831917,0,,0,0,4,,0,12.79,0,0.0,0.0,61.38,POS,Grocery,47.0,0,0,0,87.5,USD,0
831918,0,,0,0,2,151.8,0,5.3,0,0.0,,18.3,ATM,Other,43.9,0,17,1,795.5,USD,1
831919,0,,0,0,3,,0,0.18,0,,,125.0,ATM,Other,24.4,0,14,0,98.6,USD,1
831920,0,,1,0,3,,0,7.67,0,,,81.22,ATM,Grocery,22.0,0,2,0,190.9,USD,1
831921,0,,0,0,1,,0,3.57,0,,,27.86,POS,Utilities,5.1,0,13,0,100.1,USD,1
831922,0,,0,0,0,,0,3.06,0,,,82.67,ATM,Other,16.1,0,18,1,267.4,USD,1
831923,0,,0,0,3,,0,0.63,0,,,82.97,POS,Electronics,26.4,0,23,0,9.4,USD,1
