Customer_ID,Age,Tenure_Years,Balance,Avg_Monthly_Balance,Num_Products,Transactions_Per_Month,Avg_Transaction_Value,Digital_Engagement_Score,Credit_Utilization,Total_Deposits_YTD,Total_Withdrawals_YTD
502497,58,6.3,6514.73,5501.65,3,7.3,153.54,54.8,72.8,6938.66,4769.85
502498,33,13.2,8135.1,8413.07,5,32.7,568.36,56.0,37.4,109622.49,90820.33
502499,44,2.3,9297.72,9465.63,2,8.3,163.15,84.0,37.6,9436.86,7261.98
502500,32,3.5,921.57,983.72,1,19.6,78.71,77.5,24.3,8432.0,9976.59
502501,40,4.0,13700.73,11560.43,5,33.6,380.49,77.7,57.9,62830.71,76225.28
502502,36,11.9,4267.58,3604.26,6,29.1,554.45,58.7,32.7,114159.07,115243.25
502503,33,0.6,1745.64,1592.32,1,14.6,63.55,82.4,63.9,5354.5,5608.96
502504,25,8.3,0.0,0.0,2,13.1,180.07,22.5,31.7,12236.75,12581.73
502505,59,5.8,1262.59,1171.76,1,7.0,17.88,3.9,84.0,834.76,844.7
502506,22,7.4,5636.61,4441.08,3,15.2,90.9,56.6,0.1,10237.27,6422.86
502507,35,1.2,2698.2,2748.28,1,14.1,186.88,21.8,7.8,23014.35,11660.54
502508,60,21.1,18774.64,20038.19,4,7.9,135.16,4.6,23.0,4182.0,5016.4
502509,28,3.7,608.1,619.26,1,6.5,141.99,21.7,57.4,5645.12,5147.83
502510,34,4.7,3979.07,3578.46,2,10.8,5.0,40.8,41.5,305.73,345.92
502511,45,4.6,3890.85,3776.13,4,11.5,138.89,60.0,54.6,11683.72,9610.38
502512,58,32.5,29828.07,29650.22,5,3.1,193.65,26.8,16.3,3807.65,2888.03
502513,75,19.6,14601.12,17010.94,3,7.2,225.56,18.0,25.2,10507.17,5896.14
502514,18,5.9,2724.45,1960.58,2,6.5,129.49,15.5,28.0,5476.42,5687.73
502515,46,9.0,3320.19,2707.12,2,5.1,65.68,27.5,33.3,1841.34,1856.37
502516,33,8.5,17291.17,18063.69,6,26.9,269.68,37.0,45.9,26732.64,34432.93
502517,35,0.5,5895.79,5594.46,2,11.9,118.05,47.6,1.7,8978.21,4611.37
502518,53,10.9,2122.92,1932.66,2,6.5,77.54,46.7,18.6,4029.36,3402.84
502519,28,0.7,965.38,972.24,1,32.1,98.22,74.5,63.6,19581.01,19521.45
502520,59,10.4,10122.01,8521.75,5,22.6,276.88,59.6,52.0,44045.44,36319.21
502521,37,7.7,6452.59,5301.05,2,10.9,151.07,39.8,6.9,11967.11,9085.89
502522,43,5.6,5731.53,5451.61,1,12.1,188.51,23.5,17.0,16832.21,13782.39
502523,44,6.9,10372.16,8337.39,7,30.9,207.26,35.2,49.1,46678.69,34384.09
502524,66,26.3,24488.46,19072.36,3,5.6,239.46,12.1,13.8,6638.94,8330.26
502525,33,9.8,2449.48,1674.32,1,15.3,5.0,39.4,12.2,533.03,450.28
502526,54,15.0,20825.66,21530.3,4,21.6,411.97,77.5,64.8,41431.93,58128.75
502527,75,21.7,20438.15,21862.35,5,7.9,201.47,14.9,24.0,11766.5,7621.05
502528,24,1.5,1938.56,2176.06,1,23.0,81.23,87.6,25.3,14504.07,10238.97
502529,62,16.4,20790.17,14593.8,3,4.2,268.87,14.7,4.5,4951.61,6795.63
502530,30,1.5,3377.95,3492.78,2,20.3,53.51,88.3,39.4,8093.95,8611.37
502531,46,1.9,10890.78,11837.19,4,39.8,396.68,73.2,33.3,110185.47,99180.5
502532,34,8.8,1410.86,1431.75,1,1.6,5.0,32.2,73.9,49.37,42.51
502533,25,1.2,9187.86,7954.14,2,20.0,156.35,40.2,52.6,20814.67,21721.8
502534,56,4.0,2724.78,2358.35,1,15.8,125.75,55.2,44.3,13347.84,9963.92
502535,22,0.8,734.89,758.25,2,21.3,97.14,83.8,38.1,10081.06,10685.22
502536,35,25.0,29809.0,24130.88,4,9.5,145.31,16.5,19.7,10436.61,7060.43
502537,31,5.7,5039.42,4234.5,2,24.0,143.38,29.8,36.2,26603.02,20434.18
502538,24,4.6,3178.28,2809.0,3,7.5,143.05,49.5,26.6,7243.11,6630.4
502539,36,5.3,6483.86,5737.3,2,5.7,66.8,16.5,46.0,2515.58,2111.04
502540,44,9.0,15907.56,14084.25,5,29.2,280.99,70.9,49.6,44676.01,31616.16
502541,45,4.0,6540.36,6417.76,6,17.4,294.2,100.0,40.4,25165.04,42142.06
502542,39,13.8,4993.6,4042.27,3,12.0,102.55,50.3,46.1,9641.31,7190.62
502543,33,7.3,4095.31,3953.95,2,7.6,121.79,73.7,26.2,8137.38,6404.89
502544,32,5.9,3976.26,4715.62,2,7.2,205.77,70.7,29.6,10664.53,9863.75
502545,34,6.6,3088.12,2651.76,3,17.9,149.34,54.0,45.4,12461.53,8410.18
502546,37,7.4,4641.2,3713.83,3,21.0,312.92,84.1,38.5,42940.28,19915.16
502547,42,5.4,0.0,0.0,3,24.6,5.0,39.6,39.9,740.32,767.27
502548,73,30.8,0.0,0.0,3,6.0,51.23,14.7,31.4,1400.66,1609.59
502549,30,1.3,0.0,0.0,1,34.8,19.13,73.9,51.4,4987.64,3970.38
502550,47,6.4,77.94,78.15,2,20.8,106.51,46.3,33.9,15113.37,9716.67
502551,40,4.1,3881.55,3602.2,2,10.8,181.05,43.0,42.1,10965.61,11961.33
502552,66,18.2,11890.99,11837.16,6,6.9,77.09,8.5,15.4,3285.43,3046.19
502553,61,28.5,10355.98,10618.5,4,7.8,149.76,1.8,4.0,9389.88,7748.88
502554,33,2.4,0.0,0.0,2,23.8,19.75,97.1,28.3,2995.58,2625.02
502555,40,4.2,4684.18,4278.43,3,11.5,70.33,63.6,29.4,6267.17,4183.32
502556,46,7.7,4750.62,4692.86,2,13.1,202.23,32.8,62.5,17162.34,15281.03
502557,30,2.3,1151.32,1052.17,1,14.9,72.33,78.3,56.5,6958.44,7279.98
502558,27,8.8,1948.25,1378.3,3,12.8,62.98,50.0,36.7,6135.14,3917.25
502559,62,18.3,20484.86,17119.12,4,4.4,18.16,16.5,23.9,382.12,564.64
502560,52,9.6,7540.92,5414.55,2,31.7,532.09,66.2,38.1,92246.2,76652.4
502561,40,2.6,7686.57,5879.64,2,15.2,145.78,64.1,27.5,16606.29,12812.56
502562,42,5.2,1140.4,1071.14,2,4.0,47.51,21.3,82.7,1107.59,1301.78
502563,18,3.4,873.94,1106.24,1,26.8,85.74,83.2,1.9,13861.63,16056.59
502564,50,0.0,1056.37,772.93,1,5.0,41.78,23.6,66.1,1568.13,1756.85
502565,55,0.0,437.65,405.18,1,3.5,58.32,58.9,56.1,1074.27,1219.36
502566,52,6.5,5697.96,5826.85,2,10.8,135.94,26.1,66.5,9100.57,9827.8
502567,72,26.2,8598.28,7917.29,2,2.2,206.94,4.8,23.6,3848.83,2748.26
502568,31,3.8,2915.95,3197.98,1,13.9,168.23,34.7,11.4,11635.22,10292.5
502569,69,27.2,18586.28,19152.21,3,8.0,289.32,20.3,7.5,16153.52,14512.56
502570,53,2.7,327.35,312.92,2,6.0,67.92,6.2,66.4,2683.32,3097.3
502571,28,1.5,4398.62,4039.09,2,25.1,34.08,87.1,16.3,6750.67,4157.34
502572,53,19.8,18299.07,16925.54,5,7.5,97.81,33.7,0.8,5297.7,3773.07
502573,59,23.1,19282.97,12843.03,3,6.0,218.69,1.8,20.6,7527.15,6965.4
502574,50,4.4,1232.32,1199.96,2,14.8,67.02,34.5,21.9,5227.14,4621.65
502575,27,3.6,2787.94,2226.03,2,17.9,63.35,100.0,27.6,7780.12,6034.05
502576,39,0.0,4774.57,4982.0,2,6.7,73.46,38.5,32.4,3458.42,2471.51
502577,25,0.9,3175.85,1796.09,1,18.5,59.49,77.2,40.2,8424.77,3790.49
502578,35,4.7,127.05,90.81,5,31.8,205.64,73.6,43.8,39261.12,27241.24
502579,48,6.6,6654.9,6257.65,2,7.4,94.25,28.4,34.7,4471.45,4465.61
502580,59,10.8,20892.66,22224.1,4,7.8,285.52,3.2,14.7,15007.13,17313.99
502581,32,1.1,2111.26,1492.98,2,20.0,29.6,59.4,47.2,3965.46,2690.41
502582,26,2.3,2174.81,1473.44,1,18.1,74.53,89.4,41.8,8475.77,6473.2
502583,45,15.7,12312.99,11830.94,6,35.1,179.98,61.1,58.3,58738.89,37082.05
502584,31,0.8,3705.36,3498.36,1,13.6,80.87,80.2,52.3,4607.23,5174.61
502585,39,5.1,10570.36,10486.32,4,38.8,219.09,66.2,57.1,73633.23,69386.32
502586,27,8.1,5254.96,4578.91,4,22.8,230.5,54.0,31.1,26272.14,29901.95
502587,22,2.4,1367.97,1129.45,1,23.5,103.02,73.1,30.5,20151.97,10134.74
502588,27,7.9,5402.73,4472.81,2,6.1,102.36,44.5,16.4,3992.91,3186.57
502589,29,12.8,9320.98,10257.98,6,15.8,390.67,46.9,19.2,41658.16,30092.65
502590,61,23.9,12407.71,12616.19,4,5.0,153.12,19.8,5.6,5696.95,4098.76
502591,49,12.1,0.0,0.0,1,13.4,91.75,20.2,37.6,5771.97,7385.74
502592,26,0.4,2821.96,3055.32,2,24.7,49.05,80.2,39.9,5851.52,7260.59
502593,33,10.3,4623.2,5076.97,3,16.4,80.25,61.4,36.6,6183.0,6706.34
502594,37,4.0,1311.12,1198.7,1,5.4,75.25,0.0,67.0,2133.51,2540.96
502595,48,5.1,410.29,333.1,1,5.7,61.93,8.0,98.4,2492.38,2019.13
502596,44,1.9,0.0,0.0,1,6.1,5.0,13.4,61.8,164.7,193.64
502597,57,23.7,18031.07,14140.95,4,3.7,61.96,19.9,10.1,1380.09,1347.74
502598,30,11.9,4455.49,4298.03,4,29.1,75.13,26.8,17.2,14362.05,13143.07
502599,34,2.9,1688.15,1440.7,1,18.3,39.3,90.4,36.4,6626.46,4989.88
502600,65,24.2,15492.81,11673.5,2,5.0,229.61,25.9,5.8,7239.4,4685.47
502601,28,4.3,2818.39,2715.09,2,19.8,70.08,99.2,39.4,7410.94,10392.47
502602,38,12.1,4742.71,4531.21,2,20.4,157.2,40.0,31.7,21866.67,11617.15
502603,27,1.5,0.0,0.0,1,27.2,68.38,88.4,35.1,9001.36,8273.0
502604,18,5.3,6274.74,5157.17,3,13.3,121.02,30.7,8.2,12175.05,7340.46
502605,44,9.2,3706.99,3012.51,3,6.4,31.75,55.0,24.7,1743.74,1329.11
502606,41,8.8,7672.91,7294.02,6,25.5,249.67,50.0,46.1,32175.47,35630.01
502607,64,16.3,33697.44,29509.67,3,6.3,162.1,11.7,16.0,8469.6,2060.68
502608,48,2.5,3470.3,3070.16,4,31.7,375.69,93.0,49.5,72502.47,69823.81
502609,61,12.8,21985.55,20267.03,4,2.9,258.35,10.2,19.4,5249.53,5855.31
502610,73,34.4,27752.97,23414.69,3,5.9,311.49,4.4,15.6,13259.94,5626.95
502611,53,3.5,8885.91,8476.67,2,16.5,151.62,44.6,17.3,16011.47,8876.86
502612,46,13.0,8828.55,7987.92,4,27.7,46.42,50.1,43.4,6822.28,4565.25
502613,36,9.3,3600.97,2721.1,2,18.9,179.77,47.3,8.9,11713.74,14563.69
502614,18,3.1,6404.39,6072.21,3,9.2,99.36,59.4,40.2,8941.6,6335.78
502615,18,0.0,8421.99,8021.11,1,15.9,160.07,13.5,31.9,18599.04,7417.22
502616,37,9.8,0.0,0.0,2,10.9,161.5,51.3,42.9,10652.5,10380.11
502617,76,24.3,18726.2,23960.39,5,5.7,261.41,7.1,9.3,8630.28,6488.55
502618,57,3.9,6551.76,5990.34,2,13.1,79.77,54.8,33.1,6634.96,6295.97
502619,37,6.7,2319.86,2275.91,2,6.4,141.4,37.3,34.1,7273.87,5433.41
502620,31,7.3,11203.89,10644.71,5,25.0,599.59,68.0,39.0,116405.55,75214.92
502621,64,5.2,723.22,666.35,1,0.6,70.67,5.0,83.5,253.97,187.89
502622,41,8.6,11829.98,11525.46,7,30.7,314.14,65.8,29.8,64441.18,72300.22
502623,49,1.9,560.04,383.03,1,6.0,41.22,10.2,46.5,1299.24,1130.72
502624,43,7.7,9636.75,8360.43,7,34.2,459.71,93.3,46.5,89263.64,107793.49
502625,50,5.9,40.26,38.67,2,4.5,58.45,2.1,86.4,1186.95,1470.64
502626,56,27.2,22799.68,17049.23,3,7.2,137.74,9.8,1.4,4559.12,3443.75
502627,55,9.7,957.39,583.86,6,23.6,658.06,93.5,62.1,107548.25,78852.31
502628,35,9.3,12913.05,13136.22,5,50.2,488.87,80.1,57.4,211502.5,117471.64
502629,39,8.1,5652.71,5521.24,4,16.9,108.03,53.5,28.4,15943.17,9663.87
502630,46,8.2,6874.52,4573.06,2,4.9,197.66,39.9,43.3,5455.08,5228.78
502631,61,23.1,20798.44,20550.67,4,6.3,211.59,28.2,17.1,5975.47,5637.01
502632,31,6.1,4451.9,3821.27,3,21.2,155.51,58.4,31.4,21738.44,24503.75
502633,38,3.7,256.82,210.42,2,1.7,145.02,1.9,76.3,1476.75,1082.07
502634,46,10.6,6391.51,6840.95,1,14.9,163.12,27.9,34.1,14863.69,12075.47
502635,19,1.9,4156.93,3529.28,3,10.2,78.31,26.6,25.6,5879.25,5634.47
502636,34,0.4,3595.64,3459.28,1,18.2,55.35,31.8,25.5,7042.58,7066.16
502637,33,9.2,3965.1,3349.58,3,13.9,33.08,23.0,23.6,2830.69,1939.32
502638,27,13.3,14340.17,14077.64,5,17.6,386.23,52.5,55.4,39797.27,41826.81
502639,33,3.8,6709.2,5657.72,3,5.3,120.1,17.9,35.9,3890.03,2871.43
502640,63,14.4,6829.51,5638.68,5,28.2,287.93,44.6,47.0,44451.32,20150.14
502641,39,2.6,1426.01,1337.35,1,4.6,78.89,4.3,86.7,1618.13,1663.36
502642,18,6.6,0.0,0.0,3,11.9,10.08,58.0,37.2,636.75,505.47
502643,22,6.2,518.4,472.82,2,5.7,65.98,23.5,71.2,3119.28,2499.0
502644,51,23.2,31285.2,26911.2,4,1.6,33.18,4.1,15.5,296.06,283.88
502645,34,8.0,5588.2,5681.67,2,15.8,175.17,7.7,35.7,15353.75,16178.61
502646,44,0.0,15843.32,18925.44,5,32.8,264.07,70.1,53.2,46023.89,48107.29
502647,45,5.7,7100.41,6317.29,2,11.0,192.34,21.2,54.2,11521.9,7962.51
502648,26,2.4,388.21,337.96,3,25.3,5.0,93.6,12.9,693.4,763.61
502649,31,6.1,0.0,0.0,2,7.4,15.32,34.8,58.8,876.51,669.67
502650,28,0.4,99.51,84.34,2,19.4,161.98,81.7,56.5,18842.6,16930.3
502651,54,4.4,11025.2,10324.18,3,20.8,136.5,64.2,54.0,17113.0,17829.62
502652,23,2.3,311.73,340.74,2,15.1,71.46,100.0,76.2,8245.05,5962.77
502653,70,25.8,19142.43,16390.38,3,3.6,141.62,15.2,0.0,3408.75,3510.58
502654,33,2.7,2247.3,1934.6,1,33.5,129.08,83.5,45.0,29509.45,23192.97
502655,25,3.8,1540.74,1679.48,1,29.4,42.78,88.9,44.8,9518.04,8067.37
502656,46,7.4,366.32,290.8,1,2.9,47.92,18.0,94.5,810.98,977.64
502657,41,0.0,612.41,513.22,1,0.7,51.12,31.4,61.2,267.42,216.56
502658,35,6.2,0.0,0.0,3,9.1,47.19,46.8,53.8,2668.09,2953.76
502659,49,13.8,21380.67,20943.74,5,30.9,213.3,69.8,3.8,41290.96,42729.38
502660,43,12.8,25357.35,22323.21,4,29.2,184.43,67.5,50.9,35167.36,24244.65
502661,32,2.4,26.01,27.43,1,6.2,32.32,42.6,53.8,1453.66,1138.58
502662,24,2.6,473.34,401.7,1,18.3,62.39,97.4,32.1,7879.42,5894.25
502663,66,4.8,319.38,307.86,2,2.9,5.0,13.6,100.0,133.34,72.08
502664,71,15.4,17463.44,13499.58,5,4.9,199.71,18.7,16.3,3952.89,4229.81
502665,22,1.9,1441.49,1217.14,2,23.1,54.87,81.0,43.1,9208.82,4179.89
502666,30,2.3,1253.91,1405.77,2,25.6,77.65,89.0,53.3,10680.38,11459.96
502667,21,1.1,4672.67,4317.29,1,10.9,5.0,83.7,58.1,376.65,394.37
502668,61,29.7,22531.23,26890.18,3,6.3,183.27,13.0,9.2,7160.51,8277.85
502669,24,1.6,1354.63,1159.45,2,29.5,70.82,65.4,36.1,18374.08,9863.41
502670,42,2.5,390.27,392.74,1,8.6,47.75,41.0,79.0,2928.52,2393.24
502671,25,0.6,539.84,534.22,1,13.6,141.75,81.0,34.8,10997.3,9859.84
502672,38,4.2,4033.98,4432.78,1,13.5,153.84,20.5,43.4,13655.52,14747.29
502673,18,3.1,5045.87,4599.65,3,5.0,101.3,34.3,2.0,3220.12,3535.4
502674,26,0.1,530.85,496.25,3,28.4,26.17,69.6,29.5,4847.18,5475.24
502675,32,0.1,3601.43,3548.95,2,23.2,86.57,95.9,52.3,13623.82,12443.38
502676,45,10.5,9600.76,8406.74,4,20.0,285.86,100.0,37.7,36694.36,19011.16
502677,63,20.0,19506.71,15370.88,4,6.4,113.34,3.0,6.9,4143.08,3017.31
502678,46,10.2,6770.74,5911.42,3,21.0,83.81,19.9,33.2,11963.53,9029.11
502679,41,11.5,4358.25,4122.41,2,4.1,177.85,41.9,47.7,4465.8,3887.33
502680,28,1.1,789.3,946.93,1,28.0,121.0,85.5,85.1,17793.12,18988.61
502681,43,6.3,5845.49,5109.65,5,30.0,5.0,71.1,75.2,1161.45,907.64
502682,49,6.7,0.0,0.0,7,23.4,287.18,64.9,75.5,36975.51,44196.59
502683,68,38.1,0.0,0.0,4,4.1,113.74,10.7,5.0,2752.34,2576.4
502684,50,10.1,5384.8,4771.63,3,9.4,59.91,18.9,26.1,3389.16,3340.54
502685,66,36.5,19998.59,19205.71,4,9.4,88.47,24.1,4.6,6723.59,3639.59
502686,28,4.3,3095.35,2723.21,2,21.4,184.99,0.0,26.3,27189.41,29447.87
502687,38,8.5,761.02,711.52,3,5.4,54.82,67.1,33.9,1931.72,1873.18
502688,51,6.7,11997.96,12492.13,6,20.4,283.03,72.9,24.9,43828.99,25120.12
502689,57,12.5,12299.25,11985.64,4,9.8,206.55,22.8,6.8,17607.77,9235.93
502690,45,8.6,118.44,112.19,1,3.7,46.59,39.0,92.0,1143.82,1246.5
502691,47,13.5,13950.21,12199.06,3,22.1,311.64,72.8,28.3,37191.78,41306.88
502692,51,7.1,3428.9,3715.68,2,17.7,133.48,48.4,19.1,13419.82,11541.25
502693,37,4.4,0.0,0.0,2,4.5,235.14,45.1,7.9,8142.19,5008.42
502694,30,2.2,1568.54,1368.5,1,25.4,39.54,75.8,39.1,5660.15,4665.74
502695,36,6.0,6630.1,5320.31,3,14.1,56.67,78.9,33.8,4076.83,5214.39
502696,26,0.8,1955.83,1649.45,2,33.4,82.93,93.7,45.6,13809.34,16010.76
502697,27,1.9,2613.66,1457.28,1,18.8,77.33,87.9,48.7,7852.93,9768.56
502698,23,4.9,4627.58,4693.3,2,18.3,58.12,97.2,37.3,8325.91,6027.4
502699,53,10.1,1874.36,1801.21,2,14.8,197.59,58.6,44.0,22093.83,11256.68
502700,26,3.3,243.76,189.76,1,34.5,100.69,89.9,42.4,24230.94,25445.36
502701,63,21.8,20483.71,20937.07,4,8.9,255.15,22.6,15.2,15814.61,10428.06
502702,49,8.9,6078.66,6907.5,2,14.5,132.76,19.1,41.5,10704.96,8067.14
502703,27,5.5,3803.45,4590.85,3,25.0,196.18,83.4,27.8,47248.55,28339.48
502704,49,3.2,6578.99,5795.86,1,24.3,142.66,74.7,41.0,25456.58,18102.28
502705,41,14.3,9198.68,8065.02,5,22.6,498.16,87.2,38.1,78544.1,77564.3
502706,41,5.6,12954.71,10711.65,6,40.9,497.9,72.3,69.4,157148.08,110349.17
502707,27,1.0,2530.01,2719.05,1,25.1,66.06,81.0,27.7,7804.48,11282.64
502708,53,9.5,3712.76,3126.02,2,10.8,172.47,71.7,20.0,11261.5,12969.81
502709,50,0.0,749.44,817.34,2,1.8,72.04,0.0,87.2,693.73,887.74
502710,31,7.5,877.31,895.58,1,10.8,5.0,29.4,79.2,368.52,347.47
502711,48,7.5,4237.73,3875.88,3,16.2,180.72,51.6,60.8,21784.75,8419.28
502712,38,5.3,6027.58,4594.86,3,13.6,31.15,47.0,5.9,2084.57,2435.49
502713,25,0.7,1178.45,1053.18,2,26.3,44.55,100.0,49.9,4879.99,8051.07
502714,39,10.2,2435.22,2185.88,3,11.6,141.2,20.4,35.2,8724.8,7979.6
502715,18,3.4,3715.33,3593.05,1,18.9,130.07,100.0,18.4,18854.96,17036.52
502716,30,1.8,0.0,0.0,1,27.8,53.37,77.6,53.0,11941.2,6640.87
502717,19,8.1,1501.63,1146.43,3,8.1,151.79,42.8,14.7,8941.16,7736.46
502718,50,0.0,0.0,0.0,2,2.7,45.69,30.1,62.9,874.64,541.16
502719,26,1.6,170.41,131.94,2,29.5,50.15,90.7,33.3,6319.99,4467.33
502720,34,6.7,6863.26,7127.41,4,20.4,152.12,22.6,12.8,19392.42,23862.17
502721,53,26.5,16559.7,17277.99,6,5.8,236.49,20.5,20.7,8698.35,7623.69
502722,45,6.2,1359.67,1379.29,1,5.8,122.21,15.7,66.8,4550.35,3182.7
502723,34,5.6,7925.81,7517.66,1,10.4,133.02,29.6,37.0,9623.46,7718.49
502724,27,1.0,393.92,372.5,1,19.7,73.33,68.1,13.3,10464.48,8513.03
502725,28,1.9,3910.85,3386.97,2,31.1,124.78,71.5,21.4,27104.22,25433.86
502726,77,36.2,10416.62,9385.46,3,5.9,82.03,13.7,34.0,3947.55,2877.81
502727,24,11.4,5131.39,4331.36,3,16.4,123.25,40.8,47.5,15298.22,11737.14
502728,46,3.2,2289.86,1784.02,2,12.8,189.65,51.3,48.5,17201.06,13571.26
502729,47,12.9,944.07,995.8,2,7.6,72.35,4.7,65.4,3465.47,3674.11
502730,54,3.6,6964.02,5073.94,7,31.9,5.0,46.5,32.8,1163.51,1009.5
502731,39,14.4,14577.48,14887.21,3,39.8,116.27,45.6,48.8,31912.26,21355.46
502732,53,21.1,70.37,75.94,4,5.6,38.79,8.4,0.0,1293.54,1569.45
502733,56,3.9,0.0,0.0,1,8.2,50.85,21.6,100.0,3219.62,2551.82
502734,35,2.4,4294.56,3945.29,4,6.5,89.69,62.0,64.5,3484.53,3454.6
502735,33,0.6,676.32,673.19,2,23.4,118.42,74.6,34.9,19266.46,10879.18
502736,75,18.0,26223.45,23112.89,2,3.0,102.61,21.2,27.7,1348.04,1993.49
502737,45,4.4,5009.47,4677.81,3,10.4,68.54,33.3,25.5,4934.62,4065.41
502738,48,10.8,498.27,405.05,2,4.8,51.77,30.8,69.0,1938.56,1616.04
502739,62,18.1,24839.05,27126.12,4,4.1,210.75,13.5,15.9,6377.22,6643.13
502740,52,11.3,7232.36,6943.65,6,29.5,370.26,59.9,40.3,63394.75,38753.49
502741,24,0.0,672.77,698.17,2,2.8,37.31,38.6,65.8,575.0,926.36
502742,60,18.8,8541.38,7298.59,4,8.5,228.98,16.2,0.0,14069.15,8540.05
502743,42,10.6,1633.37,1604.27,3,3.5,226.71,13.9,63.4,6602.4,3407.42
502744,30,0.0,0.0,0.0,1,23.6,135.74,90.6,9.1,14566.23,18518.52
502745,56,9.0,1725.49,1583.76,1,7.3,36.02,19.8,80.4,2126.05,1663.95
502746,25,1.9,2732.23,2590.79,1,14.2,112.72,81.2,40.5,11406.24,9307.23
502747,33,7.1,15233.36,13433.19,4,23.8,246.13,46.1,58.7,43514.49,43673.4
502748,32,8.6,3187.85,3325.86,2,20.4,225.29,16.3,55.6,21561.59,23463.23
502749,20,3.2,0.0,0.0,1,13.6,23.73,92.4,43.1,2212.68,948.71
502750,72,20.8,16774.42,14947.16,4,5.3,216.03,26.7,11.7,6971.65,6299.3
502751,22,3.1,1115.85,908.72,1,23.2,87.81,95.0,55.4,13230.15,9191.28
502752,38,4.2,1431.44,1240.9,1,8.1,61.5,21.5,65.1,2491.44,2628.19
502753,27,3.1,2489.4,2290.07,1,36.7,74.66,82.9,48.4,25718.31,19245.4
502754,40,10.3,1663.57,1326.72,1,2.1,38.07,17.4,77.6,531.19,450.81
502755,21,3.9,6474.05,5645.4,3,12.6,93.72,37.2,48.6,8409.32,10145.58
502756,38,5.7,7174.42,6471.38,3,15.8,35.99,21.8,26.5,3609.26,3080.21
502757,35,5.1,9538.96,7609.22,2,14.6,203.11,41.1,15.4,21725.02,16824.33
502758,45,3.1,7387.87,5468.08,2,14.0,84.46,73.8,28.6,8489.26,8850.16
502759,52,25.5,6510.36,5159.17,4,3.1,89.2,3.1,14.7,1951.68,1464.96
502760,37,7.6,6581.15,5703.84,2,12.9,113.3,39.6,41.3,10643.78,7408.5
502761,59,27.9,21551.88,19794.96,3,6.0,238.63,13.1,15.7,8957.68,5901.08
502762,28,5.1,808.36,730.46,1,6.6,86.06,12.0,99.1,3820.1,2831.63
502763,52,1.9,774.49,639.45,1,5.3,69.12,0.0,39.8,2485.33,1879.04
502764,52,2.6,4991.11,4453.25,3,21.0,90.08,40.9,30.8,12885.81,10573.84
502765,32,4.6,3533.96,2941.17,2,12.0,15.63,40.8,28.7,921.41,1216.85
502766,26,2.9,2790.97,2805.92,1,16.3,95.74,83.6,62.7,6267.89,12800.43
502767,57,6.5,3078.03,3125.51,2,12.9,218.65,27.0,31.0,18914.69,20353.87
502768,66,18.0,9962.55,8758.11,5,5.7,31.42,12.1,38.9,1190.36,1464.0
502769,25,1.3,2709.11,2188.98,3,18.7,41.39,90.5,49.8,4851.67,3188.78
502770,27,2.9,589.65,583.8,2,20.7,60.6,95.5,71.2,9265.62,6579.53
502771,42,0.9,2712.95,2057.62,2,17.8,181.4,23.5,15.3,17296.49,13040.81
502772,49,6.8,1885.87,1715.68,3,14.7,147.01,0.4,14.2,12696.07,10884.96
502773,34,1.7,891.58,865.58,1,5.3,53.55,25.8,86.8,1886.05,1996.94
502774,59,13.7,14343.55,14333.29,6,5.1,218.86,0.4,14.3,6960.33,4933.44
502775,24,7.7,5671.61,5802.6,3,10.2,73.67,33.6,63.0,5991.85,4650.81
502776,48,13.1,604.88,576.51,1,5.8,55.01,8.8,78.8,1905.33,2703.96
502777,46,6.1,3303.41,3337.1,2,13.3,100.87,33.6,9.7,8568.55,6992.29
502778,24,0.6,1184.35,959.84,1,20.1,33.49,96.0,53.6,3898.6,3317.97
502779,39,0.9,4113.95,3856.53,1,15.8,115.18,59.4,23.7,11601.14,13309.62
502780,44,12.0,1307.5,1292.41,5,32.2,252.05,61.4,26.9,67119.22,34568.56
502781,33,3.3,584.01,556.69,1,6.3,113.19,32.4,63.3,5660.08,4172.23
502782,51,8.6,4409.55,2905.0,2,14.4,122.08,38.6,36.7,10031.39,9032.14
502783,42,11.8,15778.55,15309.0,5,33.3,231.97,64.2,34.4,38503.12,61728.41
502784,32,7.0,84.78,70.14,1,2.5,129.64,22.5,86.7,2231.86,805.31
502785,31,3.1,2361.23,2721.93,3,19.2,64.69,45.2,22.9,9621.85,6443.35
502786,59,7.1,1373.15,1291.84,1,6.1,45.56,41.0,99.3,1503.24,1892.03
502787,39,8.9,3313.86,3512.46,3,4.1,196.95,47.7,50.1,4082.05,5774.11
502788,42,7.4,5668.64,4716.46,7,33.9,375.47,91.3,36.0,88667.13,44322.29
502789,27,3.9,3267.85,3083.95,2,21.7,35.65,69.1,66.7,4694.54,3420.86
502790,21,4.8,4475.44,3917.4,2,11.3,155.26,67.4,41.3,9937.28,9706.82
502791,65,19.5,18992.01,16636.92,3,5.7,239.14,15.8,19.9,7572.92,9440.71
502792,45,6.3,3711.85,4221.2,2,20.7,126.94,64.1,38.2,19279.46,12626.8
502793,27,0.0,3213.17,3129.28,2,20.6,112.69,86.3,13.1,16063.9,12390.22
502794,27,3.8,708.33,703.89,2,17.2,61.65,68.3,16.1,4958.12,6940.58
502795,70,20.7,25817.25,20315.9,5,5.9,76.48,26.7,31.3,2649.15,2971.31
