Customer_ID,Annual_Income,Monthly_Income,Income_Growth_Rate_Pct,Disposable_Income,Total_Debt,Credit_Card_Debt,Debt_to_Income_Ratio,Number_of_Credit_Lines,Payment_History_Score,Late_Payments_Count,Avg_Days_Late,On_Time_Payment_Pct,Credit_Utilization_Pct,Total_Credit_Limit,Available_Credit,Oldest_Account_Age_Years,Avg_Account_Age_Years,Employment_Tenure_Years
900786,90224.47,7595.47,2.83,21510.83,32529.64,4951.02,32.0,7,660.58,3,6.25,90.69,38.24,28961.41,18851.9,15.71,9.13,10.4
900787,105945.8,8821.36,4.26,16222.39,42256.28,10214.09,28.56,8,460.95,12,18.11,67.63,61.96,26047.17,22398.27,18.63,12.34,6.4
900788,68203.05,5765.12,7.09,16592.71,34941.01,3498.28,24.66,4,563.55,3,8.43,78.56,45.45,10794.74,4482.99,4.42,4.12,5.81
900789,65694.26,5517.89,9.72,17281.32,50349.3,4144.42,25.18,6,696.18,4,8.6,90.6,42.06,29261.58,16456.13,14.62,5.49,7.08
900790,48414.09,4070.63,4.89,13683.83,60989.44,7230.54,38.32,5,714.7,5,3.3,89.49,47.15,18132.63,12203.42,13.93,8.14,9.96
900791,36596.6,3068.85,2.15,8429.82,34792.34,8726.32,38.69,5,594.99,6,5.7,80.0,49.67,19841.33,1140.54,10.72,5.9,4.44
900792,24856.88,2143.86,-1.13,7231.47,42371.04,9465.2,44.13,3,850.0,0,2.46,100.0,61.35,4066.53,5840.67,6.49,3.84,5.97
900793,76027.67,6425.8,7.35,13435.48,34148.43,3419.01,26.43,5,790.57,0,2.97,96.79,37.03,16146.44,15169.51,10.04,6.78,9.65
900794,92784.41,7820.99,0.5,14819.08,31305.41,5925.35,32.69,6,594.99,10,17.94,80.91,49.66,25014.49,16848.6,17.1,13.81,9.61
900795,47976.62,4059.69,4.43,16307.12,41881.24,4527.63,25.96,5,717.74,4,3.41,92.26,43.89,14663.66,12662.65,14.77,6.76,9.27
900796,71725.54,5978.02,2.26,19377.56,22082.86,6323.5,23.1,5,717.15,0,5.74,92.08,44.32,15041.29,12778.68,13.36,4.75,8.1
900797,72662.27,6082.94,6.33,15330.17,33437.12,2530.22,33.64,7,652.19,4,5.93,93.54,36.22,24086.42,15694.09,18.55,8.87,7.91
900798,51453.63,4287.55,-1.36,9351.28,54546.09,6356.66,32.83,3,595.43,10,4.84,77.12,64.61,5691.34,5470.21,7.09,3.36,4.5
900799,59185.34,4859.8,1.33,11380.35,45381.74,7896.19,41.42,7,527.36,11,11.73,72.8,53.84,23540.08,4339.85,17.34,9.86,5.78
900800,76794.75,6466.29,4.68,12076.15,36866.98,5707.46,23.67,5,467.82,4,5.65,74.68,48.07,11057.73,6767.38,5.35,5.58,5.26
900801,96929.31,7982.38,6.79,21861.18,1174.72,805.49,17.01,5,845.06,2,3.19,100.0,34.18,20552.99,18900.41,13.93,6.83,13.47
900802,39834.04,3289.46,2.8,13384.67,52130.38,8197.2,23.06,6,770.34,0,0.0,100.0,42.93,20526.49,11261.95,12.95,6.37,9.09
900803,76203.15,6283.38,3.19,7413.92,35049.79,7127.04,38.69,7,429.55,12,12.24,68.16,49.24,20694.92,12310.59,13.04,7.9,8.03
900804,40567.83,3391.62,5.76,5629.55,57670.43,9546.41,40.54,5,526.18,7,10.44,74.78,50.73,21705.7,4342.72,8.98,7.7,3.9
900805,38050.22,3173.99,-0.26,15385.07,21349.37,6257.28,21.61,5,639.89,6,3.42,86.14,58.13,5175.6,2898.03,6.28,3.7,7.22
900806,92183.09,7663.96,4.36,21272.5,25952.99,4252.3,26.59,3,667.91,6,5.61,81.35,28.98,18913.98,11766.36,8.61,5.95,7.71
900807,15000.0,1246.05,-2.43,500.0,79608.45,13083.27,59.42,4,458.73,9,16.01,70.9,83.71,14519.96,5804.67,13.39,6.75,0.58
900808,82277.52,6678.58,3.63,18963.22,26282.18,5710.88,28.81,6,575.63,5,6.97,83.5,44.19,13480.97,10489.82,7.16,6.06,4.93
900809,63163.83,5278.11,1.7,16606.18,44557.99,9430.3,29.4,3,716.71,2,1.25,87.48,49.02,10983.7,12067.76,11.23,6.52,3.21
900810,51613.59,4360.11,3.21,10494.37,45116.17,8837.17,39.21,6,651.95,2,4.51,87.43,50.65,13928.56,10474.32,6.64,7.34,6.2
900811,77887.63,6456.53,3.26,14993.64,20282.19,5720.49,32.1,8,690.94,2,12.28,98.12,37.08,27264.22,15191.09,18.0,8.2,11.16
900812,59252.0,4884.5,4.95,18759.44,33464.26,5395.53,33.18,4,773.89,2,2.14,90.13,40.07,11144.74,8128.15,2.81,3.94,7.66
900813,78688.98,6642.94,4.52,20897.13,36493.82,6634.78,29.9,6,651.08,4,6.29,93.4,34.26,28643.6,16522.79,12.79,9.09,9.2
900814,97879.55,8234.4,0.7,18318.95,16209.6,1585.23,21.86,5,808.84,0,0.0,100.0,36.84,8594.22,7964.21,4.2,2.01,6.06
900815,79897.41,6730.51,3.61,22094.67,39262.15,1799.82,22.99,6,626.21,3,14.01,91.09,46.75,27682.29,11241.17,15.62,7.65,8.34
900816,15000.0,1248.48,-2.66,2295.15,52693.26,13418.21,45.57,5,402.62,8,15.32,68.55,68.32,4243.52,6297.21,9.47,4.05,7.88
900817,58369.12,4937.77,9.38,15367.43,42505.39,6396.76,36.19,5,708.58,1,12.4,89.59,50.47,13714.0,8523.74,5.24,5.49,4.92
900818,63467.07,5319.03,3.71,20188.46,24568.82,4130.22,29.22,5,735.1,3,4.91,87.36,36.8,11450.61,8722.97,8.27,4.88,7.07
900819,80617.19,6760.3,4.44,19931.69,38622.4,6280.98,20.39,6,701.83,0,0.0,100.0,32.92,21505.92,13742.66,14.99,5.76,9.4
900820,38455.85,3219.85,1.25,6539.28,49063.05,11192.6,33.42,5,548.32,5,7.87,83.57,54.02,4565.03,4883.32,11.08,7.38,4.92
900821,97718.15,8206.7,5.58,25449.71,0.0,1830.32,24.74,4,762.68,6,0.0,93.62,38.63,19369.85,8540.57,5.57,2.32,7.61
900822,89778.67,7521.03,6.89,23115.43,1440.51,1480.66,26.46,5,614.18,9,2.56,79.05,55.25,9854.83,8403.0,3.6,2.0,5.37
900823,54708.05,4519.8,1.39,18027.21,38497.81,10561.05,39.29,6,559.75,8,12.17,77.73,58.07,14717.79,8541.46,10.92,7.25,1.34
900824,119843.82,9860.03,13.15,32622.5,0.0,1243.96,4.49,6,763.11,2,11.96,83.02,13.79,20978.2,14378.39,6.73,5.4,9.32
900825,38405.08,3225.78,1.81,500.0,50906.03,9779.05,33.61,8,671.42,2,7.79,91.16,52.51,16707.82,10778.39,12.06,7.74,8.82
900826,68929.45,5810.14,2.01,14861.32,28336.67,6659.1,29.54,6,671.83,5,3.68,90.84,45.91,20893.04,6951.18,9.89,6.46,2.26
900827,57975.32,4949.37,5.23,15986.2,24552.64,2907.86,31.24,3,690.09,3,3.57,92.9,41.45,17783.71,13567.79,9.79,5.0,2.45
900828,95389.51,7801.25,3.31,19868.37,32286.92,9002.97,34.26,8,686.17,5,6.59,86.8,36.79,33987.67,16710.38,25.65,10.22,10.4
900829,56594.29,4629.7,0.72,3825.14,66854.82,10665.34,45.71,9,549.69,9,7.16,83.01,53.55,19103.17,15482.66,19.53,9.65,6.84
900830,48014.86,3992.58,0.02,9042.5,37247.9,6899.06,29.97,5,776.72,3,1.84,94.19,47.6,12496.91,9183.63,8.4,6.56,6.95
900831,107049.01,8867.85,3.95,24641.89,14316.27,4788.59,18.32,5,677.89,3,8.88,83.57,44.62,25915.31,12315.8,11.92,6.65,11.54
900832,63310.07,5305.74,4.98,12297.45,19398.72,5524.07,26.15,4,510.34,7,7.74,83.69,53.85,6412.05,11475.7,5.42,4.96,5.8
900833,113400.88,9408.9,8.61,19103.25,16929.37,3739.5,25.65,7,798.13,1,1.29,92.5,34.02,27375.65,17155.24,16.27,6.92,10.75
900834,80598.9,6675.61,4.94,24741.88,10430.6,816.3,22.88,5,786.87,0,2.7,100.0,38.06,30229.35,14006.16,15.39,6.24,6.39
900835,68418.21,5675.38,1.37,9353.19,66821.3,7753.12,40.15,5,580.65,2,8.56,95.83,35.93,25186.92,12149.97,23.12,11.4,10.39
900836,43325.04,3640.97,-0.36,7986.95,58697.42,7576.08,52.11,4,470.32,10,19.22,66.03,58.65,7700.99,622.56,2.85,2.39,0.0
900837,53327.49,4417.27,1.12,12001.49,39426.37,5043.96,34.46,4,760.76,1,1.22,98.4,46.19,9867.42,14375.04,6.17,4.5,8.44
900838,61709.95,5164.5,5.42,13732.09,22246.91,3723.87,31.3,5,669.52,6,3.98,81.36,43.25,10288.34,12447.4,9.19,5.05,9.44
900839,89392.19,7383.67,2.88,33806.8,10294.29,1018.46,22.31,6,850.0,2,0.0,99.13,36.19,25427.32,19333.85,16.29,9.11,11.72
900840,78670.81,6424.55,4.1,10204.88,37298.95,7938.32,44.95,6,391.16,10,19.07,63.1,72.56,18904.5,9379.42,12.42,5.58,8.62
900841,61223.03,4997.61,5.09,6421.25,51995.24,6668.75,38.08,6,834.01,0,0.0,99.87,41.13,24523.13,10638.76,14.8,9.25,14.02
900842,86833.36,7274.58,8.62,19010.7,20884.85,7164.43,23.67,6,828.24,4,6.08,93.61,25.45,24980.2,16068.67,13.24,8.5,14.39
900843,105081.4,8661.13,4.03,23644.14,6966.51,4293.59,21.26,3,573.9,7,11.69,75.21,45.04,23132.26,15202.37,6.27,5.98,8.65
900844,110993.41,9175.18,6.15,26876.79,0.0,789.28,20.07,6,850.0,0,4.73,100.0,35.45,18945.5,13632.62,14.19,6.04,9.34
900845,55905.4,4687.19,0.04,11246.07,46448.55,7941.42,35.49,4,667.29,4,14.3,96.66,53.46,13630.08,3251.75,10.02,7.19,4.64
900846,86496.87,7270.35,5.96,18434.06,59051.47,6621.35,30.61,8,555.37,6,7.74,82.12,47.85,28334.15,14054.71,22.27,10.87,12.04
900847,104404.08,8736.26,3.52,23477.14,39465.41,6188.02,21.86,9,780.83,0,0.0,99.91,16.1,34941.07,22270.54,28.3,13.61,15.59
900848,19840.68,1658.03,1.15,2565.03,44049.68,7656.89,41.98,4,692.25,0,4.74,100.0,59.4,11350.34,2672.05,5.88,2.44,3.7
900849,65422.9,5503.71,5.4,11294.6,10926.82,4534.93,37.27,5,551.39,5,15.6,82.47,26.87,24272.25,5158.65,9.92,4.5,7.98
900850,20795.97,1753.67,-0.74,500.0,66314.56,11608.5,47.29,3,511.38,6,9.79,81.52,62.99,11197.42,5207.02,12.79,4.51,7.06
900851,18861.57,1569.77,1.31,7658.47,62080.08,9809.44,47.03,4,721.44,4,6.39,90.29,62.97,5974.07,9043.37,11.72,6.97,6.78
900852,67375.64,5655.18,2.59,7784.47,57179.21,6241.68,28.28,6,690.99,4,4.71,87.62,52.59,22721.61,13469.83,20.05,8.45,12.34
900853,34823.91,2923.59,2.06,7106.7,54704.36,8836.87,41.87,5,850.0,0,0.0,100.0,25.9,19182.3,6806.93,11.94,7.37,11.71
900854,68555.11,5639.74,-0.39,13649.93,26640.49,5265.27,30.9,6,838.36,0,4.88,99.79,49.4,20771.9,24047.32,23.67,9.34,12.9
900855,59350.4,4923.37,3.44,15688.82,20007.82,4877.22,20.52,4,623.36,2,3.57,79.57,44.41,12286.84,2831.2,1.94,0.32,5.72
900856,51874.47,4309.11,-2.27,13364.89,41065.8,6327.88,34.8,6,840.43,0,0.0,100.0,29.8,15029.06,17480.06,13.79,7.23,2.71
900857,50968.38,4217.33,0.56,8691.73,52832.27,6237.08,35.8,6,564.48,5,4.95,82.65,43.86,14754.94,14431.5,11.96,7.87,7.16
900858,89089.72,7354.14,6.81,22030.7,29352.8,5568.39,31.3,6,799.47,2,0.0,100.0,26.05,24259.84,24741.59,15.83,8.37,14.3
900859,73046.79,6215.69,1.66,12849.28,32486.54,4755.7,26.29,5,650.02,3,5.0,100.0,35.84,21490.67,6276.21,8.43,3.03,10.17
900860,113198.23,9415.57,6.45,23456.73,0.0,721.52,15.37,4,609.56,7,6.85,78.38,22.93,21842.99,14467.01,9.83,4.19,6.71
900861,79139.62,6570.03,3.65,23453.59,21419.46,5585.71,26.13,6,503.07,8,11.77,71.7,49.76,14773.88,14378.2,6.01,1.86,5.92
900862,15000.0,1255.4,3.08,998.56,69859.02,14511.21,53.52,4,333.4,9,19.29,68.51,77.81,11335.15,0.0,10.96,6.61,5.96
900863,75682.69,6366.5,0.92,10867.62,43235.76,8705.15,38.43,6,693.71,0,2.0,93.7,32.64,31266.82,22368.25,18.54,9.85,13.92
900864,49629.76,4135.78,0.38,4555.77,51782.96,6972.81,43.55,4,679.57,4,4.99,88.66,41.34,8597.75,8008.83,3.41,3.1,1.99
900865,33689.37,2837.31,2.28,5795.24,48775.82,6125.33,41.92,4,850.0,0,0.0,100.0,38.41,6115.46,3536.17,7.54,3.6,5.23
900866,85825.91,7089.31,3.73,21534.85,28235.4,6082.73,23.5,6,565.99,5,8.03,86.44,48.15,25558.87,20040.81,13.55,12.28,10.51
900867,72368.47,6017.37,4.19,17286.73,30360.72,5939.25,31.2,5,630.1,4,9.68,89.49,40.99,24204.77,18688.41,19.68,9.4,9.38
900868,18433.96,1539.57,3.9,4935.88,53614.78,9057.4,29.14,2,645.94,2,2.45,92.53,47.44,10814.75,4494.42,0.68,4.55,5.78
900869,101755.17,8535.49,10.61,23653.12,2611.96,3474.29,33.13,7,680.96,3,5.26,86.59,27.54,32448.33,20641.41,18.58,12.27,15.77
900870,106272.24,8867.37,5.84,28931.82,26480.29,726.99,24.89,10,671.04,3,6.79,88.9,46.32,32337.13,22505.51,20.16,11.72,10.4
900871,52658.96,4326.94,4.78,20355.96,43450.52,5256.48,40.45,3,649.39,2,1.46,84.81,50.61,13077.7,8154.1,9.97,5.38,1.55
900872,70093.59,5837.19,6.88,17622.98,24184.21,5016.9,18.93,4,587.2,2,5.1,85.07,38.74,11840.42,8941.86,0.5,2.51,8.25
900873,66214.49,5520.82,2.92,11506.28,19939.32,9599.52,31.88,6,675.51,4,4.41,82.42,47.91,22786.79,8081.27,19.26,10.92,10.22
900874,76346.32,6321.96,6.63,13669.45,45787.55,6791.63,36.28,4,547.66,5,11.35,87.97,51.87,11223.34,7845.24,5.0,4.48,6.53
900875,38354.23,3184.03,0.13,2496.34,67255.91,10057.05,46.44,5,507.68,11,13.94,77.89,64.09,16306.15,0.0,12.03,3.24,5.66
900876,41109.62,3502.81,1.75,13208.76,39474.35,4958.24,32.74,1,663.81,2,0.0,92.42,56.54,11708.63,2649.17,2.64,3.38,0.0
900877,76662.78,6440.37,1.86,11185.09,33058.8,4821.74,35.89,3,585.64,4,12.39,83.71,54.27,11955.77,3661.76,9.3,2.34,0.11
900878,29226.69,2424.53,5.36,3873.2,56856.91,9516.01,36.51,5,552.9,7,12.63,83.56,65.11,10008.58,4474.8,6.01,3.29,2.49
900879,112504.96,9255.42,7.09,26902.55,10018.15,4133.46,10.11,3,806.79,0,2.87,98.82,15.64,14334.32,16473.84,5.12,2.78,6.82
900880,45691.77,3861.21,2.54,6151.14,44984.0,7627.01,42.84,6,531.27,3,9.88,78.34,76.42,13890.05,3759.45,3.22,7.84,9.64
900881,79914.94,6703.1,4.1,13357.32,40786.45,6476.25,35.9,4,581.82,6,13.72,78.53,41.47,16811.71,8171.89,6.72,2.23,4.9
900882,68322.33,5785.29,3.44,14840.24,43601.44,4485.11,23.7,6,706.54,2,6.47,82.4,33.75,17391.56,6136.7,11.08,7.21,6.58
900883,25612.88,2160.81,-0.69,500.0,63292.21,10798.77,42.29,5,565.69,3,8.26,70.1,66.58,14595.66,8439.11,13.25,9.9,5.22
900884,84746.87,6985.29,6.64,18822.33,13586.33,4194.22,23.24,5,502.94,8,12.25,73.9,38.21,25641.28,9736.97,9.09,6.28,7.7
900885,90038.26,7491.39,5.95,14170.22,45466.2,4554.73,33.31,6,699.79,2,4.72,92.08,35.72,19497.26,13581.35,14.88,6.37,11.82
900886,75764.69,6395.96,5.36,23032.58,12652.8,2614.11,20.76,6,787.38,1,0.0,94.02,33.32,24960.91,11221.64,5.66,4.97,9.37
900887,84530.51,6969.99,2.84,16547.2,46010.85,5216.2,34.13,6,602.3,3,4.35,84.56,48.72,19194.68,11439.71,15.69,8.27,7.88
900888,73208.77,6141.68,3.53,16590.14,31235.81,4122.48,29.25,6,615.27,5,0.0,83.28,56.27,14409.04,13694.49,9.28,8.22,4.0
900889,131827.81,11228.98,5.72,29922.62,0.0,8.45,13.16,4,850.0,0,4.33,100.0,21.2,19082.89,17041.0,5.49,5.19,8.21
900890,87994.67,7245.34,2.45,12923.38,22004.54,6544.47,30.45,4,633.53,3,7.06,87.3,30.53,18592.94,2652.36,6.98,5.18,8.51
900891,70160.17,5873.55,1.61,21327.67,7805.56,7999.74,27.37,4,639.55,2,6.29,86.65,36.94,14167.86,14445.56,7.52,7.04,9.09
900892,76144.67,6230.16,3.27,7969.42,45673.61,6301.27,30.54,4,706.0,3,6.2,91.99,39.85,12175.23,4517.37,8.72,5.46,3.99
900893,45889.16,3847.68,3.44,18304.62,12941.91,4405.65,29.26,3,614.66,6,5.28,88.91,49.11,10247.91,9191.8,6.28,5.1,6.89
900894,57236.36,4869.81,3.51,12072.69,40409.2,9504.49,38.74,4,380.76,12,15.49,70.19,65.96,5957.96,0.0,0.5,1.47,1.99
900895,52661.57,4362.98,7.77,7345.03,37183.27,9011.5,24.88,4,533.08,10,10.53,76.27,31.07,8435.55,160.29,5.49,4.3,4.35
900896,89210.0,7482.24,8.55,24454.18,7174.17,702.85,22.44,4,816.05,0,0.0,100.0,15.07,20544.01,10258.01,3.14,5.23,5.55
900897,71147.66,5880.78,5.54,11124.44,45948.88,5041.06,19.38,8,586.03,1,7.75,90.71,43.2,25792.86,12974.53,21.11,10.22,13.8
900898,76073.55,6456.63,4.08,17917.52,26108.05,8535.83,28.52,5,616.65,5,7.53,85.86,37.24,17100.61,11641.81,9.44,7.92,7.74
900899,74254.48,6216.75,1.1,16544.3,6278.22,6912.68,28.21,5,844.8,0,0.0,100.0,35.16,11086.73,10915.0,9.61,4.84,8.23
900900,141207.89,11588.33,7.6,36520.7,0.0,0.0,12.68,7,848.5,0,1.37,100.0,15.87,17152.2,24874.33,12.67,6.96,13.11
900901,55516.19,4602.63,5.77,11509.29,25751.09,5967.63,35.89,6,587.62,5,6.33,86.8,45.95,23713.93,9800.6,13.15,6.34,8.4
900902,67944.66,5784.12,3.83,9898.91,25868.5,7441.08,27.36,7,790.18,2,4.19,95.73,36.33,29122.08,16898.79,21.65,12.01,10.08
900903,59890.35,4993.61,3.17,16451.41,28692.02,3533.93,31.65,5,677.58,2,6.92,87.23,51.33,16802.02,9608.89,10.96,7.33,9.27
900904,42928.6,3597.85,2.3,5082.96,56185.17,8000.03,40.46,7,717.19,3,0.0,92.51,42.72,20161.05,9518.59,11.33,6.62,8.81
900905,117513.21,9723.03,3.82,23782.35,7646.85,1289.85,31.47,7,559.76,4,6.89,84.72,59.45,26282.06,11604.89,13.38,5.68,5.03
900906,45728.18,3909.89,-0.33,9068.96,64030.85,8450.26,52.77,6,369.22,9,12.96,66.93,64.8,16972.17,8421.54,14.25,8.08,10.84
900907,31232.92,2562.67,3.23,6360.44,46133.24,10968.84,41.79,3,460.19,8,16.09,75.7,53.88,14748.6,8386.03,7.69,4.83,8.72
900908,77927.89,6413.55,8.09,22623.26,29121.91,7401.44,31.83,6,413.57,12,12.79,79.55,56.7,18378.08,11827.84,11.2,7.69,8.65
900909,38127.06,3122.43,3.63,8839.51,53935.76,11895.13,40.27,4,493.97,6,11.41,88.51,55.24,17063.41,3182.45,11.17,6.27,6.31
900910,103290.65,8604.43,9.8,23268.76,16288.87,6114.39,33.48,7,519.51,5,8.08,73.47,38.3,15020.15,17632.79,12.64,6.06,11.6
900911,77217.85,6392.61,2.72,22026.71,33985.08,3493.83,32.47,4,542.32,7,12.97,74.55,40.24,17545.31,9715.75,10.32,6.54,7.54
900912,108825.26,9221.41,3.95,19671.72,15628.69,4538.43,16.38,5,712.77,4,5.44,91.42,28.97,10402.46,7882.75,5.12,2.81,0.57
900913,23048.66,1906.61,0.59,500.0,61632.43,10569.05,39.75,5,686.29,0,1.33,93.15,62.69,17534.78,8574.45,13.9,4.83,5.62
900914,48465.15,4038.47,1.91,15213.69,45343.01,6227.57,32.4,5,584.46,3,11.87,89.13,40.49,19408.47,2298.01,16.99,7.77,5.85
900915,71365.81,5900.19,5.79,14820.24,28170.02,7728.52,32.08,6,545.05,8,9.21,74.09,50.64,23035.69,11489.32,10.57,6.07,7.97
900916,38471.89,3177.07,0.41,14574.84,35851.25,9254.68,34.47,6,850.0,0,0.0,100.0,38.46,10748.46,13226.26,11.23,5.46,3.9
900917,121350.46,10033.97,4.76,34103.32,10861.28,2914.55,21.17,5,608.03,2,4.85,81.85,25.36,19020.68,11667.49,4.98,5.79,6.83
900918,63031.73,5257.4,3.97,15124.61,22549.75,4648.7,30.86,5,584.0,4,8.26,79.77,32.0,18986.31,13640.44,11.23,5.82,6.35
900919,69556.92,5844.24,7.7,14800.68,50796.4,9396.69,33.19,9,562.88,6,15.36,71.77,44.08,24990.12,20221.18,24.04,12.38,12.4
900920,87066.16,7259.85,4.85,12703.21,31894.85,4234.62,22.23,7,715.56,5,3.13,92.66,40.53,27410.9,9631.93,17.8,8.58,10.91
900921,84831.78,7011.33,4.13,21034.13,41103.49,6336.33,28.56,7,557.49,8,14.49,73.21,50.35,24756.98,12241.06,10.88,5.02,10.54
900922,65545.0,5474.58,2.71,22130.22,48067.24,5046.59,32.01,7,638.08,5,6.69,89.25,31.29,27547.66,15670.09,19.72,9.84,12.15
900923,76427.06,6340.1,7.0,22297.46,29880.21,5597.97,21.02,4,776.4,3,4.48,93.83,34.78,18166.62,17248.29,11.46,6.69,7.2
900924,56063.27,4705.06,2.56,12129.51,34805.18,6608.55,38.6,6,531.26,11,7.57,79.12,49.23,13235.95,10951.24,4.74,3.0,6.51
900925,99196.45,8191.17,1.84,8859.27,54491.42,5265.88,22.5,5,491.26,9,10.8,67.47,57.55,13793.79,9790.56,11.87,6.79,4.09
900926,77118.32,6470.26,0.41,15937.02,26507.59,4683.94,30.64,6,686.32,3,1.66,96.26,36.98,17093.27,16999.13,16.4,5.8,10.2
900927,73520.05,6079.09,7.75,13218.94,44493.88,5560.19,30.8,7,825.49,3,1.95,100.0,30.93,20076.42,23873.31,16.97,8.21,9.63
900928,87854.09,7278.47,2.95,16897.77,19114.04,8108.48,33.9,8,570.93,9,13.82,73.06,38.66,31007.23,22782.89,13.03,9.01,5.71
900929,36829.79,3097.59,0.93,12114.18,39035.52,4741.39,30.13,4,711.74,2,0.56,96.4,51.01,6075.73,0.0,0.69,2.3,2.96
900930,49391.75,4147.32,0.43,5596.12,64379.99,7784.93,43.65,6,571.09,5,11.7,78.8,58.71,19168.95,10726.59,19.41,8.69,7.13
900931,53486.94,4435.13,4.16,16693.99,30198.8,11098.51,32.98,4,540.84,7,12.99,77.27,53.86,9649.56,1095.89,2.28,0.75,1.93
900932,47043.97,3952.33,2.93,8894.36,56879.15,7604.71,39.24,5,532.48,6,13.73,69.45,57.35,15480.77,6043.6,16.62,5.01,10.41
900933,41735.44,3456.26,5.41,4496.14,47739.85,5072.96,30.02,6,850.0,0,2.1,98.52,35.12,23811.68,9131.8,12.31,6.69,10.29
900934,67081.14,5612.63,8.85,17225.99,21986.03,3472.37,25.38,5,733.36,4,4.66,88.48,44.66,13206.17,9069.6,2.59,1.05,2.9
900935,80851.35,6657.64,2.64,9803.79,42831.59,9634.16,35.89,5,471.39,11,16.27,75.55,65.31,24040.21,18822.43,12.31,10.17,10.2
900936,56359.79,4739.6,2.91,15550.47,36538.95,6597.2,31.18,6,608.04,7,11.13,87.61,36.02,29897.34,11209.2,12.75,13.08,10.65
900937,90058.89,7415.31,5.45,20871.03,4895.28,5139.94,15.68,5,638.78,6,10.3,81.58,36.61,18607.34,12232.99,7.9,3.27,6.51
900938,83762.79,7004.95,4.65,14613.68,15314.86,2833.57,30.76,4,767.81,1,1.44,98.51,34.53,16763.12,9444.57,6.84,6.15,3.79
900939,75378.35,6193.72,5.76,16176.16,25672.6,4880.13,27.78,5,697.11,3,8.15,84.31,52.65,10953.19,8563.1,5.29,3.67,4.16
900940,58038.7,4897.77,2.69,16175.63,25874.76,5073.86,34.04,5,762.24,0,0.02,100.0,36.95,13920.03,8848.07,17.14,6.83,9.86
900941,72109.57,5924.16,6.03,18672.43,19762.43,2726.46,27.65,6,650.03,4,2.18,90.72,30.59,25701.53,12764.01,17.49,7.41,9.84
900942,65666.87,5439.2,0.83,8290.53,39095.94,5605.33,39.71,5,763.9,3,2.81,97.98,44.35,21752.18,9665.68,18.81,8.29,11.06
900943,93782.45,7794.79,7.69,29878.91,17017.45,3374.94,9.6,5,816.95,0,3.38,100.0,14.6,22391.77,12579.86,10.8,5.13,9.66
900944,89855.92,7601.91,7.74,21468.62,21309.98,6209.23,25.34,7,658.17,8,6.04,80.0,46.75,26207.94,15706.9,9.84,8.49,9.63
900945,67806.87,5671.52,4.31,12466.48,26917.5,3298.18,24.22,6,707.14,0,4.53,95.6,52.39,20991.69,10812.04,9.99,7.08,6.98
900946,64771.11,5368.99,9.86,14889.93,40282.04,5729.08,29.95,7,636.07,4,2.63,81.52,45.69,14566.12,7840.95,6.99,5.34,9.18
900947,79268.06,6676.46,-1.06,20300.93,21975.2,6346.25,28.76,4,559.63,10,9.95,81.24,51.58,15473.82,8776.39,8.83,5.59,6.48
900948,82348.74,6909.76,0.97,14742.24,38909.64,9319.91,34.48,5,674.83,3,4.69,88.98,32.57,18613.66,14061.61,14.54,6.83,11.09
900949,87274.73,7216.18,3.15,19756.99,45145.27,3062.44,34.54,7,759.19,1,0.95,93.42,28.12,24269.26,17671.81,15.98,9.89,9.67
900950,110181.01,9259.71,7.83,30498.39,11648.79,2807.11,16.79,5,785.11,0,4.86,97.53,45.5,16742.27,11890.54,12.91,6.35,11.85
900951,19458.38,1630.36,-0.76,500.0,71291.93,9909.41,50.03,5,629.29,6,14.11,83.75,53.48,10213.91,6217.04,10.87,5.46,5.16
900952,93376.81,7769.19,5.45,16641.01,21391.76,9219.89,28.52,5,505.16,6,11.15,71.09,60.58,22849.23,14543.65,12.52,6.65,6.79
900953,79563.56,6701.27,2.13,20253.02,22743.19,4799.5,21.76,4,651.59,1,4.48,97.59,38.77,11046.49,9044.34,6.48,6.34,7.9
900954,93421.56,7754.65,5.25,10594.38,8849.05,6936.32,34.31,4,555.08,6,16.23,76.61,49.78,14351.67,8802.07,4.48,2.92,3.6
900955,58015.84,4754.55,6.32,11724.24,49307.68,9397.56,36.06,5,699.42,0,6.75,86.51,53.9,20146.31,15708.94,20.24,8.79,10.27
900956,61773.15,5074.56,7.66,12459.39,17031.98,9039.04,38.25,1,439.28,8,5.74,74.22,53.48,500.0,0.0,0.5,1.86,2.65
900957,56430.86,4714.24,2.02,19140.76,39039.77,6780.6,28.87,6,757.38,4,6.23,96.74,33.98,22707.43,11242.99,13.54,8.65,10.91
900958,105712.94,8831.55,7.92,31899.12,3532.99,490.45,10.14,8,813.93,4,3.36,94.02,24.22,23779.62,17240.35,9.67,8.49,11.35
900959,51763.96,4314.71,0.78,7397.79,46979.66,7110.98,43.21,6,586.41,6,11.44,79.56,60.67,12932.57,1132.7,6.88,5.29,2.67
900960,96434.1,8068.28,4.58,22519.96,13717.6,6259.69,22.4,8,624.5,3,5.47,91.93,32.51,29716.11,14513.33,10.66,5.8,7.55
900961,85246.53,7056.2,9.04,22280.91,15380.29,3301.36,25.16,6,714.15,4,4.6,87.82,42.27,24059.93,15343.79,11.32,6.51,8.13
900962,75370.68,6264.28,3.16,20423.12,35555.91,6077.16,25.31,6,685.76,3,4.88,90.9,44.92,20384.79,15320.88,11.49,6.84,9.52
