Applicant_ID,Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Num_Dependents,Existing_Loans,Home_Ownership,Purpose,Default
701517,59,43325.56,18190.28,850,4.7,1,0,Own,Home_Improvement,0
701518,54,28005.66,11819.2,560,14.8,1,3,Own,Auto,1
701519,32,75431.38,18817.52,479,2.4,2,1,Rent,Medical,0
701520,31,38853.74,13266.31,673,6.9,2,0,Rent,Auto,1
701521,60,87005.08,11918.93,693,0.0,1,1,Mortgage,Home_Improvement,0
701522,33,53721.23,12875.16,483,3.1,4,1,Mortgage,Debt_Consolidation,1
701523,27,66012.57,31616.92,533,8.7,4,0,Mortgage,Home_Improvement,1
701524,42,54885.86,3097.39,567,13.5,2,0,Mortgage,Debt_Consolidation,0
701525,46,73620.21,13419.67,707,12.4,2,2,Rent,Home_Improvement,0
701526,24,80562.44,21734.46,674,3.4,2,2,Mortgage,Debt_Consolidation,0
701527,62,47216.68,20278.64,527,17.5,0,2,Own,Home_Improvement,1
701528,41,57795.4,5246.54,560,6.3,2,3,Own,Debt_Consolidation,0
701529,49,100237.5,4199.72,542,12.8,1,3,Rent,Home_Improvement,0
701530,47,44224.28,14344.77,650,5.1,4,0,Own,Debt_Consolidation,1
701531,62,101465.91,26342.9,842,14.8,1,0,Mortgage,Auto,0
701532,58,48561.69,22225.83,784,10.4,4,0,Mortgage,Debt_Consolidation,0
701533,38,44619.12,14290.34,730,6.6,2,2,Rent,Debt_Consolidation,0
701534,23,17491.6,11510.69,543,9.6,4,2,Rent,Home_Improvement,1
701535,49,37644.56,12784.12,750,0.6,2,2,Own,Home_Improvement,0
701536,56,16176.12,13370.46,581,9.5,3,0,Rent,Home_Improvement,1
701537,59,44279.79,1298.68,577,2.7,0,0,Mortgage,Medical,0
701538,46,74610.64,1360.77,751,5.9,2,0,Mortgage,Home_Improvement,0
701539,45,56536.86,14201.79,630,14.5,3,0,Mortgage,Home_Improvement,0
701540,47,43525.52,33494.13,722,6.9,1,1,Own,Other,1
701541,27,33346.88,17216.7,703,3.0,0,1,Own,Auto,1
701542,23,41496.48,1000.0,593,1.2,2,0,Mortgage,Other,0
701543,41,23078.3,4215.69,667,8.2,4,1,Rent,Debt_Consolidation,0
701544,60,27513.16,14221.06,704,0.7,3,0,Rent,Home_Improvement,0
701545,34,104736.73,5204.44,644,2.6,0,2,Mortgage,Other,0
701546,33,63769.4,17174.33,540,9.2,0,0,Own,Debt_Consolidation,1
701547,65,36000.92,7801.09,768,6.0,0,2,Mortgage,Other,0
701548,45,74113.32,7237.61,598,9.7,1,3,Mortgage,Auto,0
701549,25,94009.44,2065.7,578,9.5,2,2,Own,Auto,0
701550,45,42686.23,19074.57,600,13.1,0,2,Own,Auto,1
701551,22,55399.88,18183.26,736,5.9,1,3,Mortgage,Debt_Consolidation,0
701552,61,27842.4,18825.81,671,4.4,0,1,Rent,Auto,1
701553,56,19695.78,21570.67,816,13.1,0,2,Rent,Debt_Consolidation,1
701554,48,91104.17,13744.22,513,15.4,1,2,Mortgage,Other,0
701555,65,140225.27,26744.79,609,10.4,0,3,Mortgage,Other,0
701556,65,40230.57,5077.43,661,12.5,3,2,Own,Debt_Consolidation,1
701557,37,18972.94,22322.3,625,13.2,4,2,Rent,Auto,1
701558,31,92061.93,11084.63,516,12.0,0,3,Rent,Debt_Consolidation,0
701559,33,83382.57,10401.52,556,11.4,0,0,Mortgage,Home_Improvement,1
701560,50,69419.96,8509.12,598,11.2,2,0,Rent,Other,0
701561,32,93342.35,20667.1,603,5.1,3,0,Mortgage,Auto,0
701562,46,49868.83,17136.62,632,4.5,4,0,Own,Other,0
701563,43,64631.15,25874.45,621,10.8,1,3,Own,Medical,0
701564,44,76964.59,6463.5,551,17.0,3,3,Own,Debt_Consolidation,0
701565,56,50460.34,17381.58,492,12.5,0,2,Rent,Home_Improvement,1
701566,49,69437.05,6099.03,770,7.7,2,3,Mortgage,Debt_Consolidation,0
701567,45,52271.62,20505.72,786,1.5,0,0,Own,Home_Improvement,0
701568,45,68899.98,29162.41,651,10.9,1,1,Rent,Medical,0
701569,38,61850.92,6276.94,746,3.1,3,3,Mortgage,Auto,0
701570,36,14000.0,26136.97,734,13.4,2,0,Rent,Other,1
701571,58,60133.23,5713.49,732,1.7,2,1,Mortgage,Other,0
701572,49,23629.39,29962.72,591,11.8,2,3,Own,Debt_Consolidation,1
701573,37,37504.07,17112.27,661,12.0,3,2,Rent,Debt_Consolidation,0
701574,24,18000.12,21029.92,605,9.6,2,3,Mortgage,Auto,1
701575,57,77508.47,5053.7,503,19.2,4,2,Own,Other,0
701576,42,50061.86,31312.22,529,0.0,2,2,Own,Medical,1
701577,56,48659.63,14703.76,670,12.9,4,2,Mortgage,Other,0
701578,41,87857.25,11255.91,649,8.3,3,2,Rent,Auto,1
701579,50,74995.88,25230.06,692,5.7,3,2,Mortgage,Debt_Consolidation,0
701580,30,52774.13,8267.32,656,8.7,3,1,Rent,Medical,0
701581,29,14000.0,13148.95,665,5.6,4,1,Rent,Other,1
701582,46,73752.68,12124.73,678,6.8,1,1,Rent,Debt_Consolidation,0
701583,54,51561.94,8165.66,552,1.9,1,2,Mortgage,Auto,0
701584,51,49168.87,26317.76,581,2.7,4,0,Own,Debt_Consolidation,1
701585,52,75549.29,32110.71,850,16.5,4,1,Rent,Debt_Consolidation,0
701586,26,42775.85,6640.54,685,15.7,4,1,Rent,Auto,0
701587,55,55930.24,31093.26,765,6.1,3,2,Own,Debt_Consolidation,0
701588,34,79224.91,26441.91,604,9.2,0,2,Rent,Debt_Consolidation,0
701589,46,71634.94,12372.39,657,0.0,4,0,Rent,Medical,0
701590,23,43174.95,22121.34,777,14.0,4,2,Own,Debt_Consolidation,0
701591,27,92800.98,35286.14,680,2.2,2,3,Mortgage,Medical,1
701592,47,85494.64,9760.97,702,7.4,4,3,Rent,Debt_Consolidation,0
701593,64,103290.49,10500.0,734,15.6,0,0,Mortgage,Debt_Consolidation,0
701594,24,56638.18,6317.53,648,4.8,0,0,Own,Debt_Consolidation,0
701595,29,63106.43,36128.61,537,11.4,0,2,Mortgage,Debt_Consolidation,1
701596,31,83229.7,25842.12,529,3.4,3,2,Own,Auto,1
701597,52,68531.28,8304.47,531,9.5,2,3,Own,Medical,0
701598,41,61313.21,14630.57,519,7.4,1,2,Mortgage,Debt_Consolidation,1
701599,56,55548.87,22486.22,457,12.3,1,0,Own,Home_Improvement,1
701600,41,50735.85,13571.16,541,10.9,0,0,Own,Other,1
701601,61,42364.34,27357.79,586,8.1,0,1,Mortgage,Debt_Consolidation,1
701602,22,42536.18,16722.79,804,6.8,4,3,Mortgage,Other,0
701603,46,67765.5,28317.67,573,10.4,3,1,Rent,Home_Improvement,1
701604,63,50698.43,19523.66,659,10.7,2,0,Mortgage,Home_Improvement,0
701605,54,24151.71,18358.21,633,0.0,4,1,Rent,Other,0
701606,31,59296.73,10509.4,637,11.3,2,1,Own,Debt_Consolidation,0
701607,28,97797.57,19599.97,538,0.0,3,1,Mortgage,Home_Improvement,0
701608,48,90657.18,24263.07,697,10.6,0,2,Mortgage,Debt_Consolidation,0
701609,25,14000.0,1167.5,600,6.6,1,2,Rent,Debt_Consolidation,0
701610,30,37740.16,21916.17,753,5.1,3,0,Mortgage,Auto,0
701611,44,76688.21,28896.21,675,9.8,3,2,Mortgage,Debt_Consolidation,0
701612,47,59962.47,25460.31,527,4.4,0,0,Rent,Medical,1
701613,61,59753.23,20527.48,729,6.1,2,2,Mortgage,Home_Improvement,0
701614,36,54948.67,14713.03,536,7.7,3,2,Rent,Home_Improvement,1
701615,31,59473.87,6288.05,491,0.7,1,0,Mortgage,Auto,0
701616,35,33685.38,7931.65,840,8.6,4,1,Rent,Other,0
701617,47,86436.69,13209.1,707,13.2,3,0,Mortgage,Debt_Consolidation,0
701618,42,33093.95,6502.43,748,6.7,1,3,Mortgage,Medical,0
701619,22,54672.95,17751.22,618,7.8,3,0,Own,Debt_Consolidation,0
701620,47,94871.31,11993.64,614,9.8,1,3,Mortgage,Auto,0
701621,55,84113.72,13885.96,566,10.2,2,1,Mortgage,Auto,0
701622,47,57944.37,28614.66,603,5.7,1,1,Mortgage,Debt_Consolidation,1
701623,44,57939.93,18730.48,595,8.7,4,0,Mortgage,Auto,0
701624,51,43817.01,23581.32,507,16.6,4,2,Rent,Other,1
701625,44,46155.76,1000.0,771,5.0,4,2,Mortgage,Debt_Consolidation,0
701626,33,52467.77,22403.63,560,5.5,0,2,Rent,Auto,1
701627,27,90181.8,9049.76,732,3.0,0,3,Rent,Home_Improvement,0
701628,25,47799.07,32332.05,544,8.4,4,2,Rent,Other,1
701629,38,71717.2,2626.02,660,13.1,2,3,Rent,Debt_Consolidation,0
701630,32,68486.47,9553.89,562,17.7,1,3,Rent,Home_Improvement,0
701631,51,67921.38,24787.53,604,3.6,0,0,Mortgage,Home_Improvement,0
701632,35,51534.3,36705.25,635,3.6,4,0,Rent,Other,1
701633,46,75832.95,2920.91,598,3.8,2,2,Mortgage,Auto,0
701634,48,62128.29,14844.78,637,7.2,1,2,Own,Debt_Consolidation,0
701635,54,60654.6,9827.93,621,11.7,3,1,Own,Debt_Consolidation,0
701636,39,47023.91,32385.75,564,2.8,1,0,Rent,Home_Improvement,1
701637,37,14000.0,36816.79,646,8.3,2,2,Own,Home_Improvement,1
701638,35,75815.18,20072.11,653,7.3,4,1,Own,Other,0
701639,51,76471.55,26103.71,724,3.8,2,0,Mortgage,Auto,0
701640,25,46391.04,11445.83,626,7.3,0,3,Rent,Debt_Consolidation,0
701641,50,54198.6,6562.27,537,10.1,3,3,Mortgage,Debt_Consolidation,0
701642,47,65308.76,22447.61,588,10.0,4,0,Own,Other,1
701643,31,35235.95,13260.88,642,7.2,3,2,Mortgage,Debt_Consolidation,0
701644,25,75407.41,24789.87,627,8.2,2,2,Own,Debt_Consolidation,1
701645,36,75531.83,14834.76,716,0.0,3,0,Own,Debt_Consolidation,0
701646,44,78888.5,29995.32,791,0.0,1,2,Mortgage,Debt_Consolidation,0
701647,32,80563.66,15950.2,689,8.7,2,0,Rent,Debt_Consolidation,0
701648,51,14000.0,17367.34,692,7.3,0,1,Rent,Home_Improvement,1
701649,48,71054.47,26574.69,710,10.5,2,0,Rent,Debt_Consolidation,0
701650,49,48101.85,19124.58,627,10.8,3,3,Own,Debt_Consolidation,1
701651,38,85143.82,30485.41,660,3.4,3,1,Mortgage,Auto,0
701652,28,83879.86,11630.61,730,10.3,1,2,Rent,Debt_Consolidation,0
701653,43,78106.39,8481.07,715,0.0,0,3,Mortgage,Auto,0
701654,37,56658.63,25911.09,507,4.4,4,1,Mortgage,Debt_Consolidation,1
701655,57,125434.1,22068.85,637,5.9,2,0,Mortgage,Medical,0
701656,63,57406.58,11685.74,631,10.2,1,1,Mortgage,Home_Improvement,0
701657,22,33795.86,6546.42,675,0.0,4,0,Own,Auto,0
701658,25,81862.34,10648.36,793,11.5,0,1,Rent,Auto,0
701659,41,24202.93,16630.49,788,0.0,0,3,Rent,Auto,0
701660,51,104594.92,14539.69,582,4.9,4,2,Mortgage,Home_Improvement,0
701661,26,83004.45,6503.54,795,6.4,1,3,Rent,Medical,0
701662,40,90454.65,8644.74,613,22.2,3,3,Own,Other,0
701663,41,83787.49,21963.31,743,2.3,4,3,Rent,Other,0
701664,48,68510.94,27373.97,689,9.7,0,1,Own,Auto,0
701665,56,27496.81,31199.31,659,13.0,2,1,Mortgage,Debt_Consolidation,1
701666,38,44666.17,9360.19,589,7.6,4,3,Own,Debt_Consolidation,0
701667,25,72411.21,6345.36,746,1.2,2,3,Own,Debt_Consolidation,0
701668,26,54185.49,22075.89,720,6.8,4,0,Mortgage,Auto,0
701669,51,67843.78,13608.73,520,7.8,2,2,Mortgage,Debt_Consolidation,0
701670,46,42754.06,23783.21,780,8.0,4,1,Mortgage,Auto,1
701671,63,40289.74,25207.63,645,10.2,4,2,Rent,Debt_Consolidation,1
701672,21,66126.24,12771.54,708,0.3,0,3,Mortgage,Home_Improvement,0
701673,63,76664.09,15128.34,586,0.0,1,0,Rent,Debt_Consolidation,0
701674,59,59136.68,1244.0,651,13.5,1,0,Mortgage,Debt_Consolidation,0
701675,55,35785.95,1549.97,645,0.0,2,0,Rent,Auto,0
701676,56,19429.18,22985.62,390,8.8,4,0,Mortgage,Home_Improvement,1
701677,27,107138.88,35919.82,790,8.7,2,2,Own,Debt_Consolidation,0
701678,37,31830.02,1000.0,706,5.9,3,2,Own,Other,0
701679,27,38192.87,2473.9,641,4.4,1,2,Rent,Auto,0
701680,45,41593.33,11435.0,822,5.4,4,2,Own,Debt_Consolidation,0
701681,39,80175.57,22827.48,789,7.0,1,0,Rent,Auto,0
701682,44,40852.69,1000.0,772,4.1,4,3,Rent,Home_Improvement,0
701683,56,71860.32,16097.09,554,6.4,4,1,Mortgage,Auto,0
701684,65,65841.29,28703.53,840,14.6,4,3,Rent,Auto,0
701685,59,31594.99,1000.0,695,6.4,3,3,Mortgage,Debt_Consolidation,0
701686,22,62522.7,4829.82,803,13.2,4,1,Own,Other,0
701687,41,29625.52,22438.79,577,10.2,3,3,Mortgage,Other,1
701688,34,54851.58,26355.08,647,13.6,0,3,Mortgage,Debt_Consolidation,1
701689,49,76261.57,8036.97,581,10.7,3,1,Rent,Home_Improvement,0
701690,39,53004.61,24077.53,606,14.8,3,3,Own,Debt_Consolidation,1
701691,40,36933.55,24701.45,574,11.6,0,0,Rent,Debt_Consolidation,1
701692,56,48614.73,2614.01,569,5.2,0,3,Mortgage,Debt_Consolidation,0
701693,56,54106.25,14825.25,736,7.4,3,1,Rent,Debt_Consolidation,0
701694,53,66459.48,10318.62,639,17.0,4,1,Rent,Other,0
701695,33,14000.0,12885.65,628,4.9,1,1,Rent,Other,1
701696,40,14524.4,17817.36,476,16.4,0,2,Rent,Debt_Consolidation,1
701697,40,69980.06,5217.54,663,4.4,3,0,Rent,Home_Improvement,0
701698,21,55473.96,1000.0,544,8.9,3,2,Own,Debt_Consolidation,1
701699,46,58476.09,2486.89,738,18.7,4,1,Rent,Medical,0
701700,50,63237.42,3179.74,618,10.6,4,1,Rent,Medical,0
701701,21,54258.21,13690.4,692,5.6,1,2,Rent,Debt_Consolidation,0
701702,39,47323.31,24435.5,621,0.0,1,1,Mortgage,Other,0
701703,30,60637.93,10670.59,571,10.9,1,0,Mortgage,Home_Improvement,0
701704,26,73838.68,8853.99,534,7.7,2,0,Rent,Auto,0
701705,63,66051.44,10775.03,732,15.1,1,3,Rent,Medical,0
701706,49,58422.25,22813.77,656,4.1,0,2,Mortgage,Auto,1
701707,63,33176.06,14363.85,545,7.4,4,2,Mortgage,Home_Improvement,1
701708,41,63504.24,16004.05,666,9.8,3,1,Mortgage,Other,0
701709,23,30420.92,9196.6,740,11.9,3,3,Mortgage,Other,1
701710,34,41916.66,15170.33,657,0.0,2,2,Own,Other,0
701711,23,61422.13,11898.0,718,11.9,4,2,Rent,Home_Improvement,0
701712,33,60654.06,26503.58,611,10.7,1,2,Own,Home_Improvement,0
701713,50,83823.93,16113.43,472,4.2,1,0,Mortgage,Other,0
701714,44,78791.36,27108.75,526,8.1,3,1,Mortgage,Medical,1
701715,48,69458.17,19873.61,618,1.8,1,0,Rent,Auto,0
701716,32,50189.28,18096.12,667,0.5,3,0,Rent,Auto,0
701717,35,57559.85,1000.0,729,13.6,3,3,Rent,Medical,0
701718,38,52111.03,13619.16,824,3.6,3,2,Mortgage,Debt_Consolidation,0
701719,29,99021.74,6671.87,649,10.9,0,0,Rent,Other,0
701720,63,68791.61,25109.87,655,6.1,3,2,Own,Other,0
701721,55,42470.69,18854.04,724,10.1,1,3,Mortgage,Debt_Consolidation,1
701722,42,37853.5,19349.47,668,5.5,4,3,Mortgage,Home_Improvement,1
701723,48,87344.69,14008.99,619,15.2,3,1,Own,Other,0
701724,32,37277.02,28431.34,657,0.0,3,1,Own,Other,1
701725,52,66632.14,1000.0,792,10.7,4,2,Mortgage,Debt_Consolidation,0
701726,44,62158.81,22370.97,642,15.8,2,2,Mortgage,Debt_Consolidation,1
701727,23,83206.91,11728.75,496,2.2,4,0,Rent,Other,0
701728,62,37186.53,5797.84,789,0.5,3,1,Own,Debt_Consolidation,0
701729,54,68925.74,8553.74,637,12.7,1,1,Rent,Auto,0
701730,59,62776.19,14953.13,763,9.0,1,3,Own,Debt_Consolidation,0
701731,64,76901.16,18230.26,596,6.5,0,2,Rent,Auto,0
701732,51,90234.54,25907.53,462,13.8,0,2,Mortgage,Debt_Consolidation,1
701733,59,60450.3,8992.63,592,8.6,0,2,Mortgage,Auto,0
701734,61,52716.1,8254.92,513,12.2,3,0,Mortgage,Home_Improvement,0
701735,34,78838.06,25169.96,663,7.1,1,3,Mortgage,Medical,0
701736,55,24653.15,26177.16,663,6.3,1,1,Rent,Other,1
701737,39,62524.95,5599.08,610,10.0,2,0,Own,Other,0
701738,51,34791.81,8609.78,803,5.4,2,0,Own,Home_Improvement,0
701739,62,29442.86,18378.65,547,15.2,2,2,Rent,Home_Improvement,1
701740,40,20634.56,12530.34,527,8.4,4,0,Mortgage,Debt_Consolidation,1
701741,65,18875.72,21856.97,660,5.3,0,0,Rent,Debt_Consolidation,1
701742,27,77767.44,8044.42,712,3.6,2,0,Own,Other,0
701743,60,78801.55,9010.83,657,0.0,3,1,Rent,Other,0
701744,53,60583.92,44690.88,577,11.2,3,0,Rent,Auto,1
701745,22,82676.38,26096.7,734,5.3,1,1,Rent,Debt_Consolidation,0
701746,49,58873.18,30883.31,457,7.4,2,3,Own,Debt_Consolidation,1
701747,59,46431.53,19388.84,531,8.2,0,3,Rent,Other,1
701748,64,32571.62,9327.93,617,13.1,1,3,Rent,Debt_Consolidation,1
701749,26,76395.73,27039.12,476,8.2,1,0,Mortgage,Debt_Consolidation,1
701750,35,77507.77,30470.81,642,3.6,1,1,Mortgage,Debt_Consolidation,0
701751,47,88130.3,13854.05,604,4.0,1,0,Mortgage,Other,0
701752,60,39286.88,13023.48,627,7.3,0,2,Rent,Auto,1
701753,34,51545.11,21125.78,652,3.2,0,1,Mortgage,Debt_Consolidation,1
701754,30,26277.05,14756.18,693,13.8,2,3,Mortgage,Auto,0
701755,57,85407.91,1020.36,660,4.0,3,2,Mortgage,Debt_Consolidation,0
701756,63,75078.14,22261.41,653,2.6,1,0,Mortgage,Debt_Consolidation,0
701757,22,70457.96,23460.96,472,6.1,3,2,Own,Debt_Consolidation,0
701758,65,57938.74,1000.0,619,9.3,4,3,Rent,Other,0
701759,50,54845.98,32944.54,560,10.9,3,3,Own,Debt_Consolidation,1
701760,23,49717.41,4575.01,581,0.4,0,1,Own,Other,0
701761,41,84239.3,3465.37,412,10.8,3,1,Own,Debt_Consolidation,1
701762,35,43404.05,6566.33,542,11.5,4,3,Mortgage,Home_Improvement,0
701763,40,79470.26,15100.84,609,7.0,0,2,Own,Auto,0
701764,65,65217.56,14439.02,760,8.7,4,0,Rent,Debt_Consolidation,0
701765,55,34588.68,1000.0,533,9.9,2,0,Rent,Auto,0
701766,64,24136.81,16290.02,483,0.0,4,1,Own,Other,1
701767,58,39895.23,19385.23,647,13.0,0,0,Mortgage,Debt_Consolidation,0
701768,51,57541.54,8387.58,803,9.2,0,0,Rent,Debt_Consolidation,0
701769,53,27813.82,1000.0,713,5.8,0,2,Rent,Debt_Consolidation,0
701770,27,73306.71,4009.18,615,8.9,2,2,Rent,Debt_Consolidation,0
701771,27,85421.65,8185.54,676,11.2,2,2,Rent,Debt_Consolidation,0
701772,21,71344.52,22262.87,575,9.8,3,3,Mortgage,Debt_Consolidation,0
701773,53,18339.49,10342.13,667,5.7,4,2,Own,Other,0
701774,32,14000.0,19378.76,618,6.9,4,0,Own,Other,1
701775,40,79073.13,42775.34,828,3.8,4,2,Rent,Debt_Consolidation,0
701776,63,93810.99,15075.14,568,13.8,4,3,Rent,Medical,0
701777,64,48995.31,13136.28,690,2.3,4,3,Mortgage,Auto,0
701778,57,70859.13,23886.87,682,10.5,4,0,Rent,Debt_Consolidation,1
701779,22,52060.64,27340.04,634,4.6,2,2,Rent,Home_Improvement,1
701780,40,43323.15,28277.97,663,1.0,0,2,Mortgage,Auto,0
701781,64,82046.67,15526.79,850,5.7,2,1,Rent,Auto,0
701782,55,45396.81,2781.9,523,7.0,3,0,Mortgage,Home_Improvement,0
701783,23,78669.72,1000.0,667,12.2,2,2,Own,Debt_Consolidation,0
701784,61,99360.98,6508.86,732,13.7,0,2,Mortgage,Auto,0
701785,32,55573.82,11673.3,559,0.9,2,2,Mortgage,Other,0
701786,34,102958.44,3083.85,536,0.0,2,0,Mortgage,Debt_Consolidation,0
701787,24,27278.97,1000.0,492,9.4,1,3,Rent,Debt_Consolidation,0
701788,60,80300.04,11477.29,818,5.2,4,2,Rent,Other,0
701789,44,58692.88,10298.87,695,5.7,3,0,Own,Debt_Consolidation,0
701790,33,119496.43,9046.13,588,6.5,4,0,Own,Auto,0
701791,29,59474.7,32577.99,597,6.1,2,2,Rent,Home_Improvement,1
701792,35,39572.75,24037.44,619,11.3,2,3,Mortgage,Home_Improvement,0
701793,39,97156.39,1922.04,680,5.4,2,3,Rent,Home_Improvement,0
701794,23,22033.5,23804.46,568,8.8,1,3,Rent,Home_Improvement,1
701795,23,69019.34,13300.59,708,13.3,3,2,Mortgage,Home_Improvement,0
701796,28,40299.84,6777.65,711,6.5,0,2,Mortgage,Other,0
701797,51,91381.25,8909.84,776,8.0,1,2,Own,Home_Improvement,0
701798,45,56013.28,41080.03,694,11.0,4,0,Mortgage,Debt_Consolidation,1
701799,65,78924.1,13444.74,715,1.5,4,0,Mortgage,Auto,0
701800,22,57550.23,5758.78,690,9.0,4,3,Rent,Auto,0
701801,22,32186.22,12933.81,754,4.2,3,1,Own,Medical,0
701802,45,14000.0,21901.74,702,0.0,1,2,Mortgage,Other,1
701803,24,101069.99,15845.53,629,1.1,0,1,Mortgage,Auto,0
701804,28,64009.11,12427.89,597,11.9,4,0,Own,Auto,0
701805,62,30943.93,5220.69,598,4.4,0,2,Rent,Debt_Consolidation,1
701806,54,50961.49,7883.14,658,8.9,2,2,Rent,Home_Improvement,0
701807,44,82006.47,1000.0,575,11.9,3,1,Mortgage,Auto,0
701808,26,22854.88,14662.85,644,11.5,2,3,Rent,Auto,1
701809,49,112574.56,19464.56,580,0.0,0,2,Rent,Debt_Consolidation,0
701810,30,52455.88,19027.25,654,7.8,4,1,Mortgage,Debt_Consolidation,0
701811,62,49627.38,13926.44,642,7.9,1,0,Mortgage,Home_Improvement,1
701812,33,89072.08,27778.75,671,11.5,4,2,Mortgage,Home_Improvement,0
701813,22,63389.16,18765.69,754,11.5,2,0,Mortgage,Other,0
701814,47,34433.87,20580.68,655,0.0,1,3,Mortgage,Auto,1
701815,35,80256.81,4133.38,492,3.9,1,1,Own,Debt_Consolidation,0
701816,57,69104.29,11066.24,709,0.0,4,2,Own,Home_Improvement,0
701817,38,85239.99,10325.63,661,11.8,2,0,Rent,Home_Improvement,0
701818,54,36290.35,25485.74,671,14.9,1,1,Rent,Home_Improvement,0
701819,52,31384.58,13633.25,642,3.9,0,0,Mortgage,Medical,0
701820,54,73247.75,13272.42,586,9.7,0,1,Rent,Medical,0
701821,48,47866.97,12619.8,525,1.1,4,2,Own,Home_Improvement,0
701822,51,14000.0,30160.42,692,0.0,4,0,Mortgage,Medical,1
701823,55,44221.57,9558.16,721,16.2,3,0,Mortgage,Other,0
701824,45,73213.89,7407.38,495,5.6,3,2,Mortgage,Debt_Consolidation,0
701825,50,40841.77,17404.22,598,17.0,3,1,Mortgage,Auto,1
701826,36,88768.75,14362.41,472,15.9,2,3,Rent,Debt_Consolidation,0
701827,57,46118.61,28839.36,494,3.6,0,1,Rent,Other,1
701828,29,55827.81,26620.5,732,9.1,0,2,Own,Home_Improvement,0
701829,22,19277.06,18393.05,635,3.5,2,2,Own,Home_Improvement,1
701830,59,38972.63,13881.6,781,11.3,1,0,Rent,Home_Improvement,0
701831,58,53601.46,15718.45,509,8.5,1,3,Rent,Home_Improvement,0
701832,39,71905.25,28954.45,661,7.2,4,3,Own,Auto,1
701833,46,62542.48,19728.06,737,8.7,4,0,Own,Debt_Consolidation,0
701834,50,83468.53,21895.61,731,7.6,4,2,Mortgage,Home_Improvement,0
701835,26,14000.0,1000.0,825,16.1,0,0,Rent,Home_Improvement,0
701836,24,58614.93,4091.32,688,4.2,1,1,Own,Debt_Consolidation,0
701837,44,54540.04,13810.18,690,3.2,4,3,Rent,Other,0
701838,37,33005.06,21707.94,688,10.1,2,2,Mortgage,Auto,1
701839,39,56998.31,21868.32,713,1.2,0,0,Rent,Debt_Consolidation,0
701840,25,40154.89,16429.66,677,8.6,4,1,Rent,Home_Improvement,0
701841,29,68256.08,1000.0,649,8.3,1,2,Mortgage,Debt_Consolidation,0
701842,36,49710.81,16331.09,633,9.5,4,2,Mortgage,Home_Improvement,1
701843,61,70117.14,7264.33,711,14.1,3,1,Mortgage,Debt_Consolidation,0
701844,53,36197.51,1000.0,608,4.8,3,1,Rent,Home_Improvement,0
701845,65,88406.39,6098.86,573,4.0,3,2,Own,Auto,1
701846,36,67527.98,10972.86,736,6.5,0,1,Mortgage,Debt_Consolidation,0
701847,45,100739.18,16878.72,626,13.2,1,0,Rent,Auto,0
701848,51,54774.85,22684.07,620,8.1,2,3,Mortgage,Debt_Consolidation,1
701849,44,45973.04,16841.81,678,5.9,2,0,Mortgage,Other,0
701850,26,61256.29,15090.36,605,3.7,0,2,Rent,Debt_Consolidation,1
701851,50,46801.25,10004.48,566,8.3,1,1,Rent,Auto,0
701852,38,33059.05,14895.72,734,8.3,4,1,Mortgage,Other,0
701853,49,58361.5,4012.51,755,9.3,1,1,Rent,Debt_Consolidation,0
701854,39,56427.85,22229.93,566,10.9,3,3,Rent,Debt_Consolidation,1
701855,51,42398.11,15257.58,631,0.0,1,1,Rent,Debt_Consolidation,0
701856,43,48782.3,25552.53,696,10.5,4,3,Own,Auto,1
701857,26,34635.03,20869.02,761,15.2,4,2,Own,Auto,0
701858,31,61467.66,11529.19,719,9.4,4,3,Rent,Home_Improvement,0
701859,43,25740.69,14416.64,719,3.5,4,1,Mortgage,Other,0
701860,52,98724.45,14998.4,614,12.5,2,2,Mortgage,Auto,0
701861,30,58740.98,15782.69,671,0.0,1,0,Rent,Home_Improvement,0
701862,60,80666.35,1000.0,746,11.1,0,3,Mortgage,Debt_Consolidation,0
701863,33,29132.09,6036.47,550,13.3,3,3,Mortgage,Home_Improvement,0
701864,57,66274.99,34690.2,733,4.5,1,2,Mortgage,Debt_Consolidation,0
701865,64,54806.58,16485.6,672,5.4,1,2,Own,Medical,0
701866,22,81612.12,29692.61,597,10.1,4,1,Rent,Debt_Consolidation,1
701867,65,78964.29,10252.15,706,1.2,0,1,Rent,Debt_Consolidation,0
701868,42,18637.69,1000.0,693,10.9,2,0,Mortgage,Other,0
701869,38,85623.27,12537.14,598,2.4,0,1,Mortgage,Debt_Consolidation,0
701870,36,22118.41,11981.33,635,13.4,4,0,Mortgage,Debt_Consolidation,0
701871,65,90224.76,7790.91,579,0.0,2,1,Mortgage,Home_Improvement,0
701872,46,56733.28,27469.1,631,6.7,3,1,Mortgage,Medical,1
701873,38,29237.5,29894.94,552,7.8,4,1,Rent,Auto,1
701874,24,74986.84,8776.98,521,11.3,2,3,Mortgage,Medical,0
701875,44,58937.99,35126.07,727,11.1,2,0,Rent,Medical,0
701876,53,34160.7,24837.58,510,8.4,2,3,Mortgage,Auto,1
701877,59,40225.56,3998.34,526,2.0,1,0,Rent,Home_Improvement,0
701878,39,69496.8,26057.14,561,10.7,4,3,Mortgage,Auto,1
701879,38,25029.47,19484.95,841,3.4,4,0,Rent,Auto,0
